archetype_name	cell_type	fc	f_fg	f_bg	n_fg	n_bg	pval	padj	label	archetype_family	gene_name	cluster	minuslog10padj	fc_scaled	minuslog10padj_scaled	gene_label
ARCH861_Scrt2/Scrt1	digestive_filaments_1	0.675978096377449	0.0335664335664336	0.0496560964716391	24	5559	0.984734818969434	1	digestive_filaments_1	zf-C2H2	""	282	0	0.675978096377449	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_1	0.675978096377449	0.0335664335664336	0.0496560964716391	24	5559	0.984734818969434	1	digestive_filaments_1	zf-C2H2	Zfp541/Mideas	282	0	0.675978096377449	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_1	0.675978096377449	0.0335664335664336	0.0496560964716391	24	5559	0.984734818969434	1	digestive_filaments_1	zf-C2H2	Zfp281/Zfp148	282	0	0.675978096377449	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_1	0.675978096377449	0.0335664335664336	0.0496560964716391	24	5559	0.984734818969434	1	digestive_filaments_1	zf-C2H2	Sp7/Sp8/Sp9	282	0	0.675978096377449	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_1	0.675978096377449	0.0335664335664336	0.0496560964716391	24	5559	0.984734818969434	1	digestive_filaments_1	zf-C2H2	Prdm13	282	0	0.675978096377449	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_2	0.767941692775772	0.0380794701986755	0.0495864081308503	23	5557	0.92296863772724	1	digestive_filaments_2	zf-C2H2	Klf13	282	0	0.767941692775772	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_2	0.767941692775772	0.0380794701986755	0.0495864081308503	23	5557	0.92296863772724	1	digestive_filaments_2	zf-C2H2	""	282	0	0.767941692775772	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_2	0.767941692775772	0.0380794701986755	0.0495864081308503	23	5557	0.92296863772724	1	digestive_filaments_2	zf-C2H2	Zfp541/Mideas	282	0	0.767941692775772	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_2	0.767941692775772	0.0380794701986755	0.0495864081308503	23	5557	0.92296863772724	1	digestive_filaments_2	zf-C2H2	Zfp281/Zfp148	282	0	0.767941692775772	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_2	0.767941692775772	0.0380794701986755	0.0495864081308503	23	5557	0.92296863772724	1	digestive_filaments_2	zf-C2H2	Sp7/Sp8/Sp9	282	0	0.767941692775772	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_2	0.767941692775772	0.0380794701986755	0.0495864081308503	23	5557	0.92296863772724	1	digestive_filaments_2	zf-C2H2	Prdm13	282	0	0.767941692775772	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_3	0.638768570382914	0.0317241379310345	0.0496645254665821	23	5559	0.992641418100949	1	digestive_filaments_3	zf-C2H2	Klf13	282	0	0.638768570382914	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_3	0.638768570382914	0.0317241379310345	0.0496645254665821	23	5559	0.992641418100949	1	digestive_filaments_3	zf-C2H2	""	282	0	0.638768570382914	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_3	0.638768570382914	0.0317241379310345	0.0496645254665821	23	5559	0.992641418100949	1	digestive_filaments_3	zf-C2H2	Zfp541/Mideas	282	0	0.638768570382914	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_3	0.638768570382914	0.0317241379310345	0.0496645254665821	23	5559	0.992641418100949	1	digestive_filaments_3	zf-C2H2	Zfp281/Zfp148	282	0	0.638768570382914	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_3	0.638768570382914	0.0317241379310345	0.0496645254665821	23	5559	0.992641418100949	1	digestive_filaments_3	zf-C2H2	Sp7/Sp8/Sp9	282	0	0.638768570382914	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	digestive_filaments_3	0.638768570382914	0.0317241379310345	0.0496645254665821	23	5559	0.992641418100949	1	digestive_filaments_3	zf-C2H2	Prdm13	282	0	0.638768570382914	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	epidermis_1	0.870602802487283	0.0431738623103851	0.0495907688179257	37	5544	0.826221851019734	1	epidermis_1	zf-C2H2	Klf13	282	0	0.870602802487283	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	epidermis_1	0.870602802487283	0.0431738623103851	0.0495907688179257	37	5544	0.826221851019734	1	epidermis_1	zf-C2H2	""	282	0	0.870602802487283	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	epidermis_1	0.870602802487283	0.0431738623103851	0.0495907688179257	37	5544	0.826221851019734	1	epidermis_1	zf-C2H2	Zfp541/Mideas	282	0	0.870602802487283	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	epidermis_1	0.870602802487283	0.0431738623103851	0.0495907688179257	37	5544	0.826221851019734	1	epidermis_1	zf-C2H2	Zfp281/Zfp148	282	0	0.870602802487283	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	epidermis_1	0.870602802487283	0.0431738623103851	0.0495907688179257	37	5544	0.826221851019734	1	epidermis_1	zf-C2H2	Sp7/Sp8/Sp9	282	0	0.870602802487283	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	epidermis_1	0.870602802487283	0.0431738623103851	0.0495907688179257	37	5544	0.826221851019734	1	epidermis_1	zf-C2H2	Prdm13	282	0	0.870602802487283	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	epidermis_2	0.983001905942221	0.0487179487179487	0.0495603807311563	114	5462	0.587379118414875	0.955182427026825	epidermis_2	zf-C2H2	Klf13	282	0.0199136760759745	0.983001905942221	0.0199136760759745	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	epidermis_2	0.983001905942221	0.0487179487179487	0.0495603807311563	114	5462	0.587379118414875	0.955182427026825	epidermis_2	zf-C2H2	""	282	0.0199136760759745	0.983001905942221	0.0199136760759745	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	epidermis_2	0.983001905942221	0.0487179487179487	0.0495603807311563	114	5462	0.587379118414875	0.955182427026825	epidermis_2	zf-C2H2	Zfp541/Mideas	282	0.0199136760759745	0.983001905942221	0.0199136760759745	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	epidermis_2	0.983001905942221	0.0487179487179487	0.0495603807311563	114	5462	0.587379118414875	0.955182427026825	epidermis_2	zf-C2H2	Zfp281/Zfp148	282	0.0199136760759745	0.983001905942221	0.0199136760759745	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	epidermis_2	0.983001905942221	0.0487179487179487	0.0495603807311563	114	5462	0.587379118414875	0.955182427026825	epidermis_2	zf-C2H2	Sp7/Sp8/Sp9	282	0.0199136760759745	0.983001905942221	0.0199136760759745	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	epidermis_2	0.983001905942221	0.0487179487179487	0.0495603807311563	114	5462	0.587379118414875	0.955182427026825	epidermis_2	zf-C2H2	Prdm13	282	0.0199136760759745	0.983001905942221	0.0199136760759745	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_PGC	0.735784514243974	0.0364864864864865	0.049588549065859	27	5550	0.962549090530816	1	precursors_PGC	zf-C2H2	Klf13	282	0	0.735784514243974	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_PGC	0.735784514243974	0.0364864864864865	0.049588549065859	27	5550	0.962549090530816	1	precursors_PGC	zf-C2H2	""	282	0	0.735784514243974	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_PGC	0.735784514243974	0.0364864864864865	0.049588549065859	27	5550	0.962549090530816	1	precursors_PGC	zf-C2H2	Zfp541/Mideas	282	0	0.735784514243974	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_PGC	0.735784514243974	0.0364864864864865	0.049588549065859	27	5550	0.962549090530816	1	precursors_PGC	zf-C2H2	Zfp281/Zfp148	282	0	0.735784514243974	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_PGC	0.735784514243974	0.0364864864864865	0.049588549065859	27	5550	0.962549090530816	1	precursors_PGC	zf-C2H2	Sp7/Sp8/Sp9	282	0	0.735784514243974	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_PGC	0.735784514243974	0.0364864864864865	0.049588549065859	27	5550	0.962549090530816	1	precursors_PGC	zf-C2H2	Prdm13	282	0	0.735784514243974	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_endoNPC	1.84056498656354	0.0909090909090909	0.0493919484358029	34	5548	0.000555867254222817	0.00786871104953119	precursors_endoNPC	zf-C2H2	Klf13	282	2.1040964023197	1.84056498656354	2.1040964023197	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_endoNPC	1.84056498656354	0.0909090909090909	0.0493919484358029	34	5548	0.000555867254222817	0.00786871104953119	precursors_endoNPC	zf-C2H2	""	282	2.1040964023197	1.84056498656354	2.1040964023197	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_endoNPC	1.84056498656354	0.0909090909090909	0.0493919484358029	34	5548	0.000555867254222817	0.00786871104953119	precursors_endoNPC	zf-C2H2	Zfp541/Mideas	282	2.1040964023197	1.84056498656354	2.1040964023197	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_endoNPC	1.84056498656354	0.0909090909090909	0.0493919484358029	34	5548	0.000555867254222817	0.00786871104953119	precursors_endoNPC	zf-C2H2	Zfp281/Zfp148	282	2.1040964023197	1.84056498656354	2.1040964023197	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_endoNPC	1.84056498656354	0.0909090909090909	0.0493919484358029	34	5548	0.000555867254222817	0.00786871104953119	precursors_endoNPC	zf-C2H2	Sp7/Sp8/Sp9	282	2.1040964023197	1.84056498656354	2.1040964023197	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_endoNPC	1.84056498656354	0.0909090909090909	0.0493919484358029	34	5548	0.000555867254222817	0.00786871104953119	precursors_endoNPC	zf-C2H2	Prdm13	282	2.1040964023197	1.84056498656354	2.1040964023197	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_NPC	2.94357780728032	0.14453125	0.0491005366471144	74	5508	2.37758121426397e-16	7.7473259566677e-15	precursors_NPC	zf-C2H2	Klf13	282	14.1108481713853	2.94357780728032	14.1108481713853	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_NPC	2.94357780728032	0.14453125	0.0491005366471144	74	5508	2.37758121426397e-16	7.7473259566677e-15	precursors_NPC	zf-C2H2	""	282	14.1108481713853	2.94357780728032	14.1108481713853	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_NPC	2.94357780728032	0.14453125	0.0491005366471144	74	5508	2.37758121426397e-16	7.7473259566677e-15	precursors_NPC	zf-C2H2	Zfp541/Mideas	282	14.1108481713853	2.94357780728032	14.1108481713853	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_NPC	2.94357780728032	0.14453125	0.0491005366471144	74	5508	2.37758121426397e-16	7.7473259566677e-15	precursors_NPC	zf-C2H2	Zfp281/Zfp148	282	14.1108481713853	2.94357780728032	14.1108481713853	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_NPC	2.94357780728032	0.14453125	0.0491005366471144	74	5508	2.37758121426397e-16	7.7473259566677e-15	precursors_NPC	zf-C2H2	Sp7/Sp8/Sp9	282	14.1108481713853	2.94357780728032	14.1108481713853	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	precursors_NPC	2.94357780728032	0.14453125	0.0491005366471144	74	5508	2.37758121426397e-16	7.7473259566677e-15	precursors_NPC	zf-C2H2	Prdm13	282	14.1108481713853	2.94357780728032	14.1108481713853	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	NPC_1	0.969997482001025	0.0478057608203891	0.0492844174417543	634	4859	0.776118134408608	1	NPC_1	zf-C2H2	Klf13	282	0	0.969997482001025	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	NPC_1	0.969997482001025	0.0478057608203891	0.0492844174417543	634	4859	0.776118134408608	1	NPC_1	zf-C2H2	""	282	0	0.969997482001025	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	NPC_1	0.969997482001025	0.0478057608203891	0.0492844174417543	634	4859	0.776118134408608	1	NPC_1	zf-C2H2	Zfp541/Mideas	282	0	0.969997482001025	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	NPC_1	0.969997482001025	0.0478057608203891	0.0492844174417543	634	4859	0.776118134408608	1	NPC_1	zf-C2H2	Zfp281/Zfp148	282	0	0.969997482001025	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	NPC_1	0.969997482001025	0.0478057608203891	0.0492844174417543	634	4859	0.776118134408608	1	NPC_1	zf-C2H2	Sp7/Sp8/Sp9	282	0	0.969997482001025	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	NPC_1	0.969997482001025	0.0478057608203891	0.0492844174417543	634	4859	0.776118134408608	1	NPC_1	zf-C2H2	Prdm13	282	0	0.969997482001025	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	NPC_2	1.8701879884054	0.0909090909090909	0.0486096004640708	204	5363	9.60687000638306e-17	3.0724193520414e-15	NPC_2	zf-C2H2	Klf13	282	14.512519508091	1.8701879884054	14.512519508091	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	NPC_2	1.8701879884054	0.0909090909090909	0.0486096004640708	204	5363	9.60687000638306e-17	3.0724193520414e-15	NPC_2	zf-C2H2	""	282	14.512519508091	1.8701879884054	14.512519508091	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	NPC_2	1.8701879884054	0.0909090909090909	0.0486096004640708	204	5363	9.60687000638306e-17	3.0724193520414e-15	NPC_2	zf-C2H2	Zfp541/Mideas	282	14.512519508091	1.8701879884054	14.512519508091	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	NPC_2	1.8701879884054	0.0909090909090909	0.0486096004640708	204	5363	9.60687000638306e-17	3.0724193520414e-15	NPC_2	zf-C2H2	Zfp281/Zfp148	282	14.512519508091	1.8701879884054	14.512519508091	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	NPC_2	1.8701879884054	0.0909090909090909	0.0486096004640708	204	5363	9.60687000638306e-17	3.0724193520414e-15	NPC_2	zf-C2H2	Sp7/Sp8/Sp9	282	14.512519508091	1.8701879884054	14.512519508091	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	NPC_2	1.8701879884054	0.0909090909090909	0.0486096004640708	204	5363	9.60687000638306e-17	3.0724193520414e-15	NPC_2	zf-C2H2	Prdm13	282	14.512519508091	1.8701879884054	14.512519508091	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_GATA_Islet_1	0.971759070153591	0.0481818181818182	0.0495820617081586	106	5475	0.631795480771016	1	neuron_GATA_Islet_1	zf-C2H2	Klf13	282	0	0.971759070153591	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_GATA_Islet_1	0.971759070153591	0.0481818181818182	0.0495820617081586	106	5475	0.631795480771016	1	neuron_GATA_Islet_1	zf-C2H2	""	282	0	0.971759070153591	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_GATA_Islet_1	0.971759070153591	0.0481818181818182	0.0495820617081586	106	5475	0.631795480771016	1	neuron_GATA_Islet_1	zf-C2H2	Zfp541/Mideas	282	0	0.971759070153591	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_GATA_Islet_1	0.971759070153591	0.0481818181818182	0.0495820617081586	106	5475	0.631795480771016	1	neuron_GATA_Islet_1	zf-C2H2	Zfp281/Zfp148	282	0	0.971759070153591	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_GATA_Islet_1	0.971759070153591	0.0481818181818182	0.0495820617081586	106	5475	0.631795480771016	1	neuron_GATA_Islet_1	zf-C2H2	Sp7/Sp8/Sp9	282	0	0.971759070153591	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_GATA_Islet_1	0.971759070153591	0.0481818181818182	0.0495820617081586	106	5475	0.631795480771016	1	neuron_GATA_Islet_1	zf-C2H2	Prdm13	282	0	0.971759070153591	0	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_GATA_Islet_2	1.07693730054739	0.053306342780027	0.0494980931136217	79	5503	0.267005360164918	0.557579512702315	neuron_GATA_Islet_2	zf-C2H2	Klf13	282	0.253693192018716	1.07693730054739	0.253693192018716	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_GATA_Islet_2	1.07693730054739	0.053306342780027	0.0494980931136217	79	5503	0.267005360164918	0.557579512702315	neuron_GATA_Islet_2	zf-C2H2	""	282	0.253693192018716	1.07693730054739	0.253693192018716	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_GATA_Islet_2	1.07693730054739	0.053306342780027	0.0494980931136217	79	5503	0.267005360164918	0.557579512702315	neuron_GATA_Islet_2	zf-C2H2	Zfp541/Mideas	282	0.253693192018716	1.07693730054739	0.253693192018716	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_GATA_Islet_2	1.07693730054739	0.053306342780027	0.0494980931136217	79	5503	0.267005360164918	0.557579512702315	neuron_GATA_Islet_2	zf-C2H2	Zfp281/Zfp148	282	0.253693192018716	1.07693730054739	0.253693192018716	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_GATA_Islet_2	1.07693730054739	0.053306342780027	0.0494980931136217	79	5503	0.267005360164918	0.557579512702315	neuron_GATA_Islet_2	zf-C2H2	Sp7/Sp8/Sp9	282	0.253693192018716	1.07693730054739	0.253693192018716	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_GATA_Islet_2	1.07693730054739	0.053306342780027	0.0494980931136217	79	5503	0.267005360164918	0.557579512702315	neuron_GATA_Islet_2	zf-C2H2	Prdm13	282	0.253693192018716	1.07693730054739	0.253693192018716	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_1	2.48041908896084	0.11924594476107	0.0480749181828896	272	5303	1.63007195180925e-40	2.16548789290352e-38	neuron_Pou4_FoxL2_1	zf-C2H2	Klf13	282	37.6644442400385	2.48041908896084	30	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_1	2.48041908896084	0.11924594476107	0.0480749181828896	272	5303	1.63007195180925e-40	2.16548789290352e-38	neuron_Pou4_FoxL2_1	zf-C2H2	""	282	37.6644442400385	2.48041908896084	30	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_1	2.48041908896084	0.11924594476107	0.0480749181828896	272	5303	1.63007195180925e-40	2.16548789290352e-38	neuron_Pou4_FoxL2_1	zf-C2H2	Zfp541/Mideas	282	37.6644442400385	2.48041908896084	30	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_1	2.48041908896084	0.11924594476107	0.0480749181828896	272	5303	1.63007195180925e-40	2.16548789290352e-38	neuron_Pou4_FoxL2_1	zf-C2H2	Zfp281/Zfp148	282	37.6644442400385	2.48041908896084	30	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_1	2.48041908896084	0.11924594476107	0.0480749181828896	272	5303	1.63007195180925e-40	2.16548789290352e-38	neuron_Pou4_FoxL2_1	zf-C2H2	Sp7/Sp8/Sp9	282	37.6644442400385	2.48041908896084	30	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_1	2.48041908896084	0.11924594476107	0.0480749181828896	272	5303	1.63007195180925e-40	2.16548789290352e-38	neuron_Pou4_FoxL2_1	zf-C2H2	Prdm13	282	37.6644442400385	2.48041908896084	30	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_2	2.22414573784214	0.108202443280977	0.0486489897851547	186	5396	4.28978007730253e-23	4.93896679566764e-21	neuron_Pou4_FoxL2_2	zf-C2H2	Klf13	282	20.3063638935604	2.22414573784214	20.3063638935604	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_2	2.22414573784214	0.108202443280977	0.0486489897851547	186	5396	4.28978007730253e-23	4.93896679566764e-21	neuron_Pou4_FoxL2_2	zf-C2H2	""	282	20.3063638935604	2.22414573784214	20.3063638935604	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_2	2.22414573784214	0.108202443280977	0.0486489897851547	186	5396	4.28978007730253e-23	4.93896679566764e-21	neuron_Pou4_FoxL2_2	zf-C2H2	Zfp541/Mideas	282	20.3063638935604	2.22414573784214	20.3063638935604	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_2	2.22414573784214	0.108202443280977	0.0486489897851547	186	5396	4.28978007730253e-23	4.93896679566764e-21	neuron_Pou4_FoxL2_2	zf-C2H2	Zfp281/Zfp148	282	20.3063638935604	2.22414573784214	20.3063638935604	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_2	2.22414573784214	0.108202443280977	0.0486489897851547	186	5396	4.28978007730253e-23	4.93896679566764e-21	neuron_Pou4_FoxL2_2	zf-C2H2	Sp7/Sp8/Sp9	282	20.3063638935604	2.22414573784214	20.3063638935604	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_2	2.22414573784214	0.108202443280977	0.0486489897851547	186	5396	4.28978007730253e-23	4.93896679566764e-21	neuron_Pou4_FoxL2_2	zf-C2H2	Prdm13	282	20.3063638935604	2.22414573784214	20.3063638935604	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_3	1.27215059216715	0.06270783847981	0.0492927793815553	132	5447	0.00376697758789116	0.0173481874514347	neuron_Pou4_FoxL2_3	zf-C2H2	Klf13	282	1.76074589383917	1.27215059216715	1.76074589383917	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_3	1.27215059216715	0.06270783847981	0.0492927793815553	132	5447	0.00376697758789116	0.0173481874514347	neuron_Pou4_FoxL2_3	zf-C2H2	""	282	1.76074589383917	1.27215059216715	1.76074589383917	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_3	1.27215059216715	0.06270783847981	0.0492927793815553	132	5447	0.00376697758789116	0.0173481874514347	neuron_Pou4_FoxL2_3	zf-C2H2	Zfp541/Mideas	282	1.76074589383917	1.27215059216715	1.76074589383917	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_3	1.27215059216715	0.06270783847981	0.0492927793815553	132	5447	0.00376697758789116	0.0173481874514347	neuron_Pou4_FoxL2_3	zf-C2H2	Zfp281/Zfp148	282	1.76074589383917	1.27215059216715	1.76074589383917	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_3	1.27215059216715	0.06270783847981	0.0492927793815553	132	5447	0.00376697758789116	0.0173481874514347	neuron_Pou4_FoxL2_3	zf-C2H2	Sp7/Sp8/Sp9	282	1.76074589383917	1.27215059216715	1.76074589383917	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuron_Pou4_FoxL2_3	1.27215059216715	0.06270783847981	0.0492927793815553	132	5447	0.00376697758789116	0.0173481874514347	neuron_Pou4_FoxL2_3	zf-C2H2	Prdm13	282	1.76074589383917	1.27215059216715	1.76074589383917	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuronal_gastrula	1.22823042342957	0.0599184541747917	0.0487843754981107	338	5203	0.000141454290845675	0.00100531506292379	neuronal_gastrula	zf-C2H2	Klf13	282	2.99769781023759	1.22823042342957	2.99769781023759	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuronal_gastrula	1.22823042342957	0.0599184541747917	0.0487843754981107	338	5203	0.000141454290845675	0.00100531506292379	neuronal_gastrula	zf-C2H2	""	282	2.99769781023759	1.22823042342957	2.99769781023759	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuronal_gastrula	1.22823042342957	0.0599184541747917	0.0487843754981107	338	5203	0.000141454290845675	0.00100531506292379	neuronal_gastrula	zf-C2H2	Zfp541/Mideas	282	2.99769781023759	1.22823042342957	2.99769781023759	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuronal_gastrula	1.22823042342957	0.0599184541747917	0.0487843754981107	338	5203	0.000141454290845675	0.00100531506292379	neuronal_gastrula	zf-C2H2	Zfp281/Zfp148	282	2.99769781023759	1.22823042342957	2.99769781023759	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuronal_gastrula	1.22823042342957	0.0599184541747917	0.0487843754981107	338	5203	0.000141454290845675	0.00100531506292379	neuronal_gastrula	zf-C2H2	Sp7/Sp8/Sp9	282	2.99769781023759	1.22823042342957	2.99769781023759	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	neuronal_gastrula	1.22823042342957	0.0599184541747917	0.0487843754981107	338	5203	0.000141454290845675	0.00100531506292379	neuronal_gastrula	zf-C2H2	Prdm13	282	2.99769781023759	1.22823042342957	2.99769781023759	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	gland	1.06582001168378	0.0527740189445196	0.049514944705483	39	5543	0.365268964814547	0.776871308170841	gland	zf-C2H2	Klf13	282	0.109650917853175	1.06582001168378	0.109650917853175	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	gland	1.06582001168378	0.0527740189445196	0.049514944705483	39	5543	0.365268964814547	0.776871308170841	gland	zf-C2H2	""	282	0.109650917853175	1.06582001168378	0.109650917853175	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	gland	1.06582001168378	0.0527740189445196	0.049514944705483	39	5543	0.365268964814547	0.776871308170841	gland	zf-C2H2	Zfp541/Mideas	282	0.109650917853175	1.06582001168378	0.109650917853175	Klf13, Sp6-9, ZNF845
ARCH861_Scrt2/Scrt1	gland	1.06582001168378	0.0527740189445196	0.049514944705483	39	5543	0.365268964814547	0.776871308170841	gland	zf-C2H2	Zfp281/Zfp148	282	0.109650917853175	1.06582001168378	0.109650917853175	Klf13, Sp6-9, ZNF845
