cell_type	motif	fc	f_fg	f_bg	n_fg	n_bg	pval	padj	label
gastro_parietal_muscle	Nvec_vc1.1_XM_032366665.2	0.9522629093007	0.0240174672489083	0.0252214666919513	44	2793	0.648665115994548	0.897893952260452	gastro_parietal_muscle
gastro_parietal_muscle	Nvec_vc1.1_XM_032367023.2	0.806236335043818	0.0212882096069869	0.0264044284308148	39	2924	0.927471025995838	0.999628259253118	gastro_parietal_muscle
gastro_parietal_muscle	Nvec_vc1.1_XM_032372904.2	1.15240783355848	0.0289301310043668	0.0251040735422931	53	2780	0.167476942852966	0.353562434911817	gastro_parietal_muscle
gastro_parietal_muscle	Nvec_vc1.1_XM_032379457.2	0.646604080211922	0.0169213973799127	0.0261696421314984	31	2898	0.996422974055488	0.999628259253118	gastro_parietal_muscle
gastro_parietal_muscle	Nvec_vc1.1_XM_032383663.2	1.12285546257115	0.0262008733624454	0.0233341460551387	48	2584	0.229995075633205	0.43699064370309	gastro_parietal_muscle
gastro_parietal_muscle	Nvec_vc1.1_XM_048727543.1	1.09229910761466	0.0305676855895197	0.0279847208300599	56	3099	0.271901632835131	0.469648274897045	gastro_parietal_muscle
gastro_parietal_muscle	Nvec_vc1.1_XM_048730743.1	0.931463094593015	0.0207423580786026	0.0222685774659334	38	2466	0.69181807622149	0.897893952260452	gastro_parietal_muscle
gastro_parietal_muscle	Pou4	1.17256752481615	0.0267467248908297	0.0228103920028174	49	2526	0.149625337407321	0.353562434911817	gastro_parietal_muscle
gastro_parietal_muscle	Shox2	0.932296370061564	0.0267467248908297	0.0286890797280091	49	3177	0.708863646521409	0.897893952260452	gastro_parietal_muscle
gastro_parietal_muscle	Tesmin	0.552128721243576	0.013646288209607	0.0247157731241929	25	2737	0.999628259253118	0.999628259253118	gastro_parietal_muscle
gastro_parietal_muscle	Ybx1/Ybx2/Ybx3	1.21106572474501	0.0311135371179039	0.0256910392905842	57	2845	0.0868650444949688	0.275072640900734	gastro_parietal_muscle
gastro_IRF1_2	Foxn3	0.962103640643168	0.0268199233716475	0.0278763349795853	14	3127	0.59499662865378	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	FoxQ2d	0.319305676532709	0.0114942528735632	0.0359976465134523	6	4038	0.999848389721285	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Lbx	0.47281126580091	0.00766283524904215	0.0162069641806479	4	1818	0.969820257147394	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Nanog	1.72012469084688	0.0268199233716475	0.0155918483784121	14	1749	0.037756741734394	0.701715266666916	gastro_IRF1_2
gastro_IRF1_2	NOTO	0.43825843706291	0.0114942528735632	0.0262271114518516	6	2942	0.993633204664457	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Nvec_vc1.1_XM_001630676.3	0.883241760404905	0.0191570881226054	0.021689518070141	10	2433	0.695899276033327	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Nvec_vc1.1_XM_001634198.3	0.564846519497261	0.0344827586206897	0.0610480146914615	18	6848	0.997628239101534	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Nvec_vc1.1_XM_001641264.3	0.784757347437055	0.0229885057471264	0.0292937757412591	12	3286	0.837380198448851	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Nvec_vc1.1_XM_032366665.2	1.44529617197301	0.0363984674329502	0.0251840890045822	19	2825	0.073864764912307	0.701715266666916	gastro_IRF1_2
gastro_IRF1_2	Nvec_vc1.1_XM_032367023.2	0.946022812050347	0.024904214559387	0.0263251733913385	13	2953	0.618097121826507	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Nvec_vc1.1_XM_032372904.2	0.531536764009044	0.0134099616858238	0.0252286626134398	7	2830	0.977644665718454	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Nvec_vc1.1_XM_032379457.2	0.587539905144261	0.0153256704980843	0.0260844759035071	8	2926	0.962613096115928	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Nvec_vc1.1_XM_032383663.2	1.0642306148513	0.024904214559387	0.0234011446502755	13	2625	0.449413340820079	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Nvec_vc1.1_XM_048727543.1	0.681333926146206	0.0191570881226054	0.0281170324674167	10	3154	0.921620263066506	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Nvec_vc1.1_XM_048730743.1	0.687931877731936	0.0153256704980843	0.0222778897070622	8	2499	0.895315842630134	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Pou4	0.4172674180709	0.00957854406130268	0.0229554085616988	5	2575	0.992720099642487	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Shox2	0.733194765313787	0.0210727969348659	0.028741062991424	11	3224	0.884853422322409	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Tesmin	0.545412995701811	0.0134099616858238	0.0245868026458894	7	2758	0.972688876415541	0.999848389721285	gastro_IRF1_2
gastro_IRF1_2	Ybx1/Ybx2/Ybx3	0.816236161385237	0.0210727969348659	0.025817034250361	11	2896	0.790186806695768	0.999848389721285	gastro_IRF1_2
gastro_somatic_gonad	Foxn3	0.629343348814853	0.0175438596491228	0.0278764519910483	2	3139	0.829935847439407	1	gastro_somatic_gonad
gastro_somatic_gonad	FoxQ2d	1.22216578317856	0.043859649122807	0.0358868246243473	5	4041	0.389449532354282	1	gastro_somatic_gonad
gastro_somatic_gonad	Lbx	0	0	0.0161894781712905	0	1823	1	1	gastro_somatic_gonad
gastro_somatic_gonad	Nanog	1.68271616007651	0.0263157894736842	0.0156388760612412	3	1761	0.264620286364768	1	gastro_somatic_gonad
gastro_somatic_gonad	NOTO	1.00585986350806	0.0263157894736842	0.0261624809065397	3	2946	0.575934465311989	1	gastro_somatic_gonad
gastro_somatic_gonad	Nvec_vc1.1_XM_001630676.3	4.46947685956974	0.0964912280701754	0.0215889311214522	11	2431	4.03333171726616e-05	0.000766333026280571	gastro_somatic_gonad
gastro_somatic_gonad	Nvec_vc1.1_XM_001634198.3	0.864051073886787	0.0526315789473684	0.0609125785940109	6	6859	0.700026778597825	1	gastro_somatic_gonad
gastro_somatic_gonad	Nvec_vc1.1_XM_001641264.3	0.899048288196219	0.0263157894736842	0.0292707186245604	3	3296	0.651917861946815	1	gastro_somatic_gonad
gastro_somatic_gonad	Nvec_vc1.1_XM_032366665.2	2.43718036720281	0.0614035087719298	0.0251944868743562	7	2837	0.025837304082337	0.245454388782201	gastro_somatic_gonad
gastro_somatic_gonad	Nvec_vc1.1_XM_032367023.2	1.00008881467929	0.0263157894736842	0.0263134524528436	3	2963	0.579850963074604	1	gastro_somatic_gonad
gastro_somatic_gonad	Nvec_vc1.1_XM_032372904.2	0.348291391383961	0.0087719298245614	0.0251856061951618	1	2836	0.94538621007095	1	gastro_somatic_gonad
gastro_somatic_gonad	Nvec_vc1.1_XM_032379457.2	0.336772719387969	0.0087719298245614	0.0260470320770133	1	2933	0.950619579595786	1	gastro_somatic_gonad
gastro_somatic_gonad	Nvec_vc1.1_XM_032383663.2	1.1245780485369	0.0263157894736842	0.0234005896770985	3	2635	0.500540353409403	1	gastro_somatic_gonad
gastro_somatic_gonad	Nvec_vc1.1_XM_048727543.1	0.312185330583095	0.0087719298245614	0.0280984689709069	1	3164	0.961165599338815	1	gastro_somatic_gonad
gastro_somatic_gonad	Nvec_vc1.1_XM_048730743.1	0.394155780512734	0.0087719298245614	0.022254982061028	1	2506	0.923114342595113	1	gastro_somatic_gonad
gastro_somatic_gonad	Pou4	0.383147550800975	0.0087719298245614	0.0228943909630209	1	2578	0.928636862399168	1	gastro_somatic_gonad
gastro_somatic_gonad	Shox2	0.610856144690731	0.0175438596491228	0.028720116514511	2	3234	0.842280754032553	1	gastro_somatic_gonad
gastro_somatic_gonad	Tesmin	0.71498688813964	0.0175438596491228	0.0245373166139746	2	2763	0.772265289276661	1	gastro_somatic_gonad
gastro_somatic_gonad	Ybx1/Ybx2/Ybx3	1.02075892452454	0.0263157894736842	0.0257806117011829	3	2903	0.565929037227114	1	gastro_somatic_gonad
muscle_tentacle_retractor	Foxn3	1.22942038892215	0.0341588385994876	0.0277845063472839	40	3097	0.111644553412541	0.192840592258026	muscle_tentacle_retractor
muscle_tentacle_retractor	FoxQ2d	1.36221661960857	0.0486763450042699	0.0357331897905172	57	3983	0.0138019692973042	0.0374624880926828	muscle_tentacle_retractor
muscle_tentacle_retractor	Lbx	1.75879049787559	0.0281810418445773	0.0160229668505809	33	1786	0.00179761652855038	0.00964792471930019	muscle_tentacle_retractor
muscle_tentacle_retractor	Nanog	1.20214306513808	0.0187873612297182	0.0156282241062217	22	1742	0.222176072175554	0.328427623335605	muscle_tentacle_retractor
muscle_tentacle_retractor	NOTO	1.44373196792178	0.0375747224594364	0.0260261068496838	44	2901	0.011870299097568	0.0374624880926828	muscle_tentacle_retractor
muscle_tentacle_retractor	Nvec_vc1.1_XM_001630676.3	1.30502693361272	0.0281810418445773	0.0215942224016507	33	2407	0.0791293788923768	0.150345819895516	muscle_tentacle_retractor
muscle_tentacle_retractor	Nvec_vc1.1_XM_001634198.3	1.23748454393295	0.0751494449188728	0.0607275826492621	88	6769	0.0258941766625516	0.0546654840653866	muscle_tentacle_retractor
muscle_tentacle_retractor	Nvec_vc1.1_XM_001641264.3	1.70450653581761	0.0495303159692571	0.0290584488404432	58	3239	9.77647765277433e-05	0.00101902592689137	muscle_tentacle_retractor
muscle_tentacle_retractor	Nvec_vc1.1_XM_032366665.2	1.11786470790242	0.0281810418445773	0.0252097070829408	33	2810	0.28387196868248	0.385254814640509	muscle_tentacle_retractor
muscle_tentacle_retractor	Nvec_vc1.1_XM_032367023.2	1.567953992241	0.0409906063193851	0.0261427353877899	48	2914	0.00203114204616846	0.00964792471930019	muscle_tentacle_retractor
muscle_tentacle_retractor	Nvec_vc1.1_XM_032372904.2	0.914616579192891	0.0230572160546541	0.0252097070829408	27	2810	0.705811082308835	0.808821483494865	muscle_tentacle_retractor
muscle_tentacle_retractor	Nvec_vc1.1_XM_032379457.2	1.15040593108785	0.0298889837745517	0.0259812497196429	35	2896	0.224713637019098	0.328427623335605	muscle_tentacle_retractor
muscle_tentacle_retractor	Nvec_vc1.1_XM_032383663.2	0.875290791837216	0.0204953031596926	0.023415421881308	24	2610	0.770987055782332	0.813819669992462	muscle_tentacle_retractor
muscle_tentacle_retractor	Nvec_vc1.1_XM_048727543.1	1.71675392022178	0.0478223740392827	0.0278562777553492	56	3105	0.000107265887041197	0.00101902592689137	muscle_tentacle_retractor
muscle_tentacle_retractor	Nvec_vc1.1_XM_048730743.1	1.42646874186108	0.0315969257045261	0.0221504508141569	37	2469	0.0230706816280161	0.0546654840653866	muscle_tentacle_retractor
muscle_tentacle_retractor	Pou4	0.819942529158394	0.0187873612297182	0.0229130220248508	22	2554	0.851249140602257	0.851249140602257	muscle_tentacle_retractor
muscle_tentacle_retractor	Shox2	1.43454252225754	0.0409906063193851	0.0285739918360023	48	3185	0.00989576143345035	0.0374624880926828	muscle_tentacle_retractor
muscle_tentacle_retractor	Tesmin	0.90423263204959	0.022203245089667	0.0245547929843449	26	2737	0.723682379969089	0.808821483494865	muscle_tentacle_retractor
muscle_tentacle_retractor	Ybx1/Ybx2/Ybx3	1.09373253106052	0.0281810418445773	0.025765935495447	33	2872	0.32658395646841	0.413673011526653	muscle_tentacle_retractor
muscle_mesentery_retractor	Foxn3	0.949026943302897	0.0264623955431755	0.0278837136605189	19	3122	0.622708379490905	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	FoxQ2d	0.697371926849946	0.0250696378830084	0.0359487339793686	18	4025	0.958096046529576	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	Lbx	0.774109764360461	0.0125348189415042	0.0161925601750547	9	1813	0.820724889215141	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	Nanog	1.87987505156881	0.0292479108635097	0.0155584334390211	21	1742	0.00533461464416579	0.10135767823915	muscle_mesentery_retractor
muscle_mesentery_retractor	NOTO	1.01121573958759	0.0264623955431755	0.0261688920644844	19	2930	0.512530420308766	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	Nvec_vc1.1_XM_001630676.3	0.705321227642574	0.0153203342618384	0.02172107354977	11	2432	0.909696168840559	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	Nvec_vc1.1_XM_001634198.3	0.983055972890537	0.0598885793871866	0.0609208234716206	43	6821	0.568121033410022	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	Nvec_vc1.1_XM_001641264.3	1.04721686546199	0.0306406685236769	0.0292591434823382	22	3276	0.443569249386838	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	Nvec_vc1.1_XM_032366665.2	1.10478293602985	0.0278551532033426	0.0252132362791944	20	2823	0.358046293753545	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	Nvec_vc1.1_XM_032367023.2	1.21869607973975	0.032033426183844	0.0262849997767159	23	2943	0.196643412979686	0.93405621165351	muscle_mesentery_retractor
muscle_mesentery_retractor	Nvec_vc1.1_XM_032372904.2	1.10792263886759	0.0278551532033426	0.0251417853793596	20	2815	0.353438269230666	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	Nvec_vc1.1_XM_032379457.2	0.266291173873997	0.00696378830083565	0.0261510293395257	5	2928	0.999959901239675	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	Nvec_vc1.1_XM_032383663.2	1.31192445554626	0.0306406685236769	0.0233555128834904	22	2615	0.124366049812827	0.93405621165351	muscle_mesentery_retractor
muscle_mesentery_retractor	Nvec_vc1.1_XM_048727543.1	1.04191611194173	0.0292479108635097	0.0280712722725852	21	3143	0.455403841817462	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	Nvec_vc1.1_XM_048730743.1	0.876068041688836	0.0194986072423398	0.0222569552985308	14	2492	0.726378875885431	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	Pou4	0.667707756180125	0.0153203342618384	0.0229446702094405	11	2569	0.939109196708444	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	Shox2	0.824310290469657	0.0236768802228412	0.0287232617335775	17	3216	0.819990528497622	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	Tesmin	0.452328096941589	0.011142061281337	0.0246326977180369	8	2758	0.99669590212667	0.999959901239675	muscle_mesentery_retractor
muscle_mesentery_retractor	Ybx1/Ybx2/Ybx3	1.24405916152414	0.032033426183844	0.0257491180279552	23	2883	0.171911840588773	0.93405621165351	muscle_mesentery_retractor
digestive_filaments_1	Foxn3	1.15533808507822	0.0321678321678322	0.0278427869584636	23	3117	0.271039908296324	0.302926956331185	digestive_filaments_1
digestive_filaments_1	FoxQ2d	1.56456084510044	0.0559440559440559	0.0357570343903528	40	4003	0.00436348067876229	0.0075369211724076	digestive_filaments_1
digestive_filaments_1	Lbx	1.64996955346373	0.0265734265734266	0.0161054041983028	19	1803	0.0259632342602737	0.0329147785060398	digestive_filaments_1
digestive_filaments_1	Nanog	0.713725021417329	0.0111888111888112	0.015676641357749	8	1755	0.871346878881169	0.871346878881169	digestive_filaments_1
digestive_filaments_1	NOTO	1.88189214631522	0.048951048951049	0.0260116123269317	35	2912	0.000383103308987284	0.00121316047845973	digestive_filaments_1
digestive_filaments_1	Nvec_vc1.1_XM_001630676.3	2.67256889654891	0.0573426573426573	0.0214560071460473	41	2402	3.07755143930882e-08	5.84734773468677e-07	digestive_filaments_1
digestive_filaments_1	Nvec_vc1.1_XM_001634198.3	1.49775904742792	0.0909090909090909	0.0606967396159	65	6795	0.000952177918618305	0.00226142255671847	digestive_filaments_1
digestive_filaments_1	Nvec_vc1.1_XM_001641264.3	1.77706036294993	0.0517482517482518	0.0291201429209469	37	3260	0.000744669196907146	0.00202124496303368	digestive_filaments_1
digestive_filaments_1	Nvec_vc1.1_XM_032366665.2	1.72855278624509	0.0433566433566434	0.0250826261723984	31	2808	0.00289778205218014	0.00550578589914226	digestive_filaments_1
digestive_filaments_1	Nvec_vc1.1_XM_032367023.2	1.54600931924732	0.0405594405594406	0.0262349263063868	29	2937	0.0159566042858388	0.0252646234525781	digestive_filaments_1
digestive_filaments_1	Nvec_vc1.1_XM_032372904.2	1.73040150580258	0.0433566433566434	0.0250558284948638	31	2805	0.00285355633927631	0.00550578589914226	digestive_filaments_1
digestive_filaments_1	Nvec_vc1.1_XM_032379457.2	1.50914146094869	0.0391608391608392	0.0259490844126842	28	2905	0.023151002476486	0.0329147785060398	digestive_filaments_1
digestive_filaments_1	Nvec_vc1.1_XM_032383663.2	1.25785843842462	0.0293706293706294	0.0233497096918267	21	2614	0.172548654572787	0.204901527305185	digestive_filaments_1
digestive_filaments_1	Nvec_vc1.1_XM_048727543.1	1.85323633500217	0.0517482517482518	0.0279231799910674	37	3126	0.000350366170576811	0.00121316047845973	digestive_filaments_1
digestive_filaments_1	Nvec_vc1.1_XM_048730743.1	2.15351800303257	0.0475524475524476	0.0220812862885217	34	2472	3.97892012893802e-05	0.000188998706124556	digestive_filaments_1
digestive_filaments_1	Pou4	1.53383058947322	0.034965034965035	0.022795891022778	25	2552	0.0259853514521366	0.0329147785060398	digestive_filaments_1
digestive_filaments_1	Shox2	2.01112484007221	0.0573426573426573	0.0285127288968289	41	3192	3.05256986075468e-05	0.000188998706124556	digestive_filaments_1
digestive_filaments_1	Tesmin	2.35751395134429	0.0573426573426573	0.024323358642251	41	2723	7.57326976786706e-07	7.19460627947371e-06	digestive_filaments_1
digestive_filaments_1	Ybx1/Ybx2/Ybx3	0.866542658310213	0.0223776223776224	0.0258240285841894	16	2891	0.751326300170974	0.793066650180472	digestive_filaments_1
digestive_filaments_2	Foxn3	1.30914387300401	0.0364238410596027	0.0278226418124872	22	3118	0.125577919126791	0.340854351915576	digestive_filaments_2
digestive_filaments_2	FoxQ2d	1.85402338974246	0.0662251655629139	0.035719703391721	40	4003	0.000192014002963917	0.0032284399322358	digestive_filaments_2
digestive_filaments_2	Lbx	1.23078866154877	0.0198675496688742	0.0161421292619594	12	1809	0.274992377420922	0.401911936230578	digestive_filaments_2
digestive_filaments_2	Nanog	0.951494311428086	0.0149006622516556	0.0156602746571248	9	1755	0.604692344504179	0.718072159098713	digestive_filaments_2
digestive_filaments_2	NOTO	1.20481422550959	0.0314569536423841	0.0261093809952975	19	2926	0.237372749018165	0.401911936230578	digestive_filaments_2
digestive_filaments_2	Nvec_vc1.1_XM_001630676.3	1.22419061923943	0.0264900662251656	0.021638841050443	16	2425	0.241652054363588	0.401911936230578	digestive_filaments_2
digestive_filaments_2	Nvec_vc1.1_XM_001634198.3	1.38910906153146	0.0844370860927152	0.0607850660765435	51	6812	0.0123986926738343	0.0588937902007131	digestive_filaments_2
digestive_filaments_2	Nvec_vc1.1_XM_001641264.3	1.07543820129379	0.0314569536423841	0.0292503591601453	19	3278	0.406754061216512	0.552023368793837	digestive_filaments_2
digestive_filaments_2	Nvec_vc1.1_XM_032366665.2	0.985175525991912	0.0248344370860927	0.0252081344195883	15	2825	0.559068129821885	0.708152964441054	digestive_filaments_2
digestive_filaments_2	Nvec_vc1.1_XM_032367023.2	1.64307771081076	0.043046357615894	0.0261986133295261	26	2936	0.0108267131357323	0.0588937902007131	digestive_filaments_2
digestive_filaments_2	Nvec_vc1.1_XM_032372904.2	1.45057235111105	0.0364238410596027	0.0251099788519368	22	2814	0.0565504395856083	0.179076392021093	digestive_filaments_2
digestive_filaments_2	Nvec_vc1.1_XM_032379457.2	1.98132384174398	0.0513245033112583	0.0259041466265716	31	2903	0.00033983578234061	0.0032284399322358	digestive_filaments_2
digestive_filaments_2	Nvec_vc1.1_XM_032383663.2	1.63253710281368	0.0380794701986755	0.0233253321673642	23	2614	0.0169694735015994	0.0644839993060776	digestive_filaments_2
digestive_filaments_2	Nvec_vc1.1_XM_048727543.1	1.18066427444147	0.033112582781457	0.0280457226480588	20	3143	0.257279181017891	0.401911936230578	digestive_filaments_2
digestive_filaments_2	Nvec_vc1.1_XM_048730743.1	0.817690423883512	0.0182119205298013	0.0222723906234663	11	2496	0.787827446417901	0.806455345196921	digestive_filaments_2
digestive_filaments_2	Pou4	1.23162969245768	0.0281456953642384	0.0228524007959524	17	2561	0.226065405905586	0.401911936230578	digestive_filaments_2
digestive_filaments_2	Shox2	1.2126888282907	0.0347682119205298	0.0286703489876592	21	3213	0.21508730638877	0.401911936230578	digestive_filaments_2
digestive_filaments_2	Tesmin	0.809340853777434	0.0198675496688742	0.0245478151462964	12	2751	0.806455345196921	0.806455345196921	digestive_filaments_2
digestive_filaments_2	Ybx1/Ybx2/Ybx3	0.898505524108847	0.0231788079470199	0.0257970678254973	14	2891	0.692921851889277	0.774442069758604	digestive_filaments_2
digestive_filaments_3	Foxn3	1.4396270096463	0.04	0.0277849746718961	29	3110	0.0355171511839211	0.0562354893745417	digestive_filaments_3
digestive_filaments_3	FoxQ2d	1.85636376200677	0.0662068965517241	0.0356648292251476	48	3992	4.70758891125095e-05	0.000127777413305383	digestive_filaments_3
digestive_filaments_3	Lbx	2.58605672038353	0.0413793103448276	0.0160009291438475	30	1791	4.12495894185315e-06	1.95935549738025e-05	digestive_filaments_3
digestive_filaments_3	Nanog	0.350880877742947	0.00551724137931034	0.0157239728046743	4	1760	0.996493419229244	0.996493419229244	digestive_filaments_3
digestive_filaments_3	NOTO	2.34081798521828	0.0606896551724138	0.0259266869767982	44	2902	3.62101604081257e-07	2.2933101591813e-06	digestive_filaments_3
digestive_filaments_3	Nvec_vc1.1_XM_001630676.3	3.62503347068604	0.0772413793103448	0.0213077699654251	56	2385	6.36499535851841e-16	1.2093491181185e-14	digestive_filaments_3
digestive_filaments_3	Nvec_vc1.1_XM_001634198.3	1.9378241033057	0.117241379310345	0.0605015589961673	85	6772	7.84273794606067e-09	7.45060104875764e-08	digestive_filaments_3
digestive_filaments_3	Nvec_vc1.1_XM_001641264.3	1.9452646080156	0.056551724137931	0.0290714815377331	41	3254	6.28808527858812e-05	0.000149342025366468	digestive_filaments_3
digestive_filaments_3	Nvec_vc1.1_XM_032366665.2	1.20444216189777	0.0303448275862069	0.0251940927893077	22	2820	0.218033770829623	0.295902974697346	digestive_filaments_3
digestive_filaments_3	Nvec_vc1.1_XM_032367023.2	1.63178151122189	0.0427586206896552	0.0262036433159715	31	2933	0.00647389948262923	0.0123004090169955	digestive_filaments_3
digestive_filaments_3	Nvec_vc1.1_XM_032372904.2	1.31767498896356	0.0331034482758621	0.0251226201856501	24	2812	0.108939442976839	0.159219185889226	digestive_filaments_3
digestive_filaments_3	Nvec_vc1.1_XM_032379457.2	1.64921267140379	0.0427586206896552	0.0259266869767982	31	2902	0.00560676380808634	0.0118365013726267	digestive_filaments_3
digestive_filaments_3	Nvec_vc1.1_XM_032383663.2	1.18033322788147	0.0275862068965517	0.0233715413960386	20	2616	0.258248278174563	0.32711448568778	digestive_filaments_3
digestive_filaments_3	Nvec_vc1.1_XM_048727543.1	2.0789607632862	0.0579310344827586	0.0278653813510109	42	3119	1.1593908262886e-05	4.40568513989668e-05	digestive_filaments_3
digestive_filaments_3	Nvec_vc1.1_XM_048730743.1	1.054899101896	0.023448275862069	0.0222279797375169	17	2488	0.446202182573565	0.498696556993984	digestive_filaments_3
digestive_filaments_3	Pou4	1.57353086686762	0.0358620689655172	0.0227908264913205	26	2551	0.0179151437463934	0.0309443391983159	digestive_filaments_3
digestive_filaments_3	Shox2	2.03205221582252	0.0579310344827586	0.0285086347839294	42	3191	1.9503897027942e-05	6.1762340588483e-05	digestive_filaments_3
digestive_filaments_3	Tesmin	1.06823165984379	0.0262068965517241	0.0245329712054748	19	2746	0.418185420978874	0.496595187412413	digestive_filaments_3
digestive_filaments_3	Ybx1/Ybx2/Ybx3	0.694477031380504	0.0179310344827586	0.0258194780713118	13	2890	0.933840952729954	0.985721005659396	digestive_filaments_3
epidermis_1	Foxn3	1.7696602534531	0.0490081680280047	0.0276935462229975	42	3096	0.000384489287203552	0.00365264822843374	epidermis_1
epidermis_1	FoxQ2d	1.27219815455614	0.0455075845974329	0.0357708305380384	39	3999	0.0793066969020994	0.301365448227978	epidermis_1
epidermis_1	Lbx	0.865813550045952	0.014002333722287	0.0161724585178228	12	1808	0.729691583297312	0.969642943017162	epidermis_1
epidermis_1	Nanog	2.25820960542856	0.0350058343057176	0.015501587727537	30	1733	5.14804153052188e-05	0.000978127890799158	epidermis_1
epidermis_1	NOTO	1.1160954957243	0.029171528588098	0.0261371259895344	25	2922	0.317885222749286	0.7633715444868	epidermis_1
epidermis_1	Nvec_vc1.1_XM_001630676.3	0.590510969935318	0.0128354725787631	0.0217362136052596	11	2430	0.978599662907748	0.978599662907748	epidermis_1
epidermis_1	Nvec_vc1.1_XM_001634198.3	0.976932645896196	0.05950991831972	0.0609150677579498	51	6810	0.588397593278365	0.969642943017162	epidermis_1
epidermis_1	Nvec_vc1.1_XM_001641264.3	0.916411898419641	0.0268378063010502	0.0292857462319424	23	3274	0.692204403519694	0.969642943017162	epidermis_1
epidermis_1	Nvec_vc1.1_XM_032366665.2	0.784726506080808	0.0198366394399067	0.0252784113779686	17	2826	0.87137916619494	0.969642943017162	epidermis_1
epidermis_1	Nvec_vc1.1_XM_032367023.2	0.84160800993714	0.0221703617269545	0.0263428596985554	19	2945	0.805054151200328	0.969642943017162	epidermis_1
epidermis_1	Nvec_vc1.1_XM_032372904.2	1.16058044074962	0.029171528588098	0.025135292276041	25	2810	0.253910154545974	0.7633715444868	epidermis_1
epidermis_1	Nvec_vc1.1_XM_032379457.2	1.62272726173091	0.0420070011668611	0.0258866675611611	36	2894	0.00394689863977091	0.0249970247185491	epidermis_1
epidermis_1	Nvec_vc1.1_XM_032383663.2	1.04758473129843	0.0245040840140023	0.0233910282212979	21	2615	0.445710464947504	0.940584950334741	epidermis_1
epidermis_1	Nvec_vc1.1_XM_048727543.1	0.746609331549959	0.0210035005834306	0.0281318484726508	18	3145	0.918609103910996	0.969642943017162	epidermis_1
epidermis_1	Nvec_vc1.1_XM_048730743.1	0.944523872777402	0.0210035005834306	0.0222371304620064	18	2486	0.628528001115221	0.969642943017162	epidermis_1
epidermis_1	Pou4	1.1232420015208	0.0256709451575263	0.0228543315890693	22	2555	0.321419597678653	0.7633715444868	epidermis_1
epidermis_1	Shox2	1.01659321649203	0.029171528588098	0.0286953799364909	25	3208	0.495044710702495	0.940584950334741	epidermis_1
epidermis_1	Tesmin	1.57743677934352	0.0385064177362894	0.0244107518225323	33	2729	0.00832120031677579	0.039525701504685	epidermis_1
epidermis_1	Ybx1/Ybx2/Ybx3	0.767348479648569	0.0198366394399067	0.0258508877856791	17	2890	0.891494999961925	0.969642943017162	epidermis_1
epidermis_2	Foxn3	0.996536820023148	0.0277777777777778	0.0278743115353556	65	3072	0.528886709511812	0.772988267748033	epidermis_2
epidermis_2	FoxQ2d	1.34359671007659	0.0478632478632479	0.0356232249634785	112	3926	0.00149282356519217	0.00567272954773026	epidermis_2
epidermis_2	Lbx	1.55385441887148	0.0247863247863248	0.015951510312225	58	1758	0.00107103393433469	0.00508741118808977	epidermis_2
epidermis_2	Nanog	0.54135474997544	0.00854700854700855	0.0157881842680725	20	1740	0.999104745884052	0.999104745884052	epidermis_2
epidermis_2	NOTO	1.51981880701628	0.0393162393162393	0.025869030659928	92	2851	9.72683923175107e-05	0.000616033151344235	epidermis_2
epidermis_2	Nvec_vc1.1_XM_001630676.3	0.765021518811606	0.0166666666666667	0.0217858795561161	39	2401	0.964591972622698	0.999104745884052	epidermis_2
epidermis_2	Nvec_vc1.1_XM_001634198.3	1.32789416475679	0.0803418803418803	0.060503225689372	188	6668	8.12532621050161e-05	0.000616033151344235	epidermis_2
