cell_type	stage	gene	gene_name	common_name	og	pfam	expression_fc	expression_umifrac	gene_score	zscore	motif	id	target_self
cnidocyte	adult	Nvec_vc1.1_XM_001631763.3	""	PaxA	Homeodomains.HG2.49:like:PAX1/PAX9	PAX	2.36117330388841	0.15784696736514	6.62005266150668	8.45332152972655	ARCH1423_M11209_2.00	Nvec_vc1.1_XM_001631763.3__ARCH1423_M11209_2.00	FALSE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_032372264.2	/Sox4/Sox11	NvSoxC	HMGbox_Sox.HG1.11:SOX4/SOX11/SOX12	HMG_box	2.52322494078407	1.548896668459	1.24421134004599	18.9785588501123	ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_032372264.2__ARCH1170_/Sox4/Sox11_Sox13/...	TRUE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_032364331.2	""	""	TEA.HG1.0:TEAD1/TEAD2/TEAD3/TEAD4	TEA	2.41394211968114	0.203076787799761	3.11485828030154	17.6838006558052	ARCH623_M06455_2.00__M07545...	Nvec_vc1.1_XM_032364331.2__ARCH623_M06455_2.00__M07545...	FALSE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_032387167.2	""	FoxA/D?	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead	11.1028149436939	1.95295666892656	3.26395169791335	39.318472472077	ARCH1102_Foxa3/Foxa1/Foxa2_...	Nvec_vc1.1_XM_032387167.2__ARCH1102_Foxa3/Foxa1/Foxa2_...	TRUE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_032362135.2	Arid3c/Arid3a/Arid3b	""	ARID_BRIGHT.HG1.9:ARID3A/ARID3B/ARID3C	ARID	1.74634632958325	0.194702487271936	1.80054893897761	7.76168581254389	ARCH13_Arid2_Arid3c/Arid3a/...	Nvec_vc1.1_XM_032362135.2__ARCH13_Arid2_Arid3c/Arid3a/...	TRUE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_001633819.3	""	BHMG1	HLH.HG1.3:BHMG1	HLH	8.54222183076806	1.66857938016917	1.62614867964716	26.4206733522675	ARCH867_ZEB1__PL0011.1_hlh-...	Nvec_vc1.1_XM_001633819.3__ARCH867_ZEB1__PL0011.1_hlh-...	TRUE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_001629694.3	Xbp1	XBP1	bZIP.HG1.16:XBP1	bZIP_1	2.4123912912274	0.843012919801069	1.09380997392696	22.4335335265438	ARCH949_bZIP48	Nvec_vc1.1_XM_001629694.3__ARCH949_bZIP48	FALSE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_001635015.3	Rhox7a/Rhox7b/Prop1/Rhox2e/Rhox2h/Rhox2f/Rhox2d/Rhox2g/Rhox2b/Rhox2c/Rhox2a	""	Homeodomains.HG2.68:like:ARX/OTP	Homeodomain	2.13012319174476	0.135035596011181	2.50205850127829	6.77587352115121	ARCH41_Alx3/Alx4/Alx1_Barx2...	Nvec_vc1.1_XM_001635015.3__ARCH41_Alx3/Alx4/Alx1_Barx2...	FALSE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_001641129.3	Zfp281/Zfp148	ZNF845	zf-C2H2.HG3.8:like:ZNF770	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2	23.3056196602704	3.15571558223546	2.33376288079817	40.7981342434436	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_001641129.3__ARCH861_Scrt2/Scrt1	TRUE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_001640990.3	""	""	HLH.HG1.77:like:NEUROD1/NEUROD2/NEUROD4/NEUROD6	HLH	1.62914621104091	0.0764154923164048	1.75685630703334	31.4278143405446	ARCH763_Ptf1a	Nvec_vc1.1_XM_001640990.3__ARCH763_Ptf1a	FALSE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_001635960.3	""	""	zf-C4_Nuclear_receptors.HG1.25:like:NR2F1/NR2F2/NR2F6	zf-C4/Hormone_recep	2.51567125789812	0.673782263301268	1.99462097957805	13.7144144281386	ARCH1560_Hnf4g/Hnf4a_Nr2c1/...	Nvec_vc1.1_XM_001635960.3__ARCH1560_Hnf4g/Hnf4a_Nr2c1/...	FALSE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_048730283.1	Atf3/Jdp2	""	bZIP.HG1.17:ATF3/JDP2	bZIP_1	2.83632227201321	0.173766735952373	2.98404202348713	15.0581151284069	ARCH947_Creb3l2/Creb3l1	Nvec_vc1.1_XM_048730283.1__ARCH947_Creb3l2/Creb3l1	FALSE
cnidocyte_gastrula	gastrula	Nvec_v1g241767	""	""	bZIP.HG1.3:like:JUN/JUNB/JUND	Jun	3.33859638217499	0.211800017516245	1.49994444735763	26.1660704649565	ARCH364_Creb3l2/Creb3l1_Cre...	Nvec_v1g241767__ARCH364_Creb3l2/Creb3l1_Cre...	FALSE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_001639701.3	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	7.43000124933967	0.957810622870005	3.75223689803051	30.7854023947929	ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001639701.3__ARCH1170_/Sox4/Sox11_Sox13/...	TRUE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_048723046.1	Creb3l2/Creb3l1	""	bZIP.HG1.14:like:CREB3/CREB3L1/CREB3L2/CREB3L3/CREB3L4	bZIP_1	2.32363916884204	0.14131632140705	2.0200148581558	18.1584495940121	ARCH1614_M04371_2.00__M0437...	Nvec_vc1.1_XM_048723046.1__ARCH1614_M04371_2.00__M0437...	FALSE
cnidocyte_gastrula	gastrula	Nvec_v1g19278	Klf13	Klf13	zf-C2H2.HG2.12:KLF9/KLF13/KLF14/KLF16	zf-C2H2/zf-C2H2/zf-C2H2	6.94180907778092	1.47457475127455	1.53563300761918	40.3310550254953	ARCH861_Scrt2/Scrt1	Nvec_v1g19278__ARCH861_Scrt2/Scrt1	FALSE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_032378312.2	""	""	zf-C2H2.HG119.1:NA	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	1.55866612220659	0.123869861974081	1.34655811336493	35.80304732916	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_032378312.2__ARCH861_Scrt2/Scrt1	FALSE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_032384420.2	Sp7/Sp8/Sp9	Sp6-9	zf-C2H2.HG2.14:SP1/SP2/SP3/SP4/SP5/SP6/SP7/SP8/SP9	zf-C2H2/zf-C2H2/zf-C2H2_4	3.79641305983318	0.379286028072749	2.45960060232113	33.3882600964736	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_032384420.2__ARCH861_Scrt2/Scrt1	FALSE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_048721414.1	Prdm13	""	zf-C2H2.HG1.7:PRDM13	zf-C2H2/zf-C2H2/zf-C2H2	10.0870850235381	1.87689010579882	2.06834021943734	30.3311650595468	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_048721414.1__ARCH861_Scrt2/Scrt1	FALSE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_032363992.2	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	13.0479926040342	1.65741364613207	3.44303466843735	30.7897731098077	ARCH56_POU4F1	Nvec_vc1.1_XM_032363992.2__ARCH56_POU4F1	TRUE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_032382395.2	Tgif1/Tgif2	""	Homeodomains.HG3.34:TGIF1	Homeobox_KN	2.82195854330275	0.475939413331398	1.00504242544043	5.00719542676706	ARCH1502_Meis3/Meis2/Meis1_...	Nvec_vc1.1_XM_032382395.2__ARCH1502_Meis3/Meis2/Meis1_...	FALSE
cnidocyte_gastrula	gastrula	Nvec_vc1.1_XM_001631763.3	""	PaxA	Homeodomains.HG2.49:like:PAX1/PAX9	PAX	2.21096853780394	0.14724811761426	4.31038925790605	6.75369801283217	ARCH1423_M11209_2.00	Nvec_vc1.1_XM_001631763.3__ARCH1423_M11209_2.00	FALSE
digestive_filaments_1	adult	Nvec_vc1.1_XM_001634505.3	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	6.49036379562991	5.54156601572214	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	TRUE
digestive_filaments_1	adult	Nvec_vc1.1_XM_001633762.3	""	""	HMGbox_Sox.HG1.37:like:SSRP1	HMG_box/HMG_box	1.58487013213006	1.2636646776112	1.14402991404398	4.03475358655734	ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001633762.3__ARCH1177_/Sox4/Sox11_Sox13/...	FALSE
digestive_filaments_1	adult	Nvec_vc1.1_XM_032366602.2	Elf3/Ehf/Elf5	""	Ets.HG1.11:EHF/ELF3/ELF5	SAM_PNT/Ets	1.42040544490753	0.119276599932938	1.94929777749188	5.21544169869592	ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032366602.2__ARCH584_Elf3/Ehf/Elf5_Erg/F...	TRUE
digestive_filaments_1	adult	Nvec_vc1.1_XM_001641660.3	Pitx3/Pitx2/Pitx1	""	Homeodomains.HG2.64:PITX1/PITX2/PITX3	Homeodomain	1.73795055065447	0.141797356563633	8.12129193541273	12.3335030186606	ARCH1437_	Nvec_vc1.1_XM_001641660.3__ARCH1437_	FALSE
digestive_filaments_1	adult	Nvec_vc1.1_XM_032364605.2	""	""	Homeodomains.HG1.21:BARX1/BARX2/BSX/DBX1/DBX2/HLX	Homeodomain	1.42149386283611	0.0792396992561478	18.6887459016137	15.7333710163747	ARCH1336_Alx3/Alx4/Alx1_Bar...	Nvec_vc1.1_XM_032364605.2__ARCH1336_Alx3/Alx4/Alx1_Bar...	TRUE
digestive_filaments_2	adult	Nvec_vc1.1_XM_001634505.3	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	8.92561500462248	25.1600546783501	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	TRUE
digestive_filaments_2	adult	Nvec_vc1.1_XM_001633762.3	""	""	HMGbox_Sox.HG1.37:like:SSRP1	HMG_box/HMG_box	1.58487013213006	1.2636646776112	1.22292068556027	17.4393002682351	ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001633762.3__ARCH1177_/Sox4/Sox11_Sox13/...	FALSE
digestive_filaments_2	adult	Nvec_vc1.1_XM_001625997.3	Nkx2-2/Nkx2-9	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	1.41926518200285	0.099258149594543	4.08406130658089	12.2065395870093	ARCH1521_Nkx2-2/Nkx2-9	Nvec_vc1.1_XM_001625997.3__ARCH1521_Nkx2-2/Nkx2-9	FALSE
digestive_filaments_2	adult	Nvec_vc1.1_XM_032366602.2	Elf3/Ehf/Elf5	""	Ets.HG1.11:EHF/ELF3/ELF5	SAM_PNT/Ets	1.42040544490753	0.119276599932938	2.26302834073502	8.14600623036727	ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032366602.2__ARCH584_Elf3/Ehf/Elf5_Erg/F...	TRUE
digestive_filaments_2	adult	Nvec_vc1.1_XM_001641660.3	Pitx3/Pitx2/Pitx1	""	Homeodomains.HG2.64:PITX1/PITX2/PITX3	Homeodomain	1.73795055065447	0.141797356563633	2.37594627547598	6.77799310202173	ARCH1437_	Nvec_vc1.1_XM_001641660.3__ARCH1437_	FALSE
digestive_filaments_2	adult	Nvec_vc1.1_XM_001637374.3	""	""	Ets.HG1.2:ELK1/ELK3/ELK4	Ets	1.51102851843091	0.0767373929638484	1.2580303708201	9.71421991686071	ARCH552_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_001637374.3__ARCH552_Elf3/Ehf/Elf5_Erg/F...	FALSE
digestive_filaments_2	adult	Nvec_vc1.1_XM_032363417.2	Zfp536/Zfp13/Zfp775/Zfp628	""	zf-C2H2.HG3.2:ZBTB17	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	1.55739550297442	0.135958641881601	1.36574924344483	6.46798289655289	ARCH1345_Gfi1b/Gfi1	Nvec_vc1.1_XM_032363417.2__ARCH1345_Gfi1b/Gfi1	FALSE
digestive_filaments_2	adult	Nvec_vc1.1_XM_032373617.2	Nkx2-2/Nkx2-9	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	1.8966253314629	0.212696034845449	11.0707967790563	13.3968964500481	ARCH1504_Meis3/Meis2/Meis1_...	Nvec_vc1.1_XM_032373617.2__ARCH1504_Meis3/Meis2/Meis1_...	FALSE
digestive_filaments_2	adult	Nvec_vc1.1_XM_032365096.2	Rfx6	Rfx4/6/8	RFX.HG1.7:RFX6	RFX_DNA_binding	2.36318810887493	0.242723710353042	8.17102343239835	7.61985865591573	ARCH1359_Rfx1/Rfx3/Rfx2_Rfx6	Nvec_vc1.1_XM_032365096.2__ARCH1359_Rfx1/Rfx3/Rfx2_Rfx6	FALSE
digestive_filaments_3	adult	Nvec_vc1.1_XM_001634505.3	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	TRUE
digestive_filaments_3	adult	Nvec_vc1.1_XM_001633762.3	""	""	HMGbox_Sox.HG1.37:like:SSRP1	HMG_box/HMG_box	1.58487013213006	1.2636646776112	1.01679077140705	17.5723848193763	ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001633762.3__ARCH1177_/Sox4/Sox11_Sox13/...	FALSE
digestive_filaments_3	adult	Nvec_vc1.1_XM_032366602.2	Elf3/Ehf/Elf5	""	Ets.HG1.11:EHF/ELF3/ELF5	SAM_PNT/Ets	1.42040544490753	0.119276599932938	1.79094787086275	4.39353842685435	ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032366602.2__ARCH584_Elf3/Ehf/Elf5_Erg/F...	TRUE
digestive_filaments_3	adult	Nvec_vc1.1_XM_001641660.3	Pitx3/Pitx2/Pitx1	""	Homeodomains.HG2.64:PITX1/PITX2/PITX3	Homeodomain	1.73795055065447	0.141797356563633	7.31357638526011	20.358322426629	ARCH1437_	Nvec_vc1.1_XM_001641660.3__ARCH1437_	FALSE
digestive_filaments_3	adult	Nvec_vc1.1_XM_001637374.3	""	""	Ets.HG1.2:ELK1/ELK3/ELK4	Ets	1.51102851843091	0.0767373929638484	0.891759787852491	5.38413794169232	ARCH552_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_001637374.3__ARCH552_Elf3/Ehf/Elf5_Erg/F...	FALSE
digestive_filaments_3	adult	Nvec_vc1.1_XM_032363417.2	Zfp536/Zfp13/Zfp775/Zfp628	""	zf-C2H2.HG3.2:ZBTB17	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	1.55739550297442	0.135958641881601	1.62025733262738	6.88357972213033	ARCH1345_Gfi1b/Gfi1	Nvec_vc1.1_XM_032363417.2__ARCH1345_Gfi1b/Gfi1	FALSE
digestive_filaments_3	adult	Nvec_vc1.1_XM_032373617.2	Nkx2-2/Nkx2-9	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	1.8966253314629	0.212696034845449	2.36956477113511	6.08041626371563	ARCH1504_Meis3/Meis2/Meis1_...	Nvec_vc1.1_XM_032373617.2__ARCH1504_Meis3/Meis2/Meis1_...	FALSE
digestive_filaments_3	adult	Nvec_vc1.1_XM_032365096.2	Rfx6	Rfx4/6/8	RFX.HG1.7:RFX6	RFX_DNA_binding	2.36318810887493	0.242723710353042	5.75029985559632	4.35007310091442	ARCH1359_Rfx1/Rfx3/Rfx2_Rfx6	Nvec_vc1.1_XM_032365096.2__ARCH1359_Rfx1/Rfx3/Rfx2_Rfx6	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_001632947.3	Sox3/Sox2	NvSoxB1	HMGbox_Sox.HG1.35:SOX1/SOX2/SOX3/SOX14/SOX21	HMG_box/SOXp	2.44907202603608	0.56167019639471	1.17253182895744	14.541799285415	ARCH67_Oct4:Sox17	Nvec_vc1.1_XM_001632947.3__ARCH67_Oct4:Sox17	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_032379774.2	Nr2c1/Nr2c2	""	zf-C4_Nuclear_receptors.HG1.2:NR2C1/NR2C2	zf-C4/Hormone_recep	1.55967597456727	0.087491134500454	0.981244078295935	4.14689535761992	ARCH1650_WRKY21__WRKY17__M0...	Nvec_vc1.1_XM_032379774.2__ARCH1650_WRKY21__WRKY17__M0...	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_001624689.3	Foxm1	""	Forkhead.HG1.26:FOXM1	Forkhead	1.46785718844645	0.0347467763652219	0.989632611394279	6.70953351501632	ARCH968_Foxa3/Foxa1/Foxa2_F...	Nvec_vc1.1_XM_001624689.3__ARCH968_Foxa3/Foxa1/Foxa2_F...	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_001634116.3	""	""	Homeodomains.HG2.70:ARX	Homeodomain/OAR	1.96329583058212	0.3232802621405	1.65628615751765	8.72798635982895	ARCH1236_M06436_2.00	Nvec_vc1.1_XM_001634116.3__ARCH1236_M06436_2.00	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_001639101.3	Pax5/Pax8/Pax2	""	Homeodomains.HG2.27:like:PAX1/PAX2/PAX3/PAX4/PAX5/PAX6/PAX7/PAX8/PAX9	PAX/Homeodomain	2.4855449693681	0.229391143369205	2.11724059596942	11.7301032846482	ARCH873_Pax5/Pax8/Pax2	Nvec_vc1.1_XM_001639101.3__ARCH873_Pax5/Pax8/Pax2	TRUE
ecto_aboral	gastrula	Nvec_vc1.1_XM_001625109.3	Six3/Six6	Six3/6	Homeodomains.HG3.30:SIX3/SIX6	SIX1_SD/Homeodomain	4.58803722589933	1.02664240287483	2.50615471728999	18.0152331199563	ARCH146_Alx3/Alx4/Alx1_Barx...	Nvec_vc1.1_XM_001625109.3__ARCH146_Alx3/Alx4/Alx1_Barx...	TRUE
ecto_aboral	gastrula	Nvec_vc1.1_XM_032362713.2	Isl1/Isl2	Islet	Homeodomains.HG2.19:ISL1/ISL2	LIM/LIM/Homeodomain	2.66316129621481	0.351889134896297	1.62044483028778	6.69225572418739	ARCH335_Alx3/Alx4/Alx1_Barx...	Nvec_vc1.1_XM_032362713.2__ARCH335_Alx3/Alx4/Alx1_Barx...	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_001634550.3	""	""	HLH.HG1.53:HES5/HES7	HLH	6.70251749333511	1.15319765272001	1.67716420504643	26.9780512277122	ARCH471_BHLHE22__NHLH1__Ptf...	Nvec_vc1.1_XM_001634550.3__ARCH471_BHLHE22__NHLH1__Ptf...	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_001633902.3	Tbx5/Tbx4	""	T-box.HG1.12:TBX4/TBX5	T-box	1.9873506960991	0.17851936599617	1.19143336469071	28.3391282820738	ARCH837_Tbx10/Tbx1_Tbx18/Tb...	Nvec_vc1.1_XM_001633902.3__ARCH837_Tbx10/Tbx1_Tbx18/Tb...	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_048734435.1	E2f6	""	E2F_TDP.HG1.4:E2F1/E2F2/E2F3/E2F6	E2F_TDP/E2F_CC-MB	1.61045736729051	0.0658004073383319	1.07009673590473	9.05187692220619	ARCH1220_/E2f4_E2f6_E2f8/E2f7	Nvec_vc1.1_XM_048734435.1__ARCH1220_/E2f4_E2f6_E2f8/E2f7	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_032366733.2	""	Anthox1/Ax1	Homeodomains.HG1.68:AC004080.3/AC012531.3/CDX1/CDX2/CDX4/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13	Homeodomain	4.25408298789034	1.2834980640896	1.91378551509513	18.7558866970758	ARCH1028_Alx3/Alx4/Alx1_Bar...	Nvec_vc1.1_XM_032366733.2__ARCH1028_Alx3/Alx4/Alx1_Bar...	TRUE
ecto_aboral	gastrula	Nvec_vc1.1_XM_032386947.2	""	FoxQ2a	Forkhead.HG1.13:like:FOXN1/FOXN2/FOXN3/FOXN4/FOXR1/FOXR2	Forkhead	2.95236777020059	0.471682287544659	2.8067942747556	24.1301820559144	ARCH1178_/Sox4/Sox11_Foxd2/...	Nvec_vc1.1_XM_032386947.2__ARCH1178_/Sox4/Sox11_Foxd2/...	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_001634111.3	""	""	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead	2.0608509735102	0.0977383125602574	3.20200896398498	17.1453651332695	ARCH829_PB0121.1_Foxj3_2	Nvec_vc1.1_XM_001634111.3__ARCH829_PB0121.1_Foxj3_2	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_032367802.2	Klf1/Klf4/Klf2	""	zf-C2H2.HG2.9:like:KLF3/KLF5/KLF6/KLF7/KLF8/KLF12	zf-C2H2/zf-C2H2/zf-C2H2	2.00693512155344	0.265074210115525	1.5053606131004	10.0850924160562	ARCH1345_Gfi1b/Gfi1	Nvec_vc1.1_XM_032367802.2__ARCH1345_Gfi1b/Gfi1	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_032379775.2	Tfap4	""	HLH.HG1.16:TFAP4	HLH	1.55768103729376	0.0551371002202623	0.989445529908041	11.9562107551846	ARCH745_Tfap4	Nvec_vc1.1_XM_032379775.2__ARCH745_Tfap4	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_001635276.3	""	""	HLH.HG1.63:like:HES5/HES7	HLH	1.70344040398516	0.13742662149239	1.33389609992148	4.18942417831529	ARCH1533_BHLH112	Nvec_vc1.1_XM_001635276.3__ARCH1533_BHLH112	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_032380001.2	""	""	Homeodomains.HG1.27:like:AC004080.3/AC012531.3/BARHL1/BARHL2/CDX1/CDX2/CDX4/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/MSX1/MSX2/NKX1-1/NKX1-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2	Homeodomain	1.53070415678531	0.0586741972155244	0.904909518644897	15.3879779925094	ARCH294_Emx1/Emx2_Hmx1/Hmx3...	Nvec_vc1.1_XM_032380001.2__ARCH294_Emx1/Emx2_Hmx1/Hmx3...	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_001636862.3	Rhox3f/Rhox3h/Rhox3g/Rhox3a2/Rhox4a/Rhox3a/Rhox4a2/Rhox3c/Rhox3e/Rhox4c	""	Homeodomains.HG2.33:like:PAX1/PAX9	Homeodomain	9.25432069681477	0.980139980613588	3.50491822288029	25.1755015098462	ARCH299_Alx3/Alx4/Alx1_Barx...	Nvec_vc1.1_XM_001636862.3__ARCH299_Alx3/Alx4/Alx1_Barx...	TRUE
ecto_aboral	gastrula	Nvec_vc1.1_XM_048728853.1	""	""	Homeodomains.HG1.24:like:HHEX/LBX1/LBX2/NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2/VENTX	Homeodomain	2.52558912253225	0.275997597895011	1.14501038734634	5.07408228068803	ARCH304_Alx3/Alx4/Alx1_Barx...	Nvec_vc1.1_XM_048728853.1__ARCH304_Alx3/Alx4/Alx1_Barx...	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_001630363.3	Foxo1/Foxo6/Foxo3/Foxo4	""	Forkhead.HG1.29:FOXO1/FOXO3/FOXO3B/FOXO4/FOXO6	Forkhead/FOXO-TAD	1.40038039393685	0.0383879056250506	1.02832642917014	10.7227889692077	ARCH829_PB0121.1_Foxj3_2	Nvec_vc1.1_XM_001630363.3__ARCH829_PB0121.1_Foxj3_2	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_032381586.2	Klf5	""	zf-C2H2.HG2.21:KLF5	zf-C2H2/zf-C2H2/zf-C2H2	1.53704538528498	0.933637558352347	0.970619659382953	10.7937747921216	ARCH346_Klf1/Klf4/Klf2_Klf1...	Nvec_vc1.1_XM_032381586.2__ARCH346_Klf1/Klf4/Klf2_Klf1...	FALSE
ecto_aboral	gastrula	Nvec_vc1.1_XM_001634160.3	Rax	""	Homeodomains.HG2.57:RAX/RAX2	Homeodomain/OAR	1.54278145118569	0.0513919386958671	1.36608736968869	4.1459733213658	ARCH1028_Alx3/Alx4/Alx1_Bar...	Nvec_vc1.1_XM_001634160.3__ARCH1028_Alx3/Alx4/Alx1_Bar...	FALSE
