gene	degree_all	degree_in	degree_out	clustering_coefficient	degree_centrality_all	degree_centrality_in	degree_centrality_out	betweenness_centrality	closeness_centrality	eigenvector_centrality	page_rank	assortative_coefficient	average_path_length	community_random_walk	module	connectivity	participation	role	cell_type
Nvec_vc1.1_XM_048729154.1	3	3	0	0.666666666666667	0.00154004106776181	0.00154004106776181	0	0		0.0228673893503547	0.000507283937795276	-0.131773299209966	0.48536150552176	4	2	-0.129158997853944	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_048729052.1	4	4	0	1	0.00205338809034908	0.00205338809034908	0	0		0.0473744924944543	0.000515515872588892	-0.131773299209966	0.48536150552176	4	2	-0.0133612756400659	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032377333.2	6	6	0	0.533333333333333	0.00308008213552361	0.00308008213552361	0	0		0.0443724213686261	0.00051729051440171	-0.131773299209966	0.48536150552176	4	2	-0.0712601367470051	0.611111111111111	Peripheral	cnidocyte
Nvec_vc1.1_XM_032364794.1	3	3	0	1	0.00154004106776181	0.00154004106776181	0	0		0.0300587977836411	0.00050795351855605	-0.131773299209966	0.48536150552176	4	2	-0.0712601367470051	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001639701.3	12	12	0	0.439393939393939	0.00616016427104723	0.00616016427104723	0	0		0.0919518133823217	0.00055333419904749	-0.131773299209966	0.48536150552176	5	4	0.0973018849542786	0.638888888888889	Connector	cnidocyte
Nvec_vc1.1_XM_001639616.3	5	5	0	0.6	0.00256673511293634	0.00256673511293634	0	0		0.0282703458162875	0.00051741689677792	-0.131773299209966	0.48536150552176	5	4	-0.0586571646887509	0.48	Peripheral	cnidocyte
Nvec_vc1.1_XM_032364616.2	4	4	0	0.666666666666667	0.00205338809034908	0.00205338809034908	0	0		0.0367263202099336	0.000508104132016524	-0.131773299209966	0.48536150552176	4	2	-0.129158997853944	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_048728797.1	5	5	0	0.7	0.00256673511293634	0.00256673511293634	0	0		0.0692179287364401	0.00051049107952827	-0.131773299209966	0.48536150552176	2	2	-0.0712601367470051	0.56	Peripheral	cnidocyte
Nvec_vc1.1_XM_032366206.2	5	5	0	0.5	0.00256673511293634	0.00256673511293634	0	0		0.0286011066880382	0.000514470900386131	-0.131773299209966	0.48536150552176	9	2	-0.0133612756400659	0.32	Peripheral	cnidocyte
Nvec_vc1.1_XM_048729451.1	3	3	0	1	0.00154004106776181	0.00154004106776181	0	0		0.0163128581885475	0.000506959103089174	-0.131773299209966	0.48536150552176	5	4	-0.136636689510266	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_048729457.1	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.0109499497845756	0.00050258984005243	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001640716.3	15	15	0	0.342857142857143	0.00770020533880904	0.00770020533880904	0	0		0.131035093674134	0.000554794503648534	-0.131773299209966	0.48536150552176	2	1	-0.00417593179376227	0.746666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_032366022.2	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.014210904659809	0.000507198160503159	-0.131773299209966	0.48536150552176	1	2	-0.129158997853944	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032378142.2	3	3	0	0.666666666666667	0.00154004106776181	0.00154004106776181	0	0		0.0212162623380117	0.00051146642396638	-0.131773299209966	0.48536150552176	13	2	-0.129158997853944	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_048728685.1	5	5	0	0.5	0.00256673511293634	0.00256673511293634	0	0		0.030962206611119	0.000517681824666755	-0.131773299209966	0.48536150552176	3	2	-0.0133612756400659	0.32	Peripheral	cnidocyte
Nvec_vc1.1_XM_048730690.1	3	3	0	0.666666666666667	0.00154004106776181	0.00154004106776181	0	0		0.0354025147611058	0.000504738283768119	-0.131773299209966	0.48536150552176	4	4	-0.21461621433178	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_001635058.3	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.013526408557417	0.000502869173540645	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032384528.2	5	5	0	0.3	0.00256673511293634	0.00256673511293634	0	0		0.027744121216452	0.000515738635779353	-0.131773299209966	0.48536150552176	3	2	-0.0712601367470051	0.48	Peripheral	cnidocyte
Nvec_vc1.1_XM_032378687.2	5	5	0	0.3	0.00256673511293634	0.00256673511293634	0	0		0.0556772498581007	0.000524935356605966	-0.131773299209966	0.48536150552176	4	2	-0.0133612756400659	0.32	Peripheral	cnidocyte
Nvec_vc1.1_XM_001640603.3	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.0132898007563278	0.000505557297935431	-0.131773299209966	0.48536150552176	4	2	-0.129158997853944	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032365728.2	6	6	0	0.6	0.00308008213552361	0.00308008213552361	0	0		0.0554568240669862	0.000514839551853714	-0.131773299209966	0.48536150552176	2	2	0.0445375854668734	0.277777777777778	Peripheral	cnidocyte
Nvec_vc1.1_XM_048730097.1	7	7	0	0.619047619047619	0.00359342915811088	0.00359342915811088	0	0		0.0738108362728053	0.000524867341776834	-0.131773299209966	0.48536150552176	2	1	-0.112750158431526	0.571428571428571	Peripheral	cnidocyte
Nvec_vc1.1_XM_048730230.1	6	6	0	0.6	0.00308008213552361	0.00308008213552361	0	0		0.050079143720121	0.000523013983196871	-0.131773299209966	0.48536150552176	2	1	-0.112750158431526	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032382520.2	4	4	0	0.5	0.00205338809034908	0.00205338809034908	0	0		0.0255388088077146	0.000509918086109274	-0.131773299209966	0.48536150552176	4	2	-0.129158997853944	0.625	Connector	cnidocyte
Nvec_NVE23154	4	4	0	0.833333333333333	0.00205338809034908	0.00205338809034908	0	0		0.0315361328093719	0.000512921044542915	-0.131773299209966	0.48536150552176	4	2	-0.0133612756400659	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048729733.1	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.00836131591400888	0.000508797477373983	-0.131773299209966	0.48536150552176	3	2	-0.129158997853944	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032363701.2	5	5	0	0.4	0.00256673511293634	0.00256673511293634	0	0		0.0337503686922053	0.000521473396869532	-0.131773299209966	0.48536150552176	4	2	0.0445375854668734	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032379959.2	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.0508394938444083	0.000506056614440893	-0.131773299209966	0.48536150552176	4	2	-0.129158997853944	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032377010.2	4	4	0	0.833333333333333	0.00205338809034908	0.00205338809034908	0	0		0.02543109502381	0.000513204000776143	-0.131773299209966	0.48536150552176	5	4	-0.0586571646887509	0.375	Peripheral	cnidocyte
Nvec_vc1.1_XM_048730038.1	5	5	0	0.4	0.00256673511293634	0.00256673511293634	0	0		0.0444846741638553	0.000526069528392719	-0.131773299209966	0.48536150552176	4	2	0.0445375854668734	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032377018.2	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00772937631852398	0.000502240673192161	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032371338.2	5	5	0	0.5	0.00256673511293634	0.00256673511293634	0	0		0.0171501023966043	0.000531939953913474	-0.131773299209966	0.48536150552176	6	1	-0.112750158431526	0.32	Peripheral	cnidocyte
Nvec_vc1.1_XM_048729686.1	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.0118321039803001	0.000506342891887442	-0.131773299209966	0.48536150552176	13	2	-0.129158997853944	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032381256.2	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.011594064477786	0.000502659673424484	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001636074.3	6	6	0	0.333333333333333	0.00308008213552361	0.00308008213552361	0	0		0.0382728222415704	0.000520551022410014	-0.131773299209966	0.48536150552176	4	2	-0.0133612756400659	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032368917.2	11	11	0	0.490909090909091	0.00564681724845996	0.00564681724845996	0	0		0.10887563645393	0.000528826025924697	-0.131773299209966	0.48536150552176	2	1	-0.00417593179376227	0.628099173553719	Connector	cnidocyte
Nvec_vc1.1_XM_032386587.2	6	6	0	0.666666666666667	0.00308008213552361	0.00308008213552361	0	0		0.0340096369500467	0.000526571017519083	-0.131773299209966	0.48536150552176	5	2	-0.0133612756400659	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_032374205.2	18	18	0	0.333333333333333	0.00924024640657084	0.00924024640657084	0	0		0.14033416094416	0.000590466519541906	-0.131773299209966	0.48536150552176	2	4	-0.0586571646887509	0.753086419753086	Connector	cnidocyte
Nvec_vc1.1_XM_032375747.2	5	5	0	0.7	0.00256673511293634	0.00256673511293634	0	0		0.0420625716608766	0.000516882590779465	-0.131773299209966	0.48536150552176	4	2	0.0445375854668734	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001629329.3	7	7	0	0.523809523809524	0.00359342915811088	0.00359342915811088	0	0		0.0644917835966202	0.000518869467917759	-0.131773299209966	0.48536150552176	2	0	-0.097609795460083	0.73469387755102	Connector	cnidocyte
Nvec_vc1.1_XM_032375784.2	2	2	0	0	0.00102669404517454	0.00102669404517454	0	0		0.0180105525486745	0.000510317049315585	-0.131773299209966	0.48536150552176	9	2	-0.129158997853944	0	Ultra peripheral	cnidocyte
Nvec_NVE18759	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.0209279407604865	0.00050360011913561	-0.131773299209966	0.48536150552176	4	1	-0.275611498388171	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032364140.2	3	3	0	1	0.00154004106776181	0.00154004106776181	0	0		0.03150297969468	0.000507127917455466	-0.131773299209966	0.48536150552176	4	2	-0.0712601367470051	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032370382.2	4	4	0	0.166666666666667	0.00205338809034908	0.00205338809034908	0	0		0.0489113159380572	0.000511989194862639	-0.131773299209966	0.48536150552176	2	1	-0.167037271750407	0.375	Peripheral	cnidocyte
Nvec_vc1.1_XM_001635426.3	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00966172039815497	0.000502450173308323	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048731459.1	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.0398333308888303	0.000503932180828678	-0.131773299209966	0.48536150552176	4	3	-0.141193040330626	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032384991.2	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.0398333308888303	0.000503932180828678	-0.131773299209966	0.48536150552176	4	3	-0.141193040330626	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032385038.2	7	7	0	0.571428571428571	0.00359342915811088	0.00359342915811088	0	0		0.05106507723399	0.000533468686863399	-0.131773299209966	0.48536150552176	3	2	-0.0133612756400659	0.612244897959184	Peripheral	cnidocyte
Nvec_vc1.1_XM_001635434.3	6	6	0	0.466666666666667	0.00308008213552361	0.00308008213552361	0	0		0.0277352521083509	0.000532565801485236	-0.131773299209966	0.48536150552176	3	2	-0.0133612756400659	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048731740.1	4	4	0	1	0.00205338809034908	0.00205338809034908	0	0		0.0451548098750823	0.00050912748026334	-0.131773299209966	0.48536150552176	5	2	-0.129158997853944	0.625	Connector	cnidocyte
Nvec_NVE16577	2	2	0	0	0.00102669404517454	0.00102669404517454	0	0		0.0257844790163764	0.000505986137972895	-0.131773299209966	0.48536150552176	4	1	-0.275611498388171	0.5	Peripheral	cnidocyte
Nvec_v1g246439	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.0109499497845756	0.00050258984005243	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032374392.2	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00708526162531365	0.000502170839820107	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048731776.1	4	4	0	0.5	0.00205338809034908	0.00205338809034908	0	0		0.0338022838076476	0.000512846257042211	-0.131773299209966	0.48536150552176	4	2	-0.0133612756400659	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032376715.2	3	3	0	0.666666666666667	0.00154004106776181	0.00154004106776181	0	0		0.015210049534602	0.00051578818027945	-0.131773299209966	0.48536150552176	3	2	-0.0712601367470051	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048732344.1	4	4	0	0.333333333333333	0.00205338809034908	0.00205338809034908	0	0		0.0262615425995737	0.000510952232666064	-0.131773299209966	0.48536150552176	4	2	-0.0712601367470051	0.375	Peripheral	cnidocyte
Nvec_vc1.1_XM_001624755.3	9	9	0	0.666666666666667	0.00462012320328542	0.00462012320328542	0	0		0.062546207032658	0.000549312108835708	-0.131773299209966	0.48536150552176	3	2	-0.0133612756400659	0.691358024691358	Connector	cnidocyte
Nvec_vc1.1_XM_032378419.2	5	5	0	0.4	0.00256673511293634	0.00256673511293634	0	0		0.0253599468169435	0.00053319274441518	-0.131773299209966	0.48536150552176	3	4	-0.136636689510266	0.72	Connector	cnidocyte
Nvec_vc1.1_XM_032378428.2	5	5	0	0.4	0.00256673511293634	0.00256673511293634	0	0		0.0253599468169435	0.00053319274441518	-0.131773299209966	0.48536150552176	3	4	-0.136636689510266	0.72	Connector	cnidocyte
Nvec_vc1.1_XM_001637220.3	7	7	0	0.523809523809524	0.00359342915811088	0.00359342915811088	0	0		0.0550260802356499	0.000520514436402467	-0.131773299209966	0.48536150552176	2	1	-0.112750158431526	0.571428571428571	Peripheral	cnidocyte
Nvec_vc1.1_XM_032380227.2	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00708526162531364	0.000502170839820107	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032369963.2	6	6	0	0.333333333333333	0.00308008213552361	0.00308008213552361	0	0		0.0732145411150481	0.00052234114912278	-0.131773299209966	0.48536150552176	10	0	0.0742553045217778	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048732162.1	5	5	0	0.7	0.00256673511293634	0.00256673511293634	0	0		0.0155318255506451	0.00054464293340103	-0.131773299209966	0.48536150552176	5	2	-0.0712601367470051	0.48	Peripheral	cnidocyte
Nvec_vc1.1_XM_001628386.3	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00901760570494464	0.000502380339936269	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032370694.2	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.0456865762987256	0.000505497947464463	-0.131773299209966	0.48536150552176	4	2	-0.129158997853944	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032370692.2	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.0199918435761091	0.000505995042019031	-0.131773299209966	0.48536150552176	5	4	-0.21461621433178	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032381809.2	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00966172039815497	0.000502450173308323	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048732927.1	5	5	0	0.7	0.00256673511293634	0.00256673511293634	0	0		0.0203606633684042	0.000517902467918575	-0.131773299209966	0.48536150552176	5	2	-0.0712601367470051	0.48	Peripheral	cnidocyte
Nvec_vc1.1_XM_032375017.2	5	5	0	0.5	0.00256673511293634	0.00256673511293634	0	0		0.0361752159438736	0.000514059554792639	-0.131773299209966	0.48536150552176	2	1	-0.112750158431526	0.32	Peripheral	cnidocyte
Nvec_vc1.1_XM_032371032.2	3	3	0	0.666666666666667	0.00154004106776181	0.00154004106776181	0	0		0.0320323110989704	0.000513033625690625	-0.131773299209966	0.48536150552176	4	2	-0.129158997853944	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_048733482.1	6	6	0	0.466666666666667	0.00308008213552361	0.00308008213552361	0	0		0.0406005544040866	0.000514499092544512	-0.131773299209966	0.48536150552176	2	1	-0.167037271750407	0.611111111111111	Peripheral	cnidocyte
Nvec_vc1.1_XM_001632499.3	2	2	0	0	0.00102669404517454	0.00102669404517454	0	0		0.015736291036257	0.000509189306041108	-0.131773299209966	0.48536150552176	12	0	-0.183542345451013	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032386247.2	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00837349101173431	0.000502310506564215	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032386347.2	6	6	0	0.4	0.00308008213552361	0.00308008213552361	0	0		0.0404902658764982	0.000513401409408542	-0.131773299209966	0.48536150552176	14	0	-0.0116772454691526	0.611111111111111	Peripheral	cnidocyte
Nvec_vc1.1_XM_032386302.2	9	9	0	0.527777777777778	0.00462012320328542	0.00462012320328542	0	0		0.0732186903403381	0.000544137210706886	-0.131773299209966	0.48536150552176	3	2	0.160335307680752	0.37037037037037	Peripheral	cnidocyte
Nvec_vc1.1_XM_032386311.2	4	4	0	0.333333333333333	0.00205338809034908	0.00205338809034908	0	0		0.0210744668210189	0.000512222468091576	-0.131773299209966	0.48536150552176	4	2	-0.0712601367470051	0.375	Peripheral	cnidocyte
Nvec_vc1.1_XM_032379338.2	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.00992963096241077	0.000510281992250684	-0.131773299209966	0.48536150552176	5	4	-0.21461621433178	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032367227.2	3	3	0	0.333333333333333	0.00154004106776181	0.00154004106776181	0	0		0.01312187290532	0.000512994601473998	-0.131773299209966	0.48536150552176	1	2	-0.129158997853944	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_048733825.1	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00772937631852398	0.000502240673192161	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_NVE8023	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00901760570494464	0.000502380339936269	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001641614.3	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00901760570494464	0.000502380339936269	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048733658.1	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.011594064477786	0.000502659673424484	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032383062.2	4	4	0	1	0.00205338809034908	0.00205338809034908	0	0		0.032088210282373	0.00052199072681876	-0.131773299209966	0.48536150552176	5	4	-0.136636689510266	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001633750.3	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00837349101173431	0.000502310506564215	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001633799.3	4	4	0	0.833333333333333	0.00205338809034908	0.00205338809034908	0	0		0.0376175987507154	0.000509675441964532	-0.131773299209966	0.48536150552176	4	2	-0.0133612756400659	0	Ultra peripheral	cnidocyte
Nvec_NVE5509	4	4	0	0.666666666666667	0.00205338809034908	0.00205338809034908	0	0		0.0197629185061296	0.000515291992804229	-0.131773299209966	0.48536150552176	5	4	-0.136636689510266	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048733606.1	5	5	0	0.6	0.00256673511293634	0.00256673511293634	0	0		0.0292557553113646	0.000528417336854647	-0.131773299209966	0.48536150552176	4	2	0.0445375854668734	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032380471.2	4	4	0	0.5	0.00205338809034908	0.00205338809034908	0	0		0.0254315530887194	0.000524853484054649	-0.131773299209966	0.48536150552176	9	2	-0.0712601367470051	0.375	Peripheral	cnidocyte
Nvec_vc1.1_XM_032376049.2	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.0137898606315489	0.000505158288151185	-0.131773299209966	0.48536150552176	3	2	-0.129158997853944	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001632810.3	13	13	0	0.474358974358974	0.0066735112936345	0.0066735112936345	0	0		0.0968181959095629	0.000564717018995597	-0.131773299209966	0.48536150552176	2	2	0.102436446573813	0.686390532544379	Connector	cnidocyte
Nvec_vc1.1_XM_048733566.1	3	3	0	1	0.00154004106776181	0.00154004106776181	0	0		0.021847375982995	0.000508930822014848	-0.131773299209966	0.48536150552176	5	4	-0.136636689510266	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_001629220.3	4	4	0	0.5	0.00205338809034908	0.00205338809034908	0	0		0.0467710960093201	0.000516526803890074	-0.131773299209966	0.48536150552176	4	2	-0.0712601367470051	0.375	Peripheral	cnidocyte
Nvec_v1g109628	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.0128822938642066	0.000502799340168592	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734399.1	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.0189543399571007	0.000504909845607233	-0.131773299209966	0.48536150552176	4	2	-0.129158997853944	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001635956.3	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00708526162531365	0.000502170839820107	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734277.1	4	4	0	0.666666666666667	0.00205338809034908	0.00205338809034908	0	0		0.058935483296168	0.000517675358466025	-0.131773299209966	0.48536150552176	2	3	-0.076297734655235	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_048733966.1	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00772937631852398	0.000502240673192161	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048733977.1	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00772937631852398	0.000502240673192161	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032373669.2	4	4	0	0.5	0.00205338809034908	0.00205338809034908	0	0		0.039518714567657	0.00050955407144809	-0.131773299209966	0.48536150552176	4	2	-0.0712601367470051	0.375	Peripheral	cnidocyte
Nvec_vc1.1_XM_032363028.2	6	6	0	0.266666666666667	0.00308008213552361	0.00308008213552361	0	0		0.0393178051961372	0.000512134120413478	-0.131773299209966	0.48536150552176	3	1	-0.167037271750407	0.611111111111111	Peripheral	cnidocyte
Nvec_vc1.1_XM_048734466.1	5	5	0	0.8	0.00256673511293634	0.00256673511293634	0	0		0.0405062078746716	0.000513864935960273	-0.131773299209966	0.48536150552176	4	2	-0.0133612756400659	0.32	Peripheral	cnidocyte
Nvec_vc1.1_XM_001629160.3	5	5	0	0.8	0.00256673511293634	0.00256673511293634	0	0		0.0405062078746716	0.000513864935960273	-0.131773299209966	0.48536150552176	4	2	-0.0133612756400659	0.32	Peripheral	cnidocyte
Nvec_vc1.1_XM_048734317.1	13	13	0	0.41025641025641	0.0066735112936345	0.0066735112936345	0	0		0.0734169485615643	0.000572091887239647	-0.131773299209966	0.48536150552176	5	4	0.0973018849542786	0.698224852071006	Connector	cnidocyte
Nvec_vc1.1_XM_048734393.1	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.0156753598490849	0.000504862754464876	-0.131773299209966	0.48536150552176	1	2	-0.129158997853944	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734638.1	4	4	0	0.5	0.00205338809034908	0.00205338809034908	0	0		0.0126662483941054	0.000522817850112284	-0.131773299209966	0.48536150552176	6	1	-0.221324385069289	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048734489.1	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.00966172039815497	0.000502450173308323	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734591.1	8	8	0	0.428571428571429	0.00410677618069815	0.00410677618069815	0	0		0.0567965724433623	0.000525737959656694	-0.131773299209966	0.48536150552176	4	4	-0.136636689510266	0.71875	Connector	cnidocyte
Nvec_vc1.1_XM_001636847.3	6	6	0	0.4	0.00308008213552361	0.00308008213552361	0	0		0.023355748297388	0.000532248410046477	-0.131773299209966	0.48536150552176	5	4	-0.0586571646887509	0.611111111111111	Peripheral	cnidocyte
Nvec_vc1.1_XM_032386792.2	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.0224403240803696	0.000503448135620611	-0.131773299209966	0.48536150552176	4	2	-0.129158997853944	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001636859.3	5	5	0	0.5	0.00256673511293634	0.00256673511293634	0	0		0.0428415120612676	0.000516262149403161	-0.131773299209966	0.48536150552176	3	2	-0.0133612756400659	0.32	Peripheral	cnidocyte
Nvec_vc1.1_XM_048720254.1	3	3	0	1	0.00154004106776181	0.00154004106776181	0	0		0.0143215634078731	0.000524692297595541	-0.131773299209966	0.48536150552176	3	4	-0.136636689510266	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_032386875.2	3	3	0	1	0.00154004106776181	0.00154004106776181	0	0		0.0143215634078731	0.000524692297595541	-0.131773299209966	0.48536150552176	3	4	-0.136636689510266	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_048720266.1	10	10	0	0.422222222222222	0.00513347022587269	0.00513347022587269	0	0		0.0743009483682674	0.000534557352910582	-0.131773299209966	0.48536150552176	2	1	-0.0584630451126439	0.58	Peripheral	cnidocyte
Nvec_vc1.1_XM_048720279.1	3	3	0	0.666666666666667	0.00154004106776181	0.00154004106776181	0	0		0.0200493236980774	0.00051628813611505	-0.131773299209966	0.48536150552176	3	2	-0.0712601367470051	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001630101.3	2	2	0	1	0.00102669404517454	0.00102669404517454	0	0		0.0228937626501894	0.000502827548687967	-0.131773299209966	0.48536150552176	4	3	-0.141193040330626	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001630108.3	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.013526408557417	0.000502869173540645	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
Nvec_v1g114897	1	1	0	0	0.000513347022587269	0.000513347022587269	0	0		0.0103058350913653	0.000502520006680376	-0.131773299209966	0.48536150552176	4	2	-0.187057858960884	0	Ultra peripheral	cnidocyte
