gene	gene_name	common_name	og	pfam	tf_family	archetype_name	archetype_family	archetype_source	most_similar_archetype	most_similar_archetype_source	archetype_archetype_similarity	rank	gene_score_correlation	gene_expression_correlation	assigned	any_assigned	correlation	selected_by	group
Nvec_vc1.1_XM_032385411.2	""	""	HMGbox_Sox.HG1.17:PINX1/SOX7/SOX17/SOX18	HMG_box	HMGbox_Sox	ARCH111_/Sox4/Sox11_Sox13/S...	HMGbox_Sox	CisBP_I	ARCH140_/Sox4/Sox11_Sox13/S...	CisBP_I	0.997593501073833	737	0.191121997326479	0.0672685828248785	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032385411.2	""	""	HMGbox_Sox.HG1.17:PINX1/SOX7/SOX17/SOX18	HMG_box	HMGbox_Sox	ARCH924_/Lef1/Tcf7l1/Tcf7	HMGbox_Sox	CisBP_I	ARCH885_Mafb__M04343_2.00__...	CisBP_I	0.898808078667534	314	0.42477035561444	0.517272308771691	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032366836.2	""	""	Homeodomains.HG1.54:like:NOTO	Homeodomain	Homeodomains	ARCH264_Alx3/Alx4/Alx1_Barx...	Homeodomains	CisBP_I	ARCH325_Alx3/Alx4/Alx1_Barx...	CisBP_I	0.998701776606282	371	0.00656878071056733	-0.189620598492535	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032366836.2	""	""	Homeodomains.HG1.54:like:NOTO	Homeodomain	Homeodomains	ARCH883_M03443_2.00__M03944...	Homeodomains	CisBP_I	ARCH895_Foxn4/Foxn1	CisBP_I	0.991668521681341	1	0.424475607836291	-0.318399196513178	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032375107.2	Emx1/Emx2	""	Homeodomains.HG1.44:EMX1/EMX2	Homeodomain	Homeodomains	ARCH1014_Alx3/Alx4/Alx1_Bar...	Homeodomains	CisBP_I	ARCH1016_Foxa3/Foxa1/Foxa2_...	CisBP_I	0.977392575014227	49	0.424251900006692	0	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_048730283.1	Atf3/Jdp2	""	bZIP.HG1.17:ATF3/JDP2	bZIP_1	bZIP	ARCH1610_Atf3/Jdp2_Atf7/Gm2...	bZIP	CisBP_N	ARCH942_TGA10__TGA2	Homer_known	0.999145793795963	737	-0.0386703335625657	-0.0222900452271654	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_048730283.1	Atf3/Jdp2	""	bZIP.HG1.17:ATF3/JDP2	bZIP_1	bZIP	ARCH947_Creb3l2/Creb3l1	bZIP	CisBP_N	ARCH1568_M08790_2.00__M0994...	CisBP_N	0.997503543503466	14	0.42255684211916	0.367634156909956	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_048723046.1	Creb3l2/Creb3l1	""	bZIP.HG1.14:like:CREB3/CREB3L1/CREB3L2/CREB3L3/CREB3L4	bZIP_1	bZIP	ARCH879_Creb3l2/Creb3l1_Cre...	bZIP	CisBP_I	ARCH1568_M08790_2.00__M0994...	CisBP_N	0.991313186117165	155	0.338029268363323	0.370988325680722	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_048723046.1	Creb3l2/Creb3l1	""	bZIP.HG1.14:like:CREB3/CREB3L1/CREB3L2/CREB3L3/CREB3L4	bZIP_1	bZIP	ARCH1614_M04371_2.00__M0437...	bZIP	CisBP_I	ARCH1615_M02871_2.00__M0436...	CisBP_I	0.998469546590579	30	0.421063989114636	0.044336818483619	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001625109.3	Six3/Six6	Six3/6	Homeodomains.HG3.30:SIX3/SIX6	SIX1_SD/Homeodomain	Homeodomains	ARCH637_Six1/_Six3/Six6_Six...	Homeodomains	CisBP_I	ARCH636_Six1/_Six3/Six6_Six...	CisBP_I	0.997975731709012	459	0.0722428391875541	-0.0946715952505519	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_001625109.3	Six3/Six6	Six3/6	Homeodomains.HG3.30:SIX3/SIX6	SIX1_SD/Homeodomain	Homeodomains	ARCH146_Alx3/Alx4/Alx1_Barx...	Homeodomains	CisBP_I	ARCH1399_Barx2/Barx1_Dlx4/D...	CisBP_I	0.974113297840888	3	0.420362857275545	0.403509759799913	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032384228.2	""	""	HMGbox_Sox.HG1.26:like:SOX8/SOX9/SOX10	HMG_box	HMGbox_Sox	ARCH1135_/Sox4/Sox11_Sox13/...	HMGbox_Sox	CisBP_I	ARCH1419_Sox21	Homer_known	0.991840294811653	6	0.420220932638315	0.206521067141938	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001647488.3	Otx1/Otx2	""	Homeodomains.HG2.46:CRX/OTX1/OTX2	Homeodomain	Homeodomains	ARCH1435_Dmbx1_Gsc2/Gsc//Ob...	Homeodomains	CisBP_I	ARCH95_GSC	Homer_known	0.994754277327474	166	0.287190073379297	0.0704932257516695	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_001647488.3	Otx1/Otx2	""	Homeodomains.HG2.46:CRX/OTX1/OTX2	Homeodomain	Homeodomains	ARCH697_Six1/_Six4/Six5	Homeodomains	CisBP_I	ARCH711_YLR278C	Homer_denovo	0.87192783543705	25	0.41272578399398	0.0744850742086609	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032373617.2	Nkx2-2/Nkx2-9	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	Homeodomains	ARCH1521_Nkx2-2/Nkx2-9	Homeodomains	CisBP_I	ARCH927_Emx1/Emx2_Gbx1/Gbx2...	CisBP_I	0.979414405181234	287	0.120854636142452	0.0216813708587505	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032373617.2	Nkx2-2/Nkx2-9	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	Homeodomains	ARCH1504_Meis3/Meis2/Meis1_...	Homeodomains	CisBP_I	ARCH1503_Meis3/Meis2/Meis1_...	CisBP_I	0.99202375806688	52	0.412190312366504	0.425370449952823	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032374853.2	""	""	Homeodomains.HG1.21:BARX1/BARX2/BSX/DBX1/DBX2/HLX	Homeodomain	Homeodomains	ARCH1014_Alx3/Alx4/Alx1_Bar...	Forkhead	CisBP_I	ARCH1016_Foxa3/Foxa1/Foxa2_...	CisBP_I	0.977392575014227	61	0.324403313377911	0.33295892716478	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032374853.2	""	""	Homeodomains.HG1.21:BARX1/BARX2/BSX/DBX1/DBX2/HLX	Homeodomain	Homeodomains	ARCH1504_Meis3/Meis2/Meis1_...	Homeodomains	CisBP_I	ARCH1503_Meis3/Meis2/Meis1_...	CisBP_I	0.99202375806688	12	0.410515192823169	0.215668490761771	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001637502.3	""	""	Myb.HG1.23:TERB1/TERF2	Myb_DNA-binding	Myb	ARCH1489_0610010K14Rik	Myb	CisBP_N	ARCH1412_TRP2	Homer_known	0.993554946413994	1586	-0.363306537102508	0	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_001637502.3	""	""	Myb.HG1.23:TERB1/TERF2	Myb_DNA-binding	Myb	ARCH374_M03912_2.00__ZC3H10	Myb	CisBP_N	ARCH533_Klf5_Klf7_Klf8	CisBP_I	0.874343877050458	167	0.409428476163294	0	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001631543.3	Creb3l3//Creb3l4	""	bZIP.HG1.15:CREB3/CREB3L1/CREB3L2/CREB3L3/CREB3L4	bZIP_1	bZIP	ARCH1620_Atf3/Jdp2_Creb3l2/...	bZIP	CisBP_I	ARCH1618_Crem/Creb1/Atf1	CisBP_I	0.994257088236823	93	0.279704486034021	-0.0673564013342838	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_001631543.3	Creb3l3//Creb3l4	""	bZIP.HG1.15:CREB3/CREB3L1/CREB3L2/CREB3L3/CREB3L4	bZIP_1	bZIP	ARCH1612_Atf7/Gm28047/Creb5...	bZIP	CisBP_I	ARCH1610_Atf3/Jdp2_Atf7/Gm2...	CisBP_I	0.996843038040634	12	0.407147375345989	0.0676994748588299	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032362713.2	Isl1/Isl2	Islet	Homeodomains.HG2.19:ISL1/ISL2	LIM/LIM/Homeodomain	Homeodomains	ARCH320_Isl1/Isl2_Noto	Homeodomains	CisBP_I	ARCH319_Alx3/Alx4/Alx1_Emx1...	CisBP_I	0.980367114295368	42	0.28711842545125	0.373702655295911	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032362713.2	Isl1/Isl2	Islet	Homeodomains.HG2.19:ISL1/ISL2	LIM/LIM/Homeodomain	Homeodomains	ARCH335_Alx3/Alx4/Alx1_Barx...	Homeodomains	CisBP_I	ARCH279_Barx2/Barx1_Emx1/Em...	CisBP_I	0.990753550776616	1	0.403205554087758	0.289893236854245	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_NVE23841	""	SoxB2/Sox3	HMGbox_Sox.HG1.34:SRY	HMG_box	HMGbox_Sox	ARCH1137_/Sox4/Sox11_Sox13/...	HMGbox_Sox	CisBP_N	ARCH1186_/Sox4/Sox11_Sox13/...	CisBP_I	0.997708515251093	99	0.261695016456226	0.134572164681796	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_NVE23841	""	SoxB2/Sox3	HMGbox_Sox.HG1.34:SRY	HMG_box	HMGbox_Sox	ARCH1153_/Sox4/Sox11_Sox13/...	HMGbox_Sox	CisBP_I	ARCH1138_/Sox4/Sox11_Sox13/...	CisBP_I	0.99954123681508	24	0.402425578828733	0.31432714579421	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032378881.2	Creb3l2/Creb3l1	CREB3	bZIP.HG1.15:CREB3/CREB3L1/CREB3L2/CREB3L3/CREB3L4	bZIP_1	bZIP	ARCH947_Creb3l2/Creb3l1	bZIP	CisBP_N	ARCH1568_M08790_2.00__M0994...	CisBP_N	0.997503543503466	134	0.249497689302539	0.371446199387599	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032378881.2	Creb3l2/Creb3l1	CREB3	bZIP.HG1.15:CREB3/CREB3L1/CREB3L2/CREB3L3/CREB3L4	bZIP_1	bZIP	ARCH1485_Atf3/Jdp2_Fos/Fosb...	bZIP	CisBP_I	ARCH1483_Atf3/Jdp2_Fos/Fosb...	CisBP_I	0.999404588540801	14	0.401155645119507	0.12339302854545	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032385089.2	Gabpa	""	Ets.HG1.7:GABPA	Ets	Ets	ARCH587_Elf3/Ehf/Elf5_Erg/F...	Ets	CisBP_I	ARCH1286_Elf3/Ehf/Elf5_Etv6	CisBP_I	0.993897654065061	47	0.400858258913724	0.0964211493964265	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032364605.2	""	""	Homeodomains.HG1.21:BARX1/BARX2/BSX/DBX1/DBX2/HLX	Homeodomain	Homeodomains	ARCH1336_Alx3/Alx4/Alx1_Bar...	Homeodomains	CisBP_I	ARCH1338_Barx2/Barx1_Dlx4/D...	CisBP_I	0.998735383056609	8	0.388906012924415	0.374864536943757	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001637374.3	""	""	Ets.HG1.2:ELK1/ELK3/ELK4	Ets	Ets	ARCH552_Elf3/Ehf/Elf5_Erg/F...	Ets	CisBP_I	ARCH553_Elf3/Ehf/Elf5_Erg/F...	CisBP_I	0.99733480331132	30	0.383068597227525	-0.0197596359326709	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032361849.2	""	""	Ets.HG1.2:ELK1/ELK3/ELK4	Ets	Ets	ARCH572_Elf3/Ehf/Elf5_Erg/F...	Ets	CisBP_I	ARCH438_Spdef	CisBP_I	0.985283404867618	4	0.37152075945391	0.142535196427384	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032373062.2	""	""	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	HMGbox_Sox	ARCH142_/Sox4/Sox11_Sox13/S...	HMGbox_Sox	CisBP_I	ARCH1321_At5g04390	Homer_known	0.993004326459417	72	0.368286202050649	0.0887912957094321	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001630676.3	""	""	Homeodomains.HG2.68:like:ARX/OTP	Homeodomain	Homeodomains	ARCH1437_	""	Homer_denovo				14	0.359815037883634	0.00685874502797418	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_001630676.3	""	""	Homeodomains.HG2.68:like:ARX/OTP	Homeodomain	Homeodomains	ARCH26_Nkx3-2	Homeodomains	CisBP_I	ARCH165_Nkx2-2/Nkx2-9_Nkx3-2	CisBP_I	0.872585205777099	1297	-0.0818478500104099	0.423926595294196	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032372264.2	/Sox4/Sox11	NvSoxC	HMGbox_Sox.HG1.11:SOX4/SOX11/SOX12	HMG_box	HMGbox_Sox	ARCH1170_/Sox4/Sox11_Sox13/...	HMGbox_Sox	CisBP_I	ARCH1150_SOX13	Homer_denovo	0.982781722338055	37	0.353168872477033	0.386310257104352	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001625950.3	Foxc2/Foxc1	FoxC	Forkhead.HG1.10:FOXC1/FOXC2	Forkhead	Forkhead	ARCH964_Foxc2/Foxc1_Foxg1/G...	Forkhead	CisBP_I	ARCH977_Foxc2/Foxc1_Foxd2/F...	CisBP_I	0.99686936155793	236	0.347992880215439	0.372446782866956	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001631375.3	""	""	Homeodomains.HG2.70:ARX	Homeodomain/OAR	Homeodomains	ARCH216_Alx3/Alx4/Alx1_Barx...	Homeodomains	CisBP_I	ARCH235_Alx3/Alx4/Alx1_Emx1...	CisBP_I	0.990968403810287	53	0.345564113936332	0.292165861933328	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032371032.2	Rhox7a/Rhox7b	""	Homeodomains.HG2.70:ARX	Homeodomain/OAR	Homeodomains	ARCH1014_Alx3/Alx4/Alx1_Bar...	Homeodomains	CisBP_I	ARCH1016_Foxa3/Foxa1/Foxa2_...	CisBP_I	0.977392575014227	44	0.336222417141737	0.403790807504808	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001637733.3	Gsx1/Gsx2	""	Homeodomains.HG1.67:GSX1/GSX2	Homeodomain	Homeodomains	ARCH52_Alx3/Alx4/Alx1_Barx2...	Homeodomains	CisBP_I	ARCH98_Barx2/Barx1_Dlx4/Dlx...	CisBP_I	0.936398849177872	37	0.334070601203205	0.270929255837179	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001631173.3	Vsx1/Vsx2	""	Homeodomains.HG2.62:VSX1/VSX2	Homeodomain	Homeodomains	ARCH335_Alx3/Alx4/Alx1_Barx...	Homeodomains	CisBP_I	ARCH279_Barx2/Barx1_Emx1/Em...	CisBP_I	0.990753550776616	28	0.331950948578896	0.189731911369002	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032377792.2	Mef2c/Mef2b/Mef2a/Mef2d	""	MADS-box_SRF.HG1.2:BORCS8-MEF2B/MEF2A/MEF2B/MEF2C/MEF2D	SRF-TF/HJURP_C	MADS-box_SRF	ARCH1333_Mef2c/Mef2b/Mef2a/...	MADS-box_SRF	CisBP_I	ARCH1104_Mef2c/Mef2b/Mef2a/...	CisBP_I	0.989212204250448	18	0.328412962257219	0.401884966121503	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032366609.2	Noto	""	Homeodomains.HG1.49:like:NOTO	Homeodomain	Homeodomains	ARCH52_Alx3/Alx4/Alx1_Barx2...	Homeodomains	CisBP_I	ARCH98_Barx2/Barx1_Dlx4/Dlx...	CisBP_I	0.936398849177872	31	0.322531395176919	0.309179555146656	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032379465.2	Sox13/Sox5/Sox6	SoxB2/Sox3	HMGbox_Sox.HG1.19:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	HMGbox_Sox	ARCH1177_/Sox4/Sox11_Sox13/...	HMGbox_Sox	CisBP_I	ARCH998_Foxc2/Foxc1_Foxd2/F...	CisBP_I	0.942096799314486	141	0.321129419298545	0.199302317432936	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032366602.2	Elf3/Ehf/Elf5	""	Ets.HG1.11:EHF/ELF3/ELF5	SAM_PNT/Ets	Ets	ARCH584_Elf3/Ehf/Elf5_Erg/F...	Ets	CisBP_I	ARCH554_Elf3/Ehf/Elf5_Erg/F...	CisBP_I	0.990666095014656	223	0.318969103255868	0.195069169427218	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032383907.2	Atf7/Gm28047/Creb5/Atf2	""	bZIP.HG1.4:ATF2/ATF7/ATF7-NPFF/CREB5	bZIP_1	bZIP	ARCH1612_Atf7/Gm28047/Creb5...	bZIP	CisBP_I	ARCH1610_Atf3/Jdp2_Atf7/Gm2...	CisBP_I	0.996843038040634	31	0.318881134407327	0.139727813060922	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032365096.2	Rfx6	Rfx4/6/8	RFX.HG1.7:RFX6	RFX_DNA_binding	RFX	ARCH1359_Rfx1/Rfx3/Rfx2_Rfx6	RFX	CisBP_I	ARCH1358_Rfx1/Rfx3/Rfx2_Rfx6	CisBP_I	0.982524661819771	122	0.317318298440449	0.346178022838672	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032366646.2	Arid5b/Arid5a	""	ARID_BRIGHT.HG1.5:ARID5A/ARID5B	ARID	ARID_BRIGHT	ARCH1088_Arid5b/Arid5a	ARID_BRIGHT	CisBP_I	ARCH1033_slp1	Homer_denovo	0.99816804692262	59	0.314315444776826	0.310901849934774	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032371744.2	""	""	Doublesex_DM.HG1.12:DMRTA1/DMRTA2/DMRTB1	DM/DMA	Doublesex_DM	ARCH1073_Dmrt2_Dmrtc2_Six1/...	Doublesex_DM	CisBP_I	ARCH635_so	Homer_denovo	0.991270699777466	159	0.312019636607923	-0.0713820747839171	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032386296.2	""	""	HMGbox_Sox.HG1.18:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	HMGbox_Sox	ARCH1162_/Sox4/Sox11_Sox13/...	HMGbox_Sox	CisBP_I	ARCH67_Oct4:Sox17	Homer_known	0.979580253058353	5	0.31148715725028	-0.353690824761448	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032386296.2	""	""	HMGbox_Sox.HG1.18:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	HMGbox_Sox	ARCH924_/Lef1/Tcf7l1/Tcf7	HMGbox_Sox	CisBP_I	ARCH885_Mafb__M04343_2.00__...	CisBP_I	0.898808078667534	947	-0.0221128426532925	0.617559451950569	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032375670.2	Dmrt2	""	Doublesex_DM.HG1.19:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1	DM/DMA	Doublesex_DM	ARCH28_Dmrt2_Dmrtc2	Doublesex_DM	CisBP_I	ARCH621_sd	Homer_denovo	0.942448095485467	32	0.311195581909297	0.341929008830407	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001640781.3	Nkx1-1/Nkx1-2	""	Homeodomains.HG1.41:NKX1-1/NKX1-2	Homeodomain	Homeodomains	ARCH91_Alx3/Alx4/Alx1_Barx2...	Homeodomains	CisBP_I	ARCH219_Alx3/Alx4/Alx1_Barx...	CisBP_I	0.976163114243383	39	0.310040025328063	0.174540917287954	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032384492.2	""	""	HLH.HG1.93:like:SCX/TCF15	HLH	HLH	ARCH771_Twist2/Twist1	HLH	CisBP_N	ARCH773_Olig2__NeuroG2	Homer_known	0.824623525984054	49	0.299365303864483	0.234877987146606	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032384492.2	""	""	HLH.HG1.93:like:SCX/TCF15	HLH	HLH	ARCH144_BHLHE23	HLH	Homer_denovo	ARCH1048_M07266_2.00__CRC	CisBP_I	0.918341220608278	488	0.143984844307973	0.524725522576877	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001628087.3	""	""	Doublesex_DM.HG1.12:DMRTA1/DMRTA2/DMRTB1	DM/DMA	Doublesex_DM	ARCH1070_Dmrtc2_Irx6	Doublesex_DM	CisBP_I	ARCH621_sd	Homer_denovo	0.970455042150495	173	0.297140688562695	0.0746436768179347	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032387167.2	""	FoxA/D?	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead	Forkhead	ARCH1102_Foxa3/Foxa1/Foxa2_...	Forkhead	CisBP_I	ARCH1318_M07267_2.00	CisBP_I	0.949270555373397	70	0.294074803321142	-0.00502512010507293	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032370623.2	E2f8/E2f7	""	E2F_TDP.HG1.0:E2F7/E2F8	E2F_TDP/E2F_TDP	E2F_TDP	ARCH1220_/E2f4_E2f6_E2f8/E2f7	E2F_TDP	CisBP_I	ARCH425_/E2f4_E2f6	CisBP_I	0.992500663251478	10	0.290817523746357	0.0466351234289153	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032377390.2	Vax2/Vax1	""	Homeodomains.HG1.42:VAX1/VAX2	Homeodomain	Homeodomains	ARCH52_Alx3/Alx4/Alx1_Barx2...	Homeodomains	CisBP_I	ARCH98_Barx2/Barx1_Dlx4/Dlx...	CisBP_I	0.936398849177872	7	0.287346296395313	0.372149668443738	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032371996.2	/Lef1/Tcf7l1/Tcf7	""	HMGbox_Sox.HG1.53:LEF1/TCF7/TCF7L1/TCF7L2	HMG_box	HMGbox_Sox	ARCH1158_/Lef1/Tcf7l1/Tcf7	HMGbox_Sox	CisBP_I	ARCH1476_/Lef1/Tcf7l1/Tcf7	CisBP_I	0.990637457869585	1	0.281694036747597	0.0391929610153496	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001635374.3	Pbx4/Pbx2/Pbx1	""	Homeodomains.HG3.7:PBX1/PBX2/PBX3/PBX4	PBC/Homeodomain	Homeodomains	ARCH121_Nfya_Pbx4/Pbx2/Pbx1	Homeodomains	CisBP_I	ARCH124_Alx3/Alx4/Alx1_Gbx1...	CisBP_I	0.980397395479282	16	0.279521427201243	0.466875491469485	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001639701.3	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	HMGbox_Sox	ARCH1170_/Sox4/Sox11_Sox13/...	HMGbox_Sox	CisBP_I	ARCH1150_SOX13	Homer_denovo	0.982781722338055	69	0.273241149054761	0.186338189267813	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032379394.2	""	""	Homeodomains.HG2.77:like:DMBX1	Homeodomain	Homeodomains	ARCH1437_	Homeodomains	CisBP_D				275	0.269812637407339	0.450697217593193	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032363859.2	Foxp4/Foxp2/Foxp1	""	Forkhead.HG1.32:FOXP2	FOXP-CC/Forkhead	Forkhead	ARCH1017_Foxa3/Foxa1/Foxa2_...	Forkhead	CisBP_I	ARCH967_Foxc2/Foxc1_Foxg1/G...	CisBP_I	0.99683560943696	89	0.266186012345156	0.0041839123559912	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032378402.2	Tfdp2/Tfdp1	""	E2F_TDP.HG1.1:TFDP1/TFDP2/TFDP3	E2F_TDP/DP	E2F_TDP	ARCH367_/E2f4_E2f6_E2f8/E2f...	E2F_TDP	CisBP_I	ARCH920_STP3	Homer_denovo	0.992300215611164	342	0.260702715030873	-0.240964802494605	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032383681.2	""	""	Homeodomains.HG1.51:like:AC004080.3/AC012531.3/CDX1/CDX2/CDX4/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/PDX1	Homeodomain	Homeodomains	ARCH243_Alx3/Alx4/Alx1_Hlx_...	Homeodomains	CisBP_I	ARCH265_Emx1/Emx2_Gbx1/Gbx2...	CisBP_I	0.947361417805422	29	0.259443483046798	0.143326412406853	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_048733519.1	""	""	Homeodomains.HG2.73:like:DMBX1	Homeodomain	Homeodomains	ARCH1437_	Homeodomains	CisBP_D				101	0.258338729391602	-0.102255574973876	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_048728853.1	""	""	Homeodomains.HG1.24:like:HHEX/LBX1/LBX2/NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2/VENTX	Homeodomain	Homeodomains	ARCH304_Alx3/Alx4/Alx1_Barx...	Homeodomains	CisBP_I	ARCH13_Arid2_Arid3c/Arid3a/...	CisBP_I	0.975249160812791	26	0.25575412958081	0.505871792198091	TRUE	TRUE	TRUE	correlation	assigned+correlation
