gene	gene_name	common_name	og	pfam	tf_family	archetype_name	archetype_family	archetype_source	most_similar_archetype	most_similar_archetype_source	archetype_archetype_similarity	rank	gene_score_correlation	gene_expression_correlation	assigned	any_assigned	correlation	selected_by	group
Nvec_vc1.1_XM_032362387.2	Dmrt2	""	Doublesex_DM.HG1.13:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1	DM/DMA	Doublesex_DM	ARCH361_Dmrt2_Dmrtc2	Doublesex_DM	CisBP	ARCH1153_sd	Homer_denovo	0.942448095485467	396	0.0510939212485945	0.0403236194452592	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032362387.2	Dmrt2	""	Doublesex_DM.HG1.13:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1	DM/DMA	Doublesex_DM	ARCH778_PRDM1	Doublesex_DM	Homer_known	ARCH450_ETV3	Homer_denovo	0.973645107551937	203	0.157201068596206	0.141581794345185	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032385905.2	""	""	zf-C2H2.HG1.3:ZBTB3	zf-C2H2	zf-C2H2	ARCH150_M09942_2.00	zf-C2H2	CisBP	ARCH149_Crem/Creb1/Atf1	CisBP	0.982284638538246	801	-0.0610084091860304	0.155414295427865	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032385905.2	""	""	zf-C2H2.HG1.3:ZBTB3	zf-C2H2	zf-C2H2	ARCH247_Yy1	zf-C2H2	CisBP	ARCH277_Yy1	CisBP	0.984658392114291	2	0.153729372327284	-0.189583678744776	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032364561.2	Hnf1a/Hnf1b	""	Homeodomains.HG2.0:HNF1A/HNF1B	HNF-1_N/Homeodomain	Homeodomains	ARCH1177_Hnf1a/Hnf1b	Homeodomains	CisBP	ARCH1265_POU3F1	Homer_denovo	0.994043249419612	524	0.0712020865659015	-0.213578900222718	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032364561.2	Hnf1a/Hnf1b	""	Homeodomains.HG2.0:HNF1A/HNF1B	HNF-1_N/Homeodomain	Homeodomains	ARCH741_Meis3/Meis2/Meis1_P...	Homeodomains	CisBP	ARCH340_Pknox1	Homer_known	0.99440322442283	163	0.153618169683778	0.451300457566366	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032381044.2	""	""	zf-C4_Nuclear_receptors.HG1.3:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/NR3C1/NR3C2/NR4A1/NR4A2/NR4A3/NR5A1/NR5A2/NR6A1/PGR	zf-C4/Hormone_recep	zf-C4_Nuclear_receptors	ARCH965_Nr2f1/Nr2f2/Nr2f6	zf-C4_Nuclear_receptors	CisBP	ARCH888_Nr2f1/Nr2f2/Nr2f6_N...	CisBP	0.932783477239467	1123	-0.203282369214761	-0.10751036234907	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032381044.2	""	""	zf-C4_Nuclear_receptors.HG1.3:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/NR3C1/NR3C2/NR4A1/NR4A2/NR4A3/NR5A1/NR5A2/NR6A1/PGR	zf-C4/Hormone_recep	zf-C4_Nuclear_receptors	ARCH24_Nr2c1/Nr2c2_Nr2f1/Nr...	zf-C4_Nuclear_receptors	CisBP	ARCH627_br-Z1__Ubx	Homer_denovo	0.983500471319535	218	0.138443767879136	0.172733519744185	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032384221.2	Etv6	ETV6/7	Ets.HG1.13:ETV6/ETV7	Ets	Ets	ARCH452_Elf3/Ehf/Elf5_Etv6	Ets	CisBP	ARCH416_Elf3/Ehf/Elf5_Erg/F...	CisBP	0.993897654065061	206	0.0734952795683003	-0.101352838426916	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032384221.2	Etv6	ETV6/7	Ets.HG1.13:ETV6/ETV7	Ets	Ets	ARCH1214_ETV1__Ets1-distal_...	Ets	Homer_known	ARCH1054_IKZF1	Homer_denovo	0.919208065827938	86	0.135551956531318	-0.0272305157691941	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032379347.2	""	""	Homeodomains.HG2.29:PAX4/PAX6	PAX/Homeodomain	Pax/Homeodomain	ARCH5_Pax5/Pax8/Pax2	Homeodomains	CisBP	ARCH701_CUX1	Homer_known	0.995018325704758	250	0.0843731720154832	0.0784508030261926	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032379347.2	""	""	Homeodomains.HG2.29:PAX4/PAX6	PAX/Homeodomain	Pax/Homeodomain	ARCH2_Arid2_Arid3c/Arid3a/A...	Pax/Homeodomain	CisBP	ARCH8_AT1G20910	Homer_known	0.943841552210257	129	0.130290831025185	0.0509887709676089	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032372078.2	""	""	zf-C4_Nuclear_receptors.HG1.34:like:NR2E1/NR2E3	zf-C4/Hormone_recep	zf-C4_Nuclear_receptors	ARCH915_M02394_2.00	zf-C4_Nuclear_receptors	CisBP	ARCH882_Nr2c1/Nr2c2_Nr2f1/N...	CisBP	0.994889071053665	1144	-0.3325310808869	-0.27718079537442	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032372078.2	""	""	zf-C4_Nuclear_receptors.HG1.34:like:NR2E1/NR2E3	zf-C4/Hormone_recep	zf-C4_Nuclear_receptors	ARCH24_Nr2c1/Nr2c2_Nr2f1/Nr...	zf-C4_Nuclear_receptors	CisBP	ARCH627_br-Z1__Ubx	Homer_denovo	0.983500471319535	287	0.127815818429013	0.268439329180114	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032379775.2	Tfap4	""	HLH.HG1.16:TFAP4	HLH	HLH	ARCH45_Tfap4	HLH	CisBP	ARCH749_Tcf12	Homer_known	0.926836217673792	1127	-0.137954355045209	-0.121882365269759	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032379775.2	Tfap4	""	HLH.HG1.16:TFAP4	HLH	HLH	ARCH792_BHLH112	HLH	Homer_denovo	ARCH413_Spdef	CisBP	0.983404524810887	124	0.127310456525643	0.0296231152602326	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001634132.3	""	""	zf-C2H2.HG2.14:SP1/SP2/SP3/SP4/SP5/SP6/SP7/SP8/SP9	zf-C2H2/zf-C2H2	zf-C2H2	ARCH186_Sp6/Sp5_Sp7/Sp8/Sp9	zf-C2H2	CisBP	ARCH537_Foxn4/Foxn1	CisBP	0.99458179587209	636	0.0309458264822917	-0.153509645350874	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_001634132.3	""	""	zf-C2H2.HG2.14:SP1/SP2/SP3/SP4/SP5/SP6/SP7/SP8/SP9	zf-C2H2/zf-C2H2	zf-C2H2	ARCH305_Zfp760/Zfp770	zf-C2H2	CisBP	ARCH308_Gfi1b/Gfi1	CisBP	0.978706677384839	261	0.124478195393509	0.189893338731719	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032371996.2	/Lef1/Tcf7l1/Tcf7	""	HMGbox_Sox.HG1.53:LEF1/TCF7/TCF7L1/TCF7L2	HMG_box	HMGbox_Sox	ARCH1081_/Lef1/Tcf7l1/Tcf7	HMGbox_Sox	CisBP	ARCH931_Nr2c1/Nr2c2_Nr2f1/N...	CisBP	0.892136183709408	98	0.120576059316972	0.117935992769589	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001636464.3	Terf2ip	""	Myb.HG7.0:TERF2IP	BRCT_2/Myb_DNA-bind_2	Myb	ARCH1061_Msantd4/Mypop_Terf2ip	Myb	CisBP	ARCH1053_Runx3/Runx2/Runx1	CisBP	0.975966627432743	50	0.114886726776736	-0.286267590693524	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032382520.2	""	""	Doublesex_DM.HG1.8:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1	DM/DMA	Doublesex_DM	ARCH353_Dmrtc2_Irx6	Doublesex_DM	CisBP	ARCH1153_sd	Homer_denovo	0.970455042150495	695	-0.0482639816195317	0.00819134488134658	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032382520.2	""	""	Doublesex_DM.HG1.8:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1	DM/DMA	Doublesex_DM	ARCH1274_PRDM14	Doublesex_DM	Homer_known	ARCH561_Mef2c/Mef2b/Mef2a/M...	CisBP	0.985540238286577	249	0.10939561502881	0.0772766926432672	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032362346.2	Hlx	""	Homeodomains.HG1.21:BARX1/BARX2/BSX/DBX1/DBX2/HLX	Homeodomain	Homeodomains	ARCH669_Hlx	Homeodomains	CisBP	ARCH620_Alx3/Alx4/Alx1_Barx...	CisBP	0.986116271615727	1027	-0.12137823964575	-0.085458274688159	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032362346.2	Hlx	""	Homeodomains.HG1.21:BARX1/BARX2/BSX/DBX1/DBX2/HLX	Homeodomain	Homeodomains	ARCH1007_M03442_2.00__M0344...	Homeodomains	CisBP	ARCH537_Foxn4/Foxn1	CisBP	0.991668521681341	468	0.105872264688072	0.353376336855347	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032377759.2	Dmrt2	""	Doublesex_DM.HG1.16:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1	DM/DMA	Doublesex_DM	ARCH19_Dmrt2_Dmrtc2	Doublesex_DM	CisBP	ARCH1112_/Sox4/Sox11_Sox13/...	CisBP	0.961386052398679	261	0.105690922149838	0.137971299457301	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001631763.3	""	PaxA	Homeodomains.HG2.49:like:PAX1/PAX9	PAX	Pax	ARCH502_M11209_2.00	Pax	CisBP	ARCH537_Foxn4/Foxn1	CisBP	0.937732917900569	204	0.102396399524543	0.219802440482066	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032386357.2	Srebf2/Srebf1	""	HLH.HG1.25:SREBF1/SREBF2	HLH	HLH	ARCH1202_Srebf2/Srebf1	HLH	CisBP	ARCH928_Srebp2	Homer_known	0.920959064178964	120	0.100841089886761	0.318898469551397	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032383641.2	""	""	zf-C4_Nuclear_receptors.HG1.9:like:ESR1/ESR2/ESRRA/ESRRB/ESRRG/NR4A1/NR4A2/NR4A3	zf-C4/Hormone_recep	zf-C4_Nuclear_receptors	ARCH965_Nr2f1/Nr2f2/Nr2f6	zf-C4_Nuclear_receptors	CisBP	ARCH888_Nr2f1/Nr2f2/Nr2f6_N...	CisBP	0.932783477239467	1144	-0.138122496230063	-0.0402818108293438	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032383641.2	""	""	zf-C4_Nuclear_receptors.HG1.9:like:ESR1/ESR2/ESRRA/ESRRB/ESRRG/NR4A1/NR4A2/NR4A3	zf-C4/Hormone_recep	zf-C4_Nuclear_receptors	ARCH24_Nr2c1/Nr2c2_Nr2f1/Nr...	zf-C4_Nuclear_receptors	CisBP	ARCH627_br-Z1__Ubx	Homer_denovo	0.983500471319535	207	0.0809244104424415	0.153906831798261	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001628318.3	""	""	Myb.HG2.2:NA	MADF_DNA_bdg	Myb	ARCH1180_M06398_2.00	Myb	CisBP	ARCH444_PF13_0315	Homer_denovo	0.86224902306571	155	0.0484771275936632	-0.144211330338114	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_001628318.3	""	""	Myb.HG2.2:NA	MADF_DNA_bdg	Myb	ARCH384_Msantd2_Rcor1/Rcor2...	Myb	CisBP	ARCH1149_SRSF9	Homer_denovo	0.942632758935465	90	0.0773641603210702	0.311277503110771	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_048728399.1	Cebpd/Cebpe/Cebpa/Cebpb	""	bZIP.HG2.5:CEBPA/CEBPB/CEBPD/CEBPE/CEBPG	bZIP_2	bZIP	ARCH37_Cebpd/Cebpe/Cebpa/Cebpb	bZIP	CisBP	ARCH105_Cebpd/Cebpe/Cebpa/C...	CisBP	0.989228875206906	584	-0.00593241295877048	-0.00953836200947104	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_048728399.1	Cebpd/Cebpe/Cebpa/Cebpb	""	bZIP.HG2.5:CEBPA/CEBPB/CEBPD/CEBPE/CEBPG	bZIP_2	bZIP	ARCH122_Atf7/Gm28047/Creb5/...	bZIP	CisBP	ARCH118_Atf3/Jdp2_Atf7/Gm28...	CisBP	0.996941837228285	181	0.0631751085159979	0.153024723336562	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032367750.2	0610010K14Rik	""	Myb.HG1.10:RCOR1/RCOR2/RCOR3	Myb_DNA-binding	Myb	ARCH583_0610010K14Rik	Myb	CisBP	ARCH1281_MUB	Homer_denovo	0.988219259725751	1268	-0.167677098960804	-0.152808822915978	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032367750.2	0610010K14Rik	""	Myb.HG1.10:RCOR1/RCOR2/RCOR3	Myb_DNA-binding	Myb	ARCH384_Msantd2_Rcor1/Rcor2...	Myb	CisBP	ARCH1149_SRSF9	Homer_denovo	0.942632758935465	261	0.0448166124277241	0.152486225652838	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001629605.3	""	""	SMAD_MH1.HG1.2:like:SMAD4	MH1/MH1/zf-HC5HC2H_2/PHD/PHD	SMAD_MH1	ARCH831_Smad4	SMAD_MH1	CisBP	ARCH1292_Rx	Homer_denovo	0.907436513447873	418	0.0345135071854476	0.10872886220625	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_048726881.1	Zfp760/Zfp770	""	zf-C2H2.HG1.3:ZBTB3	zf-C2H2	zf-C2H2	ARCH305_Zfp760/Zfp770	zf-C2H2	CisBP	ARCH308_Gfi1b/Gfi1	CisBP	0.978706677384839	621	-0.00664198058928109	0.141984766017098	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_048726881.1	Zfp760/Zfp770	""	zf-C2H2.HG1.3:ZBTB3	zf-C2H2	zf-C2H2	ARCH245_Yy1	zf-C2H2	CisBP	ARCH241_Yy1	CisBP	0.924617019983898	390	0.0207612164526649	0.280922628502344	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032385963.2	""	""	zf-C2H2.HG8.0:ZNF576/ZNF683/ZNF891	zf-C2H2/zf-C2H2	zf-C2H2	ARCH1131_M07602_2.00	zf-C2H2	CisBP	ARCH1132_M08316_2.00__M0890...	CisBP	0.987084556842843	279	-0.00110630562229697	-0.254717825142941	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032385963.2	""	""	zf-C2H2.HG8.0:ZNF576/ZNF683/ZNF891	zf-C2H2/zf-C2H2	zf-C2H2	ARCH308_Gfi1b/Gfi1	zf-C2H2	CisBP	ARCH717_Alx3/Alx4/Alx1_Barx...	CisBP	0.988516093362799	515	-0.0264025453268211	0.294868956564372	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032372025.2	""	""	HLH.HG1.0:AC019117.4/AHR/AHRR/ARNT/ARNT2/ARNTL/ARNTL2/CLOCK/NCOA1/NPAS1/NPAS2/SIM1	HLH/PAS/PAS_11	HLH	ARCH49_M08725_2.00	HLH	CisBP	ARCH78_At4g18890	Homer_known	0.994652693747652	861	-0.0252865421962837	-0.218944955081837	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_032372025.2	""	""	HLH.HG1.0:AC019117.4/AHR/AHRR/ARNT/ARNT2/ARNTL/ARNTL2/CLOCK/NCOA1/NPAS1/NPAS2/SIM1	HLH/PAS/PAS_11	HLH	ARCH357_bHLH122	HLH	Homer_known	ARCH95_bHLH80__ZSCAN4	Homer_known	0.912880384735106	574	-0.00110992149755643	0.526285464830547	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001636116.3	Tbpl2/Tbp	""	TBP.HG1.3:TBP/TBPL2	TBP/TBP	TBP	ARCH438_Tbpl2/Tbp	TBP	CisBP	ARCH871_Tbpl2/Tbp	CisBP	0.966695221256476	706	-0.0149649317364197	0.329249578100436	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032382712.2	/Rfx5	""	RFX.HG1.1:RFX5/RFX7	RFX5_N/RFX_DNA_binding	RFX	ARCH1046_/Rfx5	RFX	CisBP	ARCH1031_/Rfx5_Rfx1/Rfx3/Rf...	CisBP	0.991834107345576	438	-0.0243915507348431	-0.00588907467681725	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_048727456.1	""	""	zf-C4_Nuclear_receptors.HG1.30:like:NR2F1/NR2F2	zf-C4/Hormone_recep	zf-C4_Nuclear_receptors	ARCH965_Nr2f1/Nr2f2/Nr2f6	zf-C4_Nuclear_receptors	CisBP	ARCH888_Nr2f1/Nr2f2/Nr2f6_N...	CisBP	0.932783477239467	795	-0.0735927534848966	-0.0368471518842914	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_048727456.1	""	""	zf-C4_Nuclear_receptors.HG1.30:like:NR2F1/NR2F2	zf-C4/Hormone_recep	zf-C4_Nuclear_receptors	ARCH932_Nr2c1/Nr2c2_Nr2f1/N...	zf-C4_Nuclear_receptors	CisBP	ARCH942_Nr2c1/Nr2c2_Nr2f1/N...	CisBP	0.985365064351424	470	-0.0251228176113211	0.138271276924282	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001628319.3	Foxj3	""	Forkhead.HG1.25:FOXJ2/FOXJ3	Forkhead	Forkhead	ARCH474_Foxj3_Foxk2/Foxk1	Forkhead	CisBP	ARCH521_Foxa3/Foxa1/Foxa2_F...	CisBP	0.992267216859314	1013	-0.0346861196237197	0.445473217668059	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001634328.3	""	NR12	zf-C4_Nuclear_receptors.HG1.24:like:NR2F1/NR2F2/NR2F6	zf-C4/Hormone_recep	zf-C4_Nuclear_receptors	ARCH982_Nr2c1/Nr2c2	zf-C4_Nuclear_receptors	CisBP	ARCH922_Nr2c1/Nr2c2	CisBP	0.980529088894502	482	-0.0398973735145558	-0.0197666414749449	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_048725593.1	Mybl2/Myb/Mybl1	""	Myb.HG1.3:MYB/MYBL1/MYBL2	Myb_DNA-binding/Myb_DNA-bind_6/Cmyb_C	Myb	ARCH783_Mybl2/Myb/Mybl1	Myb	CisBP	ARCH787_AMYB	Homer_known	0.975335082038539	701	-0.0914534755638566	-0.133454945027247	TRUE	TRUE	FALSE	cisbp	assigned+correlation
Nvec_vc1.1_XM_048725593.1	Mybl2/Myb/Mybl1	""	Myb.HG1.3:MYB/MYBL1/MYBL2	Myb_DNA-binding/Myb_DNA-bind_6/Cmyb_C	Myb	ARCH1192_M06394_2.00	Myb	CisBP	ARCH67_Twist2/Twist1	CisBP	0.950811343295662	472	-0.0444554374314884	0.105669088119111	FALSE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_032380829.2	Nr2c1/Nr2c2	""	zf-C4_Nuclear_receptors.HG1.2:NR2C1/NR2C2	zf-C4/Hormone_recep	zf-C4_Nuclear_receptors	ARCH982_Nr2c1/Nr2c2	zf-C4_Nuclear_receptors	CisBP	ARCH922_Nr2c1/Nr2c2	CisBP	0.980529088894502	617	-0.0888227619805597	0.251576020206889	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001625700.3	Nrf1	""	NRF1.HG1.2:NRF1	Nrf1_DNA-bind/Nrf1_activ_bdg	NRF1	ARCH322_Nrf1	NRF1	CisBP	ARCH1160_Nrf1	CisBP	0.991735549589942	1183	-0.105714821523822	0.314026480872202	TRUE	TRUE	TRUE	correlation	assigned+correlation
Nvec_vc1.1_XM_001634505.3	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	Forkhead	ARCH514_Foxa3/Foxa1/Foxa2_F...	Forkhead	CisBP	ARCH523_Foxa3/Foxa1/Foxa2_F...	CisBP	0.995188094726974	1	0.872653009557355	0.646135122417714	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032377450.2	""	Tbx20-1	T-box.HG1.13:TBX1/TBX10/TBX15/TBX18/TBX20/TBX22	T-box	T-box	ARCH1047_Tbx18/Tbx22/Tbx15_...	T-box	CisBP	ARCH742_Meis3/Meis2/Meis1_P...	CisBP	0.991530035513191	3	0.789946094142576	0.721048150297194	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001627544.3	Rhox10/Rhox7a/Rhox7b/Rhox3f/Rhox3h/Rhox3g/Rhox3a2/Rhox3a/Rhox3c/Rhox3e	""	Homeodomains.HG2.58:UNCX	Homeodomain	Homeodomains	ARCH766_Six1/_Six4/Six5	Homeodomains	CisBP	ARCH171_Six4	Homer_known	0.95527792695302	1	0.787214100884213	0.331823567043437	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032376608.2	Meis3/Meis2/Meis1	""	Homeodomains.HG3.20:MEIS1/MEIS2/MEIS3/PKNOX1/PKNOX2	Meis_PKNOX_N/Homeobox_KN	Homeodomains	ARCH743_Meis3/Meis2/Meis1_P...	Homeodomains	CisBP	ARCH742_Meis3/Meis2/Meis1_P...	CisBP	0.99202375806688	1	0.786837217810428	0.44491037434329	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032363992.2	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	Pou/Homeodomain	ARCH9_POU4F1	Pou/Homeodomain	Homer_denovo	ARCH644_Alx3/Alx4/Alx1_Barx...	CisBP	0.952405826916011	1	0.773947830881989	0.431544936253425	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001629218.3	""	TBX20	T-box.HG1.13:TBX1/TBX10/TBX15/TBX18/TBX20/TBX22	T-box	T-box	ARCH1047_Tbx18/Tbx22/Tbx15_...	T-box	CisBP	ARCH742_Meis3/Meis2/Meis1_P...	CisBP	0.991530035513191	6	0.767571294235619	0.223208922844313	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001634198.3	""	""	Homeodomains.HG1.70:HOXA2/HOXB2/PDX1	Homeodomain	Homeodomains	ARCH766_Six1/_Six4/Six5	Homeodomains	CisBP	ARCH171_Six4	Homer_known	0.95527792695302	1	0.748579810055999	0.434942370844573	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001633894.3	Tfap2d/Tfap2c/Tfap2e/Tfap2b/Tfap2a	""	AP-2.HG1.0:TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	TF_AP-2	AP2	ARCH398_TFAP2E	AP2	Homer_denovo	ARCH290_AP-2gamma	Homer_known	0.930624696178491	3	0.745480986649698	0.282428083802193	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048729483.1	""	""	zf-C2H2.HG4.4:like:ZIC1/ZIC2/ZIC3/ZIC4/ZIC5	zf_ZIC/zf-C2H2/zf-C2H2	zf-C2H2	ARCH236_M03668_2.00__M05861...	zf-C2H2	CisBP	ARCH926_Nr2c1/Nr2c2_Nr2f1/N...	CisBP	0.966984127744421	4	0.741480038100443	0.615082320310527	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048726835.1	""	""	HMGbox_Sox.HG1.62:like:NSD2	HMG_box	HMGbox_Sox	ARCH1076_/Sox4/Sox11_Sox13/...	HMGbox_Sox	CisBP	ARCH1078_/Sox4/Sox11_Sox13/...	CisBP	0.973157596146616	11	0.735171909758168	0	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048734675.1	""	""	HMGbox_Sox.HG1.62:like:NSD2	HMG_box	HMGbox_Sox	ARCH1076_/Sox4/Sox11_Sox13/...	HMGbox_Sox	CisBP	ARCH1078_/Sox4/Sox11_Sox13/...	CisBP	0.973157596146616	11	0.733256070246147	0	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032373099.2	Pou3f2/Pou3f1/Pou3f4/Pou3f3	""	Homeodomains.HG4.10:POU3F1/POU3F2/POU3F3/POU3F4	Pou/Homeodomain	Pou/Homeodomain	ARCH1265_POU3F1	Pou/Homeodomain	Homer_denovo	ARCH1177_Hnf1a/Hnf1b	CisBP	0.994043249419612	2	0.726236795059285	0.483049441589283	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032370984.2	""	AshA	HLH.HG1.58:like:ASCL1/ASCL2/ASCL3/ASCL4/ASCL5	HLH	HLH	ARCH47_Ptf1a	HLH	CisBP	ARCH126_bZIP44	Homer_known	0.942669430411775	10	0.716387863212293	0.486264125036792	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032372072.2	""	""	HMGbox_Sox.HG1.52:like:LEF1/TCF7/TCF7L1/TCF7L2	HMG_box/zf-C2H2/zf-C2H2	HMGbox_Sox	ARCH1076_/Sox4/Sox11_Sox13/...	HMGbox_Sox	CisBP	ARCH1078_/Sox4/Sox11_Sox13/...	CisBP	0.973157596146616	11	0.711166404525281	0	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001634199.3	""	""	Homeodomains.HG1.70:HOXA2/HOXB2/PDX1	Homeodomain	Homeodomains	ARCH766_Six1/_Six4/Six5	Homeodomains	CisBP	ARCH171_Six4	Homer_known	0.95527792695302	2	0.697917813451549	0.299003377647701	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001634550.3	""	""	HLH.HG1.53:HES5/HES7	HLH	HLH	ARCH96_Ptf1a__NHLH2__BHLHE2...	HLH	Homer_known	ARCH537_Foxn4/Foxn1	CisBP	0.963881935906689	32	0.687167762887933	0.637604349676912	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001634116.3	""	""	Homeodomains.HG2.70:ARX	Homeodomain/OAR	Homeodomains	ARCH839_Pax5/Pax8/Pax2	Homeodomains	CisBP	ARCH537_Foxn4/Foxn1	CisBP	0.98175582927178	1	0.685132860703732	0.30092889684754	FALSE	FALSE	TRUE	correlation	correlation
