gene	og	name	ID_JGI_Vienna
Nvec_vc1.1_XM_032381412.2	chr.CupinJmjC.HG1.31:Hr/Jmjd1c/Kdm3a/Kdm3b	Hr/Jmjd1c/Kdm3a/Kdm3b	Nvec_v1g167409
Nvec_vc1.1_XM_001631897.3	chr.MOZ_SAS.HG1.5:Kat8	Kat8	Nvec_v1g167841
Nvec_vc1.1_XM_032380740.2	chr.TUDOR.HG1.32:like:Rnf17		Nvec_v1g167920
Nvec_vc1.1_XM_001631427.3	chr.Acetyltransf_1.HG4.3:Elp3	Elp3	Nvec_v1g168258
Nvec_vc1.1_XM_032379810.2	chr.DOT1.HG1.0:like:Dot1l		Nvec_v1g168568
Nvec_vc1.1_XM_048719451.1	chr.SNF2_N.HG1.4:Btaf1	Btaf1	Nvec_v1g169525
Nvec_vc1.1_XM_032377982.2	chr.PHD.HG1.77:like:Kmt2a/Kmt2b		Nvec_v1g169962
Nvec_vc1.1_XM_001629320.3	chr.Histone.HG5.0:Pole3	Pole3	Nvec_v1g170236
Nvec_vc1.1_XM_048725607.1	chr.SNF2_N.HG1.9:Rad54l	Rad54l	Nvec_v1g171328
Nvec_vc1.1_XM_001627520.3	chr.Acetyltransf_1.HG5.0:Nat9	Nat9	Nvec_v1g171834
Nvec_vc1.1_XM_001626448.3	chr.CupinJmjC.HG1.17:like:Gm28042/Hif1an/Hr/Hspbap1/Jmjd1c/Jmjd4/Jmjd6/Jmjd7/Jmjd8/Kdm2a/Kdm2b/Kdm3a/Kdm3b/Kdm7a/Kdm8/Phf2/Phf8/Riox1/Riox2/Tyw5		Nvec_v1g172835
Nvec_vc1.1_XM_032372668.2	chr.CupinJmjC.HG1.12:like:Tyw5		Nvec_v1g173996
Nvec_vc1.1_XM_001624585.3	chr.Chromo.HG1.9:like:Cdyl/Cdyl2/Chd1/Chd2/Chd3/Chd4/Chd5/Chd6/Chd7/Chd8/Chd9/Mphosph8/Suv39h1/Suv39h2		Nvec_v1g174587
Nvec_vc1.1_XM_032371111.2	chr.Histone.HG3.0:Cenpa	Cenpa	Nvec_v1g175104
Nvec_vc1.1_XM_048719561.1	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g175850
Nvec_vc1.1_XM_001621797.3	chr.SIR2.HG1.14:Sirt7	Sirt7	Nvec_v1g176429
Nvec_vc1.1_XM_048719533.1	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g176704
Nvec_vc1.1_XM_048720158.1	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g176747
Nvec_vc1.1_XM_001618979.3	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18		Nvec_v1g176824
Nvec_vc1.1_XM_032367252.2	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g177240
Nvec_v1g177252	chr.MRG.HG1.1:Morf4l1/Morf4l2	Morf4l1/Morf4l2	Nvec_v1g177252
Nvec_vc1.1_XM_048729872.1	chr.Bromodomain.HG1.23:Taf1	Taf1	Nvec_v1g178700
Nvec_vc1.1_XM_001640185.3	chr.ASF1_hist_chap.HG1.0:Asf1a/Asf1b	Asf1a/Asf1b	Nvec_v1g178884
Nvec_vc1.1_XM_032365357.2	chr.Bromodomain.HG1.21:Smarca2/Smarca4;chr.SNF2_N.HG1.13:Smarca2/Smarca4	""	Nvec_v1g178940
Nvec_vc1.1_XM_001639685.3	chr.SIR2.HG1.6:Sirt3	Sirt3	Nvec_v1g179325
Nvec_vc1.1_XM_001638302.3	chr.Histone.HG2.4:H2az1/H2az2	H2az1/H2az2	Nvec_v1g180812
Nvec_vc1.1_XM_001635694.3	chr.TUDOR.HG1.47:Snd1	Snd1	Nvec_v1g183195
Nvec_vc1.1_XM_001635169.3	chr.PHD.HG1.70:like:Pygo1/Pygo2;chr.PWWP.HG1.6:Nsd1/Nsd2;chr.SET.HG1.19:Nsd1/Nsd2	""	Nvec_v1g183768
Nvec_vc1.1_XM_001629605.3	chr.PHD.HG1.74:like:Kmt2a/Kmt2b		Nvec_v1g18566
Nvec_vc1.1_XM_001633036.3	chr.CupinJmjC.HG1.40:Jmjd6		Nvec_v1g185932
Nvec_vc1.1_XM_032380141.2	chr.MBT.HG1.1:L3mbtl1/L3mbtl3	L3mbtl1/L3mbtl3	Nvec_v1g187589
Nvec_vc1.1_XM_001627879.3	chr.SIR2.HG1.3:Sirt4	Sirt4	Nvec_v1g190741
Nvec_vc1.1_XM_048723762.1	chr.Hist_deacetyl.HG1.1:Hdac4/Hdac5/Hdac7/Hdac9	Hdac4/Hdac5/Hdac7/Hdac9	Nvec_v1g190860
Nvec_vc1.1_XM_048726662.1	chr.CupinJmjC.HG2.2:Kdm5a/Kdm5b/Kdm5c/Kdm5d;chr.PHD.HG1.13:Phf12	""	Nvec_v1g191566
Nvec_vc1.1_XM_001623716.3	chr.Histone.HG3.2:like:H3f3a/H3f3b		Nvec_v1g194445
Nvec_vc1.1_XM_048732170.1	chr.SET.HG1.41:Kmt2a/Kmt2b	Kmt2a/Kmt2b	Nvec_v1g194976
Nvec_vc1.1_XM_048732170.1	chr.PHD.HG1.71:Kmt2a/Kmt2b	Kmt2a/Kmt2b	Nvec_v1g194978
Nvec_vc1.1_XM_001622372.3	chr.SET.HG1.30:like:Ezh1/Ezh2/Gm49388/Kmt2a/Kmt2b/Kmt2c/Kmt2d/Setd1a/Setd1b		Nvec_v1g195312
Nvec_vc1.1_XM_048719588.1	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18		Nvec_v1g195934
Nvec_vc1.1_XM_048719489.1	chr.Histone.HG3.4:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15	H3c13/H3c14	Nvec_v1g196006
Nvec_vc1.1_XM_048719588.1	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18		Nvec_v1g196014
Nvec_vc1.1_XM_048719536.1	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g196022
Nvec_vc1.1_XM_048719528.1	chr.Histone.HG3.6:like:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15/H3f3a/H3f3b		Nvec_v1g196043
Nvec_vc1.1_XM_048723541.1	chr.PHD.HG1.70:like:Pygo1/Pygo2		Nvec_v1g196845
Nvec_vc1.1_XM_032366747.2	chr.PHD.HG1.1:Phf21a/Phf21b	Phf21a/Phf21b	Nvec_v1g197064
Nvec_vc1.1_XM_001641050.3	chr.CupinJmjC.HG1.10:like:Kdm8		Nvec_v1g197330
Nvec_vc1.1_XM_032366482.2	chr.SET.HG2.2:Prdm2	Prdm2	Nvec_v1g197426
Nvec_vc1.1_XM_001640985.3	chr.Acetyltransf_1.HG1.9:like:Aanat/Kat14/Naa10/Naa11/Naa12/Naa20/Naa30/Naa50/Naa60/Naa80/Nat8/Nat8f1/Nat8f2/Nat8f3/Nat8f4/Nat8f5/Nat8f6/Nat8f7/Nat8l		Nvec_v1g197473
Nvec_vc1.1_XM_048729872.1	chr.Bromodomain.HG1.23:Taf1	Taf1	Nvec_v1g197956
Nvec_vc1.1_XM_032365679.2	chr.LinkerHistone.HG1.2:like:H1f0/H1f1/H1f2/H1f3/H1f4/H1f5/H1f6/H1f8/H1f9/H1f10/Hp1bp3/Shprh		Nvec_v1g198083
Nvec_vc1.1_XM_001640295.3	chr.Histone.HG3.4:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15	H3c1/H3c10/H3c11/H3c8	Nvec_v1g198088
Nvec_vc1.1_XM_001618359.3	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g198108
Nvec_vc1.1_XM_001618359.3	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g198111
Nvec_vc1.1_XM_001618359.3	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g198116
Nvec_vc1.1_XM_048724525.1	chr.CupinJmjC.HG1.38:like:Jmjd4/Jmjd6/Jmjd8		Nvec_v1g198745
Nvec_vc1.1_XM_048720395.1	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g19891
Nvec_vc1.1_XM_048722003.1	chr.CupinJmjC.HG1.7:like:Gm28042/Hif1an/Hr/Hspbap1/Jmjd1c/Jmjd4/Jmjd6/Jmjd7/Jmjd8/Kdm2a/Kdm2b/Kdm3a/Kdm3b/Kdm7a/Kdm8/Phf2/Phf8/Riox1/Riox2/Tyw5		Nvec_v1g200049
Nvec_vc1.1_XM_032363298.2	chr.Histone.HG3.4:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15	H3c13/H3c14	Nvec_v1g200351
Nvec_vc1.1_XM_001638414.3	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g200353
Nvec_vc1.1_XM_001638293.3	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g200571
Nvec_vc1.1_XM_032362875.2	chr.SET.HG2.0:Prdm6/Prdm14	Prdm6	Nvec_v1g200651
Nvec_vc1.1_XM_048720760.1	chr.Bromodomain.HG1.33:Brd7/Brd9	Brd7/Brd9	Nvec_v1g200933
Nvec_vc1.1_XM_001637989.3	chr.CupinJmjC.HG1.42:like:Jmjd6		Nvec_v1g200946
Nvec_vc1.1_XM_048728071.1	chr.TUDOR.HG1.10:like:Akap1/Rnf17/Snd1/Stk31/Tdrd1/Tdrd5/Tdrd6/Tdrd7/Tdrd9/Tdrd12/Tdrkh		Nvec_v1g201344
Nvec_vc1.1_XM_048721867.1	chr.TUDOR.HG1.20:Rnf17	Rnf17	Nvec_v1g203286
Nvec_vc1.1_XM_032385773.2	chr.Acetyltransf_1.HG1.13:Naa80	Naa80	Nvec_v1g203328
Nvec_vc1.1_XM_001635488.3	chr.Acetyltransf_1.HG1.1:Sat1/Sat2/Satl1		Nvec_v1g204044
Nvec_vc1.1_XM_001635370.3	chr.Histone.HG1.4:like:H2bc1/H2bc3/H2bc4/H2bc6/H2bc7/H2bc8/H2bc9/H2bc11/H2bc12/H2bc13/H2bc14/H2bc15/H2bc18/H2bc21/H2bc22/H2bc23/H2bc24/H2bc27/H2bl1/H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18		Nvec_v1g204099
Nvec_vc1.1_XM_032384591.2	chr.zf-CCHH.HG1.7:Aplf	Aplf	Nvec_v1g204602
Nvec_vc1.1_XM_032384486.2	chr.Acetyltransf_1.HG1.18:Nat8/Nat8f1/Nat8f2/Nat8f3/Nat8f4/Nat8f5/Nat8f6/Nat8f7/Nat8l	Nat8/Nat8f1/Nat8f2/Nat8f3/Nat8f4/Nat8f5/Nat8f6/Nat8f7/Nat8l	Nvec_v1g204737
Nvec_vc1.1_XM_048734732.1	chr.TUDOR.HG1.50:like:Stk31		Nvec_v1g204832
Nvec_vc1.1_XM_001634719.3	chr.SET.HG1.2:Kmt5b/Kmt5c	Kmt5b/Kmt5c	Nvec_v1g204976
Nvec_vc1.1_XM_001634554.3	chr.Histone.HG4.3:Pole4	Pole4	Nvec_v1g205207
Nvec_vc1.1_XM_048731385.1	chr.TUDOR.HG1.34:Tdrd5	Tdrd5	Nvec_v1g205481
Nvec_vc1.1_XM_032380138.2	chr.MBT.HG1.1:L3mbtl1/L3mbtl3	L3mbtl1/L3mbtl3	Nvec_v1g20650
Nvec_vc1.1_XM_032382135.2	chr.PWWP.HG1.4:Zcwpw1;chr.zf-CW.HG1.3:like:Zcwpw2	""	Nvec_v1g207143
Nvec_vc1.1_XM_048720243.1	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18		Nvec_v1g207429
Nvec_vc1.1_XM_001638414.3	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g207796
Nvec_vc1.1_XM_032381367.2	chr.Bromodomain.HG1.24:Sp100/Sp140	Sp100/Sp140	Nvec_v1g207995
Nvec_vc1.1_XM_032380177.2	chr.SNF2_N.HG1.8:Rad54b	Rad54b	Nvec_v1g209299
Nvec_vc1.1_XM_048734600.1	chr.PHD.HG1.69:like:Pygo1/Pygo2		Nvec_v1g210606
Nvec_vc1.1_XM_001630153.3	chr.Acetyltransf_1.HG1.1:Sat1/Sat2/Satl1	Sat1/Sat2/Satl1	Nvec_v1g210741
Nvec_vc1.1_XM_048727975.1	chr.CAF1A.HG1.0:Chaf1a	Chaf1a	Nvec_v1g211889
Nvec_vc1.1_XM_001628715.3	chr.Histone.HG3.4:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15	H3c4/H3c7	Nvec_v1g212541
Nvec_vc1.1_XM_032376952.2	chr.Histone.HG3.4:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15	H3c4/H3c7	Nvec_v1g212541
Nvec_vc1.1_XM_032376433.2	chr.Acetyltransf_1.HG1.18:Nat8/Nat8f1/Nat8f2/Nat8f3/Nat8f4/Nat8f5/Nat8f6/Nat8f7/Nat8l		Nvec_v1g213075
Nvec_vc1.1_XM_001628310.3	chr.Acetyltransf_1.HG1.18:Nat8/Nat8f1/Nat8f2/Nat8f3/Nat8f4/Nat8f5/Nat8f6/Nat8f7/Nat8l		Nvec_v1g213078
Nvec_vc1.1_XM_048720158.1	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g213586
Nvec_vc1.1_XM_032375359.2	chr.SET.HG1.39:Smyd1/Smyd3		Nvec_v1g214071
Nvec_vc1.1_XM_032374986.2	chr.SET.HG1.13:Smyd4	Smyd4	Nvec_v1g214433
Nvec_vc1.1_XM_032374899.2	chr.TUDOR.HG1.40:Tdrkh	Tdrkh	Nvec_v1g214512
Nvec_vc1.1_XM_048729113.1	chr.PHD.HG1.43:Kdm4a/Kdm4b/Kdm4c/Phf14	Kdm4a/Kdm4b/Kdm4c	Nvec_v1g214558
Nvec_vc1.1_XM_048726944.1	chr.Acetyltransf_1.HG2.0:NA		Nvec_v1g216415
Nvec_v1g216418	chr.Acetyltransf_1.HG2.0:NA		Nvec_v1g216418
Nvec_v1g216424	chr.Acetyltransf_1.HG2.0:NA		Nvec_v1g216424
Nvec_vc1.1_XM_048721760.1	chr.zf-CW.HG1.1:Morc3/Morc4	Morc3/Morc4	Nvec_v1g21684
Nvec_vc1.1_XM_048731920.1	chr.ING.HG1.2:Ing3	Ing3	Nvec_v1g219416
Nvec_vc1.1_XM_001623182.3	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g219654
Nvec_vc1.1_XM_032372476.2	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g219654
Nvec_vc1.1_XM_001623180.3	chr.Histone.HG2.1:H2ac1/H2ac4/H2ac6/H2ac7/H2ac8/H2ac10/H2ac11/H2ac12/H2ac13/H2ac15/H2ac18/H2ac19/H2ac20/H2ac21/H2ac22/H2ac23/H2ac24/H2ac25/H2aj/H2al1a/H2al1b/H2al1c/H2al1d/H2al1e/H2al1f/H2al1g/H2al1h/H2al1i/H2al1j/H2al1k/H2al1m/H2al1n/H2al1o/H2al2a/H2al2b/H2al2c/H2ax	H2ac1/H2ac10/H2ac11/H2ac12/H2ac13/H2ac15/H2ac18/H2ac19/H2ac20/H2ac21/H2ac22/H2ac23/H2ac24/H2ac25/H2ac4/H2ac6/H2ac7/H2ac8/H2aj/H2al1a/H2al1b/H2al1c/H2al1d/H2al1e/H2al1f/H2al1g/H2al1h/H2al1i/H2al1j/H2al1k/H2al1m/H2al1n/H2al1o/H2al2a/H2al2b/H2al2c/H2ax	Nvec_v1g219655
Nvec_vc1.1_XM_048719504.1	chr.Histone.HG3.4:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15	H3c1/H3c10/H3c11/H3c8	Nvec_v1g220095
Nvec_vc1.1_XM_048722261.1	chr.CupinJmjC.HG1.41:like:Jmjd6		Nvec_v1g220294
Nvec_vc1.1_XM_001622486.3	chr.SET.HG1.1:like:Ash1l/Ehmt1/Ehmt2/Ezh1/Ezh2/Gm49388/Kmt2a/Kmt2b/Kmt2c/Kmt2d/Kmt2e/Kmt5a/Nsd1/Nsd2/Setd1a/Setd1b/Setd2/Setd5/Setdb1/Setdb2/Setmar/Suv39h1/Suv39h2		Nvec_v1g220581
Nvec_vc1.1_XM_048719531.1	chr.Histone.HG3.4:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15	H3c13/H3c14	Nvec_v1g220974
Nvec_vc1.1_XM_032373640.2	chr.Bromodomain.HG1.0:like:Ash1l/Atad2/Atad2b/Baz1a/Baz1b/Baz2a/Baz2b/Bptf/Brd1/Brd2/Brd3/Brd4/Brd7/Brd8/Brd8dc/Brd9/Brdt/Brpf1/Brpf3/Brwd1/Brwd3/Cecr2/Crebbp/Ep300/Kat2a/Kat2b/Pbrm1/Phip/Smarca2/Smarca4/Sp100/Sp140/Taf1/Trim24/Trim33/Trim66/Zmynd8/Zmynd11		Nvec_v1g221284
Nvec_vc1.1_XM_001621204.3	chr.Chromo.HG1.0:like:Cbx1/Cbx2/Cbx3/Cbx4/Cbx5/Cbx6/Cbx7/Cbx8/Cdyl/Cdyl2/Chd1/Chd2/Chd3/Chd4/Chd5/Chd6/Chd7/Chd8/Chd9/Mphosph8/Npcd/Suv39h1/Suv39h2		Nvec_v1g222195
Nvec_vc1.1_XM_032368076.2	chr.PHD.HG1.70:like:Pygo1/Pygo2		Nvec_v1g222471
Nvec_vc1.1_XM_001641594.3	chr.SNF2_N.HG1.6:Smarcal1	Smarcal1	Nvec_v1g222964
Nvec_vc1.1_XM_032385480.2	chr.SET.HG1.29:Setd2	Setd2	Nvec_v1g22303
Nvec_vc1.1_XM_001619814.3	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g223737
Nvec_vc1.1_XM_001619682.3	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g223889
Nvec_vc1.1_XM_032384663.2	chr.NAP.HG1.1:Nap1l1/Nap1l2/Nap1l3/Nap1l4/Nap1l5	Nap1l1/Nap1l2/Nap1l3/Nap1l4/Nap1l5	Nvec_v1g224199
Nvec_vc1.1_XM_032375387.2	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18		Nvec_v1g224503
Nvec_vc1.1_XM_048720923.1	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g224504
Nvec_vc1.1_XM_032376952.2	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g224504
Nvec_vc1.1_XM_032375910.2	chr.TUDOR.HG1.6:Tdrd6/Tdrd12	Tdrd12/Tdrd6	Nvec_v1g224534
Nvec_vc1.1_XM_001622833.3	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g224537
Nvec_vc1.1_XM_048720159.1	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g224574
Nvec_vc1.1_XM_048719533.1	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g224575
Nvec_vc1.1_XM_048720159.1	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g224727
Nvec_vc1.1_XM_048720158.1	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g224843
Nvec_vc1.1_XM_032375910.2	chr.TUDOR.HG1.6:Tdrd6/Tdrd12	Tdrd12/Tdrd6	Nvec_v1g224903
Nvec_vc1.1_XM_048719588.1	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18		Nvec_v1g224955
Nvec_vc1.1_XM_001619682.3	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g224990
Nvec_vc1.1_XM_001640296.3	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g225178
Nvec_vc1.1_XM_001640409.3	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18		Nvec_v1g225179
Nvec_vc1.1_XM_001624609.3	chr.Hist_deacetyl.HG1.6:Hdac8	Hdac8	Nvec_v1g225284
Nvec_vc1.1_XM_001619682.3	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g225285
Nvec_vc1.1_XM_048720395.1	chr.Histone.HG1.0:like:H2bc1/H2bc3/H2bc4/H2bc6/H2bc7/H2bc8/H2bc9/H2bc11/H2bc12/H2bc13/H2bc14/H2bc15/H2bc18/H2bc21/H2bc22/H2bc23/H2bc24/H2bc27/H2bl1/H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18		Nvec_v1g225293
Nvec_vc1.1_XM_048733418.1	chr.Chromo.HG1.0:like:Cbx1/Cbx2/Cbx3/Cbx4/Cbx5/Cbx6/Cbx7/Cbx8/Cdyl/Cdyl2/Chd1/Chd2/Chd3/Chd4/Chd5/Chd6/Chd7/Chd8/Chd9/Mphosph8/Npcd/Suv39h1/Suv39h2		Nvec_v1g225305
Nvec_vc1.1_XM_048720158.1	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g225386
Nvec_vc1.1_XM_048720158.1	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g225407
Nvec_vc1.1_XM_048720158.1	chr.Histone.HG2.7:like:H2az1/H2az2/Macroh2a1/Macroh2a2		Nvec_v1g225433
Nvec_v1g225937	chr.Acetyltransf_1.HG1.12:like:Naa80		Nvec_v1g225937
Nvec_vc1.1_XM_001632774.3	chr.SNF2_N.HG1.20:Smarca1/Smarca5	Smarca1/Smarca5	Nvec_v1g226879
Nvec_vc1.1_XM_001632478.3	chr.PHD.HG1.25:Uhrf1/Uhrf2;chr.TTD.HG1.1:Uhrf1/Uhrf2	""	Nvec_v1g226911
Nvec_vc1.1_XM_048719531.1	chr.Histone.HG3.6:like:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15/H3f3a/H3f3b		Nvec_v1g227545
Nvec_vc1.1_XM_048719490.1	chr.Histone.HG3.4:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15	H3c2/H3c3/H3c6	Nvec_v1g227630
Nvec_vc1.1_XM_001622833.3	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g227726
Nvec_vc1.1_XM_048719528.1	chr.Histone.HG3.4:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15	H3c2/H3c3/H3c6	Nvec_v1g227737
Nvec_vc1.1_XM_048719528.1	chr.Histone.HG3.4:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15	H3c13/H3c14	Nvec_v1g227739
Nvec_vc1.1_XM_048719528.1	chr.Histone.HG3.6:like:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15/H3f3a/H3f3b		Nvec_v1g227757
Nvec_vc1.1_XM_048719588.1	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18		Nvec_v1g227759
Nvec_vc1.1_XM_048719553.1	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g227761
Nvec_vc1.1_XM_048719554.1	chr.Histone.HG1.9:H2bw2/H4c1/H4c2/H4c3/H4c4/H4c6/H4c8/H4c9/H4c11/H4c12/H4c14/H4c16/H4c17/H4c18	H2bw2	Nvec_v1g227764
Nvec_vc1.1_XM_048719489.1	chr.Histone.HG3.4:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15	H3c2/H3c3/H3c6	Nvec_v1g227771
Nvec_vc1.1_XM_048719522.1	chr.Histone.HG3.4:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15	H3c13/H3c14	Nvec_v1g227772
Nvec_vc1.1_XM_048719528.1	chr.Histone.HG3.4:H3c1/H3c2/H3c3/H3c4/H3c6/H3c7/H3c8/H3c10/H3c11/H3c13/H3c14/H3c15	H3c1/H3c10/H3c11/H3c8	Nvec_v1g227782
