gene	og	name	ID_JGI_Vienna
Nvec_vc1.1_XM_001625853.3	adh.Collagen.HG55.0:NA		Nvec_v1g128456
Nvec_vc1.1_XM_001625853.3	Nvec_v1g128468:HG.Unclassified	""	Nvec_v1g128468
Nvec_vc1.1_XM_048732131.1	Nvec_v1g12872:HG.Unclassified	""	Nvec_v1g12872
Nvec_vc1.1_XM_001625522.3	Nvec_v1g129425:HG.Unclassified	""	Nvec_v1g129425
Nvec_vc1.1_XM_048724363.1	Nvec_v1g129879:HG.Unclassified	""	Nvec_v1g129879
Nvec_vc1.1_XM_048724363.1	Nvec_v1g129882:HG.Unclassified	""	Nvec_v1g129882
Nvec_vc1.1_XM_048729910.1	adh.fibronectin.HG6.2:Bsph1/Bsph2/Igf2r/Ly75/Mmp2/Mmp9/Mrc1/Mrc2/Pla2r1/Sel1l		Nvec_v1g130221
Nvec_vc1.1_XM_048728010.1	Nvec_v1g13061;Nvec_v1g13061:HG.Unclassified	""	Nvec_v1g13061
Nvec_vc1.1_XM_001625097.3	adh.fibronectin.HG6.2:Bsph1/Bsph2/Igf2r/Ly75/Mmp2/Mmp9/Mrc1/Mrc2/Pla2r1/Sel1l	Igf2r/Ly75/Mmp2/Mmp9/Mrc1/Mrc2/Pla2r1/Sel1l	Nvec_v1g130895
Nvec_vc1.1_XM_032372068.2	Nvec_v1g132135:HG.Unclassified	""	Nvec_v1g132135
Nvec_vc1.1_XM_048727478.1	Nvec_v1g134122:HG.Unclassified	""	Nvec_v1g134122
Nvec_vc1.1_XM_048727478.1	Nvec_v1g134128:HG.Unclassified	""	Nvec_v1g134128
Nvec_vc1.1_XM_048732730.1	Nvec_v1g134519:HG.Unclassified	""	Nvec_v1g134519
Nvec_vc1.1_XM_048722177.1	adh.Collagen.HG4.0:NA		Nvec_v1g134595
Nvec_vc1.1_XM_048731475.1	adh.fibronectin.HG6.2:Bsph1/Bsph2/Igf2r/Ly75/Mmp2/Mmp9/Mrc1/Mrc2/Pla2r1/Sel1l		Nvec_v1g134613
Nvec_vc1.1_XM_048732131.1	Nvec_v1g135045:HG.Unclassified	""	Nvec_v1g135045
Nvec_vc1.1_XM_048723486.1	Nvec_v1g136247:HG.Unclassified	""	Nvec_v1g136247
Nvec_vc1.1_XM_048723456.1	Nvec_v1g136261:HG.Unclassified	""	Nvec_v1g136261
Nvec_vc1.1_XM_048732643.1	Nvec_v1g136983:HG.Unclassified	""	Nvec_v1g136983
Nvec_vc1.1_XM_001625522.3	Nvec_v1g137796:HG.Unclassified	""	Nvec_v1g137796
Nvec_vc1.1_XM_048723032.1	Nvec_v1g138198:HG.Unclassified	""	Nvec_v1g138198
Nvec_vc1.1_XM_001623206.3	Nvec_v1g138199:HG.Unclassified	""	Nvec_v1g138199
Nvec_vc1.1_XM_032370292.2	Nvec_v1g138217:HG.Unclassified	""	Nvec_v1g138217
Nvec_vc1.1_XM_048728130.1	adh.Laminin.HG2.5:Apcs/Crp/Ptx4	Ptx4	Nvec_v1g138442
Nvec_vc1.1_XM_048723373.1	Nvec_v1g138616:HG.Unclassified	""	Nvec_v1g138616
Nvec_v1g138909	Nvec_v1g138909:HG.Unclassified	""	Nvec_v1g138909
Nvec_vc1.1_XM_048722153.1	adh.Collagen.HG4.0:NA		Nvec_v1g139700
Nvec_vc1.1_XM_048732730.1	adh.fibronectin.HG2.43:Ncam1/Ncam2		Nvec_v1g140156
Nvec_vc1.1_XM_048732941.1	Nvec_v1g140735:HG.Unclassified	""	Nvec_v1g140735
Nvec_vc1.1_XM_048734253.1	Nvec_v1g140821:HG.Unclassified	""	Nvec_v1g140821
Nvec_vc1.1_XM_032369519.2	adh.Laminin.HG2.4:like:Apcs/Crp/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g140859
Nvec_vc1.1_XM_048731381.1	Nvec_v1g141762:HG.Unclassified	""	Nvec_v1g141762
Nvec_vc1.1_XM_048729033.1	adh.Laminin.HG2.9:like:Apcs/Crp/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g142117
Nvec_vc1.1_XM_048729314.1	adh.Laminin.HG2.9:like:Apcs/Crp/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g142128
Nvec_vc1.1_XM_048729314.1	adh.Laminin.HG2.9:like:Apcs/Crp/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g142130
Nvec_vc1.1_XM_048729033.1	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g142132
Nvec_vc1.1_XM_048731476.1	adh.fibronectin.HG6.2:Bsph1/Bsph2/Igf2r/Ly75/Mmp2/Mmp9/Mrc1/Mrc2/Pla2r1/Sel1l	Igf2r/Ly75/Mmp2/Mmp9/Mrc1/Mrc2/Pla2r1/Sel1l	Nvec_v1g142575
Nvec_vc1.1_XM_048723889.1	adh.Integrin_beta.HG1.1:Itgb1/Itgb2/Itgb2l/Itgb3/Itgb4/Itgb5/Itgb6/Itgb7/Itgb8		Nvec_v1g143492
Nvec_v1g143804	Nvec_v1g143804:HG.Unclassified	""	Nvec_v1g143804
Nvec_vc1.1_XM_048726782.1	Nvec_v1g144346:HG.Unclassified	""	Nvec_v1g144346
Nvec_vc1.1_XM_001621470.3	adh.Collagen.HG3.0:NA		Nvec_v1g144549
Nvec_v1g144703	adh.Laminin.HG2.9:like:Apcs/Crp/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g144703
Nvec_vc1.1_XM_048732614.1	Nvec_v1g145476:HG.Unclassified	""	Nvec_v1g145476
Nvec_vc1.1_XM_048723642.1	Nvec_v1g145699:HG.Unclassified	""	Nvec_v1g145699
Nvec_vc1.1_XM_032377266.2	Nvec_v1g145810:HG.Unclassified	""	Nvec_v1g145810
Nvec_vc1.1_XM_032373422.2	adh.Collagen.HG13.1:NA		Nvec_v1g146022
Nvec_vc1.1_XM_048725163.1	adh.fibronectin.HG2.1:like:Ankfn1/Boc/Cdon/Cmya5/Egflam/Epor/Fnd3c2/Fndc3a/Fndc3b/Fndc3c1/Fsd2/Igfn1/Igsf9/Igsf9b/Kalrn/Mertk/Mybpc1/Mybpc2/Mybpc3/Mybph/Mybphl/Mylk/Myom1/Myom2/Myom3/Ncam1/Ncam2/Nphs1/Obscn/Robo1/Robo2/Robo3/Trim9/Trim36/Trim42/Trim67/Ttn		Nvec_v1g146932
Nvec_vc1.1_XM_048728428.1	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g147459
Nvec_vc1.1_XM_001638497.3	Nvec_v1g148827:HG.Unclassified	""	Nvec_v1g148827
Nvec_vc1.1_XM_048732730.1	Nvec_v1g14907:HG.Unclassified	""	Nvec_v1g14907
Nvec_vc1.1_XM_048730106.1	Nvec_v1g149329:HG.Unclassified	""	Nvec_v1g149329
Nvec_vc1.1_XM_048734617.1	Nvec_v1g149561:HG.Unclassified	""	Nvec_v1g149561
Nvec_vc1.1_XM_048731549.1	Nvec_v1g150734:HG.Unclassified	""	Nvec_v1g150734
Nvec_vc1.1_XM_032363362.2	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g150957
Nvec_vc1.1_XM_048731237.1	Nvec_v1g151187:HG.Unclassified	""	Nvec_v1g151187
Nvec_vc1.1_XM_048734247.1	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g151622
Nvec_vc1.1_XM_048728420.1	adh.Laminin.HG2.9:like:Apcs/Crp/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g151668
Nvec_vc1.1_XM_048731026.1	Nvec_v1g153193:HG.Unclassified	""	Nvec_v1g153193
Nvec_vc1.1_XM_048720765.1	Nvec_v1g153449:HG.Unclassified	""	Nvec_v1g153449
Nvec_vc1.1_XM_001625522.3	Nvec_v1g154303:HG.Unclassified	""	Nvec_v1g154303
Nvec_vc1.1_XM_048723032.1	Nvec_v1g154334:HG.Unclassified	""	Nvec_v1g154334
Nvec_vc1.1_XM_032374578.2	Nvec_v1g154768:HG.Unclassified	""	Nvec_v1g154768
Nvec_vc1.1_XM_048725035.1	adh.Laminin.HG1.48:Hspg2	Hspg2	Nvec_v1g157460
Nvec_v1g157527	Nvec_v1g157527:HG.Unclassified	""	Nvec_v1g157527
Nvec_vc1.1_XM_001641250.3	Nvec_v1g158493:HG.Unclassified	""	Nvec_v1g158493
Nvec_vc1.1_XM_048725127.1	Nvec_v1g160028:HG.Unclassified	""	Nvec_v1g160028
Nvec_vc1.1_XM_001622867.3	adh.fibronectin.HG2.10:like:Cmya5/Egflam/Fsd2/Trim36		Nvec_v1g1620
Nvec_vc1.1_XM_032383957.2	Nvec_v1g165235:HG.Unclassified	""	Nvec_v1g165235
Nvec_vc1.1_XM_032383126.2	adh.Lectin_C.HG5.2:NA		Nvec_v1g165983
Nvec_vc1.1_XM_001632392.3	adh.Laminin.HG20.0:Clstn1	Clstn1	Nvec_v1g167342
Nvec_vc1.1_XM_001628437.3	Nvec_v1g17054:HG.Unclassified	""	Nvec_v1g17054
Nvec_vc1.1_XM_032374093.2	adh.Collagen.HG15.0:NA		Nvec_v1g17292
Nvec_vc1.1_XM_048723605.1	adh.Collagen.HG1.6:like:Col1a1/Col1a2/Col2a1/Col3a1/Col5a2		Nvec_v1g177989
Nvec_vc1.1_XM_001639785.3	adh.Laminin.HG2.15:like:Ptx3		Nvec_v1g179157
Nvec_vc1.1_XM_048729791.1	Nvec_v1g17962:HG.Unclassified	""	Nvec_v1g17962
Nvec_vc1.1_XM_048734247.1	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g18127
Nvec_vc1.1_XM_048723222.1	Nvec_v1g182:HG.Unclassified	""	Nvec_v1g182
Nvec_vc1.1_XM_048731381.1	adh.Collagen.HG1.4:Col5a1/Col5a3/Col11a1/Col11a2	Col11a1/Col11a2/Col5a1/Col5a3	Nvec_v1g184625
Nvec_vc1.1_XM_032375068.2	Nvec_v1g18539:HG.Unclassified	""	Nvec_v1g18539
Nvec_vc1.1_XM_032382699.2	Nvec_v1g185528;Nvec_v1g185528:HG.Unclassified	""	Nvec_v1g185528
Nvec_vc1.1_XM_048729443.1	Nvec_v1g18675:HG.Unclassified	""	Nvec_v1g18675
Nvec_vc1.1_XM_048730287.1	adh.Laminin.HG1.18:Lamb1/Lamb2/Lamb3	Lamb1/Lamb2	Nvec_v1g187372
Nvec_vc1.1_XM_048734474.1	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g18807
Nvec_vc1.1_XM_001630097.3	Nvec_v1g188642:HG.Unclassified	""	Nvec_v1g188642
Nvec_vc1.1_XM_048726027.1	Nvec_v1g189121:HG.Unclassified	""	Nvec_v1g189121
Nvec_vc1.1_XM_032365290.2	Nvec_v1g19108:HG.Unclassified	""	Nvec_v1g19108
Nvec_vc1.1_XM_048726927.1	adh.Laminin.HG4.11:like:Adgrd1		Nvec_v1g196376
Nvec_vc1.1_XM_048723350.1	adh.Integrin_alpha.HG1.0:Gm49368/Itga1/Itga2/Itga2b/Itga3/Itga4/Itga5/Itga6/Itga7/Itga8/Itga9/Itga10/Itga11/Itgad/Itgae/Itgal/Itgam/Itgav/Itgax	Gm49368/Itga1/Itga10/Itga11/Itga2/Itga4/Itga9/Itgad/Itgae/Itgal/Itgam/Itgax	Nvec_v1g196726
Nvec_vc1.1_XM_001641496.3	Nvec_v1g196737:HG.Unclassified	""	Nvec_v1g196737
Nvec_vc1.1_XM_048723900.1	adh.Laminin.HG4.0:Adgrd1		Nvec_v1g196785
Nvec_vc1.1_XM_032366881.2	adh.Lectin_C.HG49.0:NA		Nvec_v1g196789
Nvec_vc1.1_XM_032366788.2	Nvec_v1g196946:HG.Unclassified	""	Nvec_v1g196946
Nvec_vc1.1_XM_048729221.1	adh.immunoglobin.HG12.9:like:Fgfr1/Fgfr2/Fgfr3/Fgfr4/Fgfrl1		Nvec_v1g197128
Nvec_vc1.1_XM_048723576.1	Nvec_v1g197457:HG.Unclassified	""	Nvec_v1g197457
Nvec_vc1.1_XM_048720773.1	adh.Laminin.HG1.21:Celsr1/Celsr2/Celsr3/Fat4/Slit1/Slit2/Slit3		Nvec_v1g197466
Nvec_vc1.1_XM_032366056.2	adh.Laminin.HG7.9:NA		Nvec_v1g197501
Nvec_vc1.1_XM_048731381.1	Nvec_v1g19792:HG.Unclassified	""	Nvec_v1g19792
Nvec_vc1.1_XM_001619797.3	Nvec_v1g197952:HG.Unclassified	""	Nvec_v1g197952
Nvec_vc1.1_XM_048720049.1	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g198428
Nvec_vc1.1_XM_048724504.1	adh.fibronectin.HG6.7:like:Bsph1/Bsph2/Igf2r/Ly75/Mmp2/Mmp9/Mrc1/Mrc2/Pla2r1/Sel1l		Nvec_v1g198667
Nvec_vc1.1_XM_032382310.2	Nvec_v1g19874:HG.Unclassified	""	Nvec_v1g19874
Nvec_vc1.1_XM_048728676.1	Nvec_v1g198924:HG.Unclassified	""	Nvec_v1g198924
Nvec_vc1.1_XM_032364509.2	adh.Laminin.HG1.26:like:Pros1/Shbg		Nvec_v1g199083
Nvec_vc1.1_XM_048726079.1	adh.Laminin.HG1.26:like:Pros1/Shbg		Nvec_v1g199084
Nvec_vc1.1_XM_048726079.1	adh.Laminin.HG1.26:like:Pros1/Shbg		Nvec_v1g199085
Nvec_vc1.1_XM_032364277.2	adh.Collagen.HG17.2:NA		Nvec_v1g199302
Nvec_vc1.1_XM_032364196.2	Nvec_v1g199450:HG.Unclassified	""	Nvec_v1g199450
Nvec_vc1.1_XM_032363977.2	Nvec_v1g199615:HG.Unclassified	""	Nvec_v1g199615
Nvec_v1g199622	adh.immunoglobin.HG130.0:NA		Nvec_v1g199622
Nvec_vc1.1_XM_048725834.1	adh.fibronectin.HG9.2:like:Csf3r		Nvec_v1g199785
Nvec_vc1.1_XM_032363887.2	Nvec_v1g199870:HG.Unclassified	""	Nvec_v1g199870
Nvec_vc1.1_XM_048729751.1	adh.Laminin.HG1.11:Ush2a	Ush2a	Nvec_v1g199903
Nvec_vc1.1_XM_048729751.1	adh.fibronectin.HG15.4:Ush2a;adh.Laminin.HG1.11:Ush2a	""	Nvec_v1g199904
Nvec_vc1.1_XM_048730608.1	adh.Laminin.HG4.6:like:Adgrd1		Nvec_v1g199911
Nvec_vc1.1_XM_032363362.2	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g200030
Nvec_vc1.1_XM_032363362.2	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g200031
Nvec_vc1.1_XM_032363583.2	adh.Laminin.HG16.1:NA		Nvec_v1g200110
Nvec_vc1.1_XM_032363362.2	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g200166
Nvec_vc1.1_XM_032363450.2	Nvec_v1g200176:HG.Unclassified	""	Nvec_v1g200176
Nvec_vc1.1_XM_001638445.3	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g200442
Nvec_vc1.1_XM_032363259.2	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g200452
Nvec_vc1.1_XM_001638518.3	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g200454
Nvec_vc1.1_XM_048734059.1	Nvec_v1g200560:HG.Unclassified	""	Nvec_v1g200560
Nvec_vc1.1_XM_032362893.2	adh.Laminin.HG4.0:Adgrd1		Nvec_v1g200729
Nvec_vc1.1_XM_001627462.3	adh.Laminin.HG1.21:Celsr1/Celsr2/Celsr3/Fat4/Slit1/Slit2/Slit3	Fat4	Nvec_v1g20073
Nvec_vc1.1_XM_048732422.1	adh.Collagen.HG47.2:NA		Nvec_v1g200880
Nvec_vc1.1_XM_048720559.1	adh.fibronectin.HG6.5:like:F12/Hgfac/Plat		Nvec_v1g201172
Nvec_vc1.1_XM_032362338.2	adh.Laminin.HG4.0:Adgrd1		Nvec_v1g201175
Nvec_vc1.1_XM_032362345.2	adh.Laminin.HG4.0:Adgrd1		Nvec_v1g201179
Nvec_vc1.1_XM_032383036.2	adh.Laminin.HG1.28:like:Agrn/Cntnap1/Cntnap2/Cntnap3/Cntnap4/Cntnap5a/Cntnap5b/Cntnap5c/Cspg4/Cspg4b/Egflam/Hspg2/Nrxn1/Nrxn2/Nrxn3		Nvec_v1g20161
Nvec_vc1.1_XM_032361825.2	Nvec_v1g201669:HG.Unclassified	""	Nvec_v1g201669
Nvec_v1g201718	adh.fibronectin.HG6.10:like:F12/Hgfac/Plat		Nvec_v1g201718
Nvec_vc1.1_XM_048725506.1	Nvec_v1g201761:HG.Unclassified	""	Nvec_v1g201761
Nvec_vc1.1_XM_048732517.1	Nvec_v1g201931:HG.Unclassified	""	Nvec_v1g201931
Nvec_vc1.1_XM_048732518.1	Nvec_v1g201938:HG.Unclassified	""	Nvec_v1g201938
Nvec_vc1.1_XM_048733120.1	adh.immunoglobin.HG139.1:NA		Nvec_v1g201944
Nvec_vc1.1_XM_048733113.1	adh.immunoglobin.HG139.1:NA		Nvec_v1g201949
Nvec_vc1.1_XM_048733110.1	Nvec_v1g201955:HG.Unclassified	""	Nvec_v1g201955
Nvec_vc1.1_XM_048732369.1	Nvec_v1g201957:HG.Unclassified	""	Nvec_v1g201957
Nvec_vc1.1_XM_048732840.1	Nvec_v1g201958:HG.Unclassified	""	Nvec_v1g201958
Nvec_vc1.1_XM_048732840.1	adh.fibronectin.HG2.43:Ncam1/Ncam2		Nvec_v1g201959
Nvec_vc1.1_XM_032387133.2	adh.fibronectin.HG2.43:Ncam1/Ncam2	Ncam1/Ncam2	Nvec_v1g202038
Nvec_vc1.1_XM_048731186.1	adh.immunoglobin.HG29.0:NA		Nvec_v1g202077
Nvec_vc1.1_XM_001637113.3	Nvec_v1g202086:HG.Unclassified	""	Nvec_v1g202086
Nvec_vc1.1_XM_032386789.2	Nvec_v1g202325:HG.Unclassified	""	Nvec_v1g202325
Nvec_vc1.1_XM_032386623.2	Nvec_v1g202417:HG.Unclassified	""	Nvec_v1g202417
Nvec_vc1.1_XM_048732901.1	Nvec_v1g202424:HG.Unclassified	""	Nvec_v1g202424
Nvec_vc1.1_XM_048723642.1	Nvec_v1g202682:HG.Unclassified	""	Nvec_v1g202682
Nvec_vc1.1_XM_048733785.1	Nvec_v1g202884:HG.Unclassified	""	Nvec_v1g202884
Nvec_vc1.1_XM_032385828.2	Nvec_v1g203353;Nvec_v1g203353:HG.Unclassified	""	Nvec_v1g203353
Nvec_vc1.1_XM_048730324.1	Nvec_v1g203358:HG.Unclassified	""	Nvec_v1g203358
Nvec_vc1.1_XM_048724245.1	adh.Laminin.HG2.12:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g203857
Nvec_vc1.1_XM_032385044.2	adh.immunoglobin.HG2.2:like:Flt4		Nvec_v1g203987
Nvec_vc1.1_XM_032362681.2	Nvec_v1g203990:HG.Unclassified	""	Nvec_v1g203990
Nvec_vc1.1_XM_032385176.2	Nvec_v1g204009:HG.Unclassified	""	Nvec_v1g204009
Nvec_vc1.1_XM_048729440.1	adh.fibronectin.HG2.22:like:Igsf9/Igsf9b		Nvec_v1g204215
Nvec_vc1.1_XM_032370178.2	Nvec_v1g2043:HG.Unclassified	""	Nvec_v1g2043
Nvec_vc1.1_XM_048728490.1	Nvec_v1g204357:HG.Unclassified	""	Nvec_v1g204357
Nvec_vc1.1_XM_001635262.3	adh.Laminin.HG4.0:Adgrd1		Nvec_v1g204386
Nvec_vc1.1_XM_032384620.2	adh.fibronectin.HG2.3:like:Cmya5/Egflam/Fsd2/Trim36		Nvec_v1g204514
Nvec_vc1.1_XM_001635184.3	adh.immunoglobin.HG12.7:like:Fgfr1/Fgfr2/Fgfr3/Fgfr4/Fgfrl1		Nvec_v1g204525
Nvec_vc1.1_XM_048720234.1	adh.Laminin.HG4.0:Adgrd1		Nvec_v1g20472
Nvec_vc1.1_XM_048724297.1	adh.Collagen.HG1.6:like:Col1a1/Col1a2/Col2a1/Col3a1/Col5a2		Nvec_v1g204742
Nvec_vc1.1_XM_032384307.2	adh.Lectin_C.HG2.0:NA		Nvec_v1g204814
Nvec_vc1.1_XM_048731381.1	Nvec_v1g205488:HG.Unclassified	""	Nvec_v1g205488
Nvec_vc1.1_XM_048731381.1	adh.Laminin.HG13.4:Col5a1/Col11a1/Col11a2	Col11a1/Col11a2/Col5a1	Nvec_v1g205490
Nvec_vc1.1_XM_032383593.2	Nvec_v1g205600:HG.Unclassified	""	Nvec_v1g205600
Nvec_vc1.1_XM_032383644.2	adh.Collagen.HG1.6:like:Col1a1/Col1a2/Col2a1/Col3a1/Col5a2		Nvec_v1g205652
Nvec_vc1.1_XM_032383567.2	adh.Laminin.HG27.0:NA		Nvec_v1g205696
Nvec_vc1.1_XM_048728160.1	adh.Laminin.HG2.5:Apcs/Crp/Ptx4	Ptx4	Nvec_v1g205741
Nvec_vc1.1_XM_048727478.1	Nvec_v1g205787:HG.Unclassified	""	Nvec_v1g205787
Nvec_vc1.1_XM_048722875.1	adh.Laminin.HG4.5:like:Adgrd1		Nvec_v1g206329
Nvec_vc1.1_XM_048725640.1	Nvec_v1g206603:HG.Unclassified	""	Nvec_v1g206603
Nvec_vc1.1_XM_001633469.3	adh.CD20.HG1.0:Entrep1/Entrep2/Entrep3/Sspn	Entrep1/Entrep2/Entrep3	Nvec_v1g206625
Nvec_vc1.1_XM_048727713.1	adh.Laminin.HG2.5:Apcs/Crp/Ptx4	Apcs/Crp	Nvec_v1g206705
Nvec_vc1.1_XM_048730239.1	Nvec_v1g206807:HG.Unclassified	""	Nvec_v1g206807
Nvec_vc1.1_XM_032382489.2	Nvec_v1g206855:HG.Unclassified	""	Nvec_v1g206855
Nvec_vc1.1_XM_048722964.1	adh.Laminin.HG7.11:NA		Nvec_v1g206995
Nvec_vc1.1_XM_048721914.1	adh.Laminin.HG16.1:NA		Nvec_v1g207088
Nvec_vc1.1_XM_001633007.3	adh.fibronectin.HG42.0:NA		Nvec_v1g207152
Nvec_vc1.1_XM_048725489.1	Nvec_v1g207189:HG.Unclassified	""	Nvec_v1g207189
Nvec_vc1.1_XM_048725481.1	Nvec_v1g207195:HG.Unclassified	""	Nvec_v1g207195
Nvec_vc1.1_XM_048724733.1	Nvec_v1g207296:HG.Unclassified	""	Nvec_v1g207296
Nvec_vc1.1_XM_032381925.2	adh.Collagen.HG3.0:NA		Nvec_v1g207415
Nvec_vc1.1_XM_001632689.3	Nvec_v1g207612:HG.Unclassified	""	Nvec_v1g207612
Nvec_vc1.1_XM_048728428.1	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_v1g207680
Nvec_vc1.1_XM_048720450.1	adh.Laminin.HG4.3:like:Adgrd1		Nvec_v1g207779
Nvec_vc1.1_XM_048720447.1	adh.Laminin.HG4.3:like:Adgrd1		Nvec_v1g207781
Nvec_vc1.1_XM_048720449.1	adh.Laminin.HG4.3:like:Adgrd1		Nvec_v1g207782
Nvec_vc1.1_XM_032381518.2	Nvec_v1g207840:HG.Unclassified	""	Nvec_v1g207840
Nvec_vc1.1_XM_032381524.2	adh.Cadherin.HG2.7:Frem2/Frem3	Frem2/Frem3	Nvec_v1g207897
Nvec_vc1.1_XM_048734115.1	Nvec_v1g208243;Nvec_v1g208243:HG.Unclassified	""	Nvec_v1g208243
Nvec_vc1.1_XM_048727682.1	adh.Laminin.HG1.0:like:Agrn/Celsr1/Celsr2/Celsr3/Cntnap1/Cntnap2/Cntnap3/Cntnap4/Cntnap5a/Cntnap5b/Cntnap5c/Crb1/Crb2/Cspg4/Cspg4b/Egflam/Fat1/Fat2/Fat3/Fat4/Hspg2/Lama1/Lama2/Lama3/Lama4/Lama5/Lamb1/Lamb2/Lamb3/Lamc1/Lamc2/Lamc3/Nrxn1/Nrxn2/Nrxn3/Ntn1/Ntn3/Ntn4/Ntng1/Ntng2/Pros1/Shbg/Slit1/Slit2/Slit3/Ush2a		Nvec_v1g208267
Nvec_vc1.1_XM_048720074.1	adh.Laminin.HG16.1:NA		Nvec_v1g208381
Nvec_vc1.1_XM_032380902.2	adh.Laminin.HG1.3:like:Agrn/Celsr1/Celsr2/Celsr3/Cntnap1/Cntnap2/Cntnap3/Cntnap4/Cntnap5a/Cntnap5b/Cntnap5c/Crb1/Crb2/Cspg4/Cspg4b/Egflam/Fat4/Hspg2/Lama4/Nrxn1/Nrxn2/Nrxn3/Pros1/Shbg/Slit1/Slit2/Slit3		Nvec_v1g208491
Nvec_vc1.1_XM_032380902.2	adh.Laminin.HG1.26:like:Pros1/Shbg		Nvec_v1g208492
Nvec_vc1.1_XM_001631884.3	adh.Laminin.HG1.26:like:Pros1/Shbg		Nvec_v1g208524
Nvec_vc1.1_XM_001631274.3	adh.Laminin.HG1.44:like:Cntnap1/Cntnap2/Cntnap3/Cntnap4/Cntnap5a/Cntnap5b/Cntnap5c		Nvec_v1g209351
Nvec_vc1.1_XM_032380031.2	Nvec_v1g209397:HG.Unclassified	""	Nvec_v1g209397
Nvec_vc1.1_XM_001631195.3	adh.Laminin.HG2.14:Npcd/Nptx1/Nptx2/Nptxr	Npcd/Nptx1/Nptx2/Nptxr	Nvec_v1g209400
Nvec_v1g209449	adh.fibronectin.HG13.0:Epha1/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Epha10/Ephb1/Ephb2/Ephb4/Ephb6	Epha1/Epha10/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Ephb1/Ephb2/Ephb4/Ephb6	Nvec_v1g209449
Nvec_vc1.1_XM_048730092.1	adh.fibronectin.HG13.0:Epha1/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Epha10/Ephb1/Ephb2/Ephb4/Ephb6	Epha1/Epha10/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Ephb1/Ephb2/Ephb4/Ephb6	Nvec_v1g209451
Nvec_vc1.1_XM_048721636.1	adh.Collagen.HG6.2:NA		Nvec_v1g209947
Nvec_vc1.1_XM_001630614.3	adh.Laminin.HG2.5:Apcs/Crp/Ptx4	Ptx4	Nvec_v1g210134
Nvec_vc1.1_XM_048734618.1	Nvec_v1g210164:HG.Unclassified	""	Nvec_v1g210164
Nvec_vc1.1_XM_032378993.2	adh.Lectin_C.HG49.0:NA		Nvec_v1g210418
Nvec_vc1.1_XM_048732875.1	adh.Lectin_C.HG49.0:NA		Nvec_v1g210420
Nvec_vc1.1_XM_048732726.1	adh.Lectin_C.HG49.0:NA		Nvec_v1g210422
Nvec_v1g210423	adh.Lectin_C.HG49.0:NA		Nvec_v1g210423
Nvec_vc1.1_XM_048723137.1	Nvec_v1g210515:HG.Unclassified	""	Nvec_v1g210515
Nvec_vc1.1_XM_048730193.1	adh.Collagen.HG24.0:NA		Nvec_v1g210726
Nvec_vc1.1_XM_001629965.3	Nvec_v1g210881:HG.Unclassified	""	Nvec_v1g210881
