gene	og	name	ID_JGI_Vienna
Nvec_vc1.1_XM_032378239.2	sig.Pkinase.HG38.6:Ulk1/Ulk2	Ulk1/Ulk2	Nvec_v1g115643
Nvec_vc1.1_XM_032377968.2	sig.RGS.HG1.4:Snx13	Snx13	Nvec_v1g116290
Nvec_vc1.1_XM_001629550.3	sig.Pkinase.HG4.5:like:Epha1/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Epha10/Ephb1/Ephb2/Ephb3/Ephb4/Ephb6		Nvec_v1g116411
Nvec_vc1.1_XM_032377918.2	sig.Pkinase.HG13.14:Map3k12/Map3k13	Map3k12/Map3k13	Nvec_v1g116420
Nvec_vc1.1_XM_001629448.3	sig.Pkinase.HG16.12:Mapk1/Mapk3	Mapk1/Mapk3	Nvec_v1g116697
Nvec_vc1.1_XM_032377728.2	sig.TIR.HG1.4:Il1r1/Il1rap/Il1rapl1/Il1rapl2/Il1rl1/Il1rl2/Il18r1/Il18rap/Sigirr/Tlr1/Tlr2/Tlr3/Tlr4/Tlr6/Tlr7/Tlr8/Tlr9/Tlr11/Tlr12/Tlr13		Nvec_v1g116780
Nvec_vc1.1_XM_032377757.2	sig.GPCRrhod.HG34.4:like:Ptgdr/Ptger1/Ptger2/Ptger3/Ptger4/Ptgfr/Ptgir/Tbxa2r		Nvec_v1g116802
Nvec_vc1.1_XM_001629401.3	sig.wnt.HG1.3:Wnt1/Wnt6	Wnt6	Nvec_v1g116808
Nvec_vc1.1_XM_001629426.3	sig.Pkinase.HG7.11:Nek2	Nek2	Nvec_v1g116843
Nvec_vc1.1_XM_032377598.2	sig.Pkinase.HG48.1:Tlk1/Tlk2	Tlk1/Tlk2	Nvec_v1g117131
Nvec_vc1.1_XM_001629162.3	sig.GPCRrhod.HG4.10:like:Gpr50/Mtnr1a/Mtnr1b		Nvec_v1g117553
Nvec_vc1.1_XM_048733957.1	sig.GPCRrhod.HG4.10:like:Gpr50/Mtnr1a/Mtnr1b		Nvec_v1g117553
Nvec_vc1.1_XM_048733951.1	sig.Pkinase.HG1.10:Tek/Tie1		Nvec_v1g117565
Nvec_vc1.1_XM_048734564.1	sig.Pkinase.HG1.10:Tek/Tie1		Nvec_v1g117570
Nvec_vc1.1_XM_001629131.3	Nvec_v1g117699:HG.Unclassified	""	Nvec_v1g117699
Nvec_vc1.1_XM_048729284.1	Nvec_v1g117722:HG.Unclassified	""	Nvec_v1g117722
Nvec_v1g117779	sig.Pkinase.HG7.1:Nek11	Nek11	Nvec_v1g117779
Nvec_v1g117891	sig.GPCRrhod.HG19.9:NA		Nvec_v1g117891
Nvec_vc1.1_XM_001629037.3	sig.Pkinase.HG36.4:Stk17b	Stk17b	Nvec_v1g117995
Nvec_vc1.1_XM_032377274.2	Nvec_v1g118020:HG.Unclassified	""	Nvec_v1g118020
Nvec_vc1.1_XM_032377269.2	sig.GPCRrhod.HG2.4:Ffar4/Gpr19		Nvec_v1g118035
Nvec_vc1.1_XM_032377109.2	sig.GPCRrhod.HG6.6:NA		Nvec_v1g118391
Nvec_vc1.1_XM_048728882.1	sig.GPCRrhod.HG6.6:NA		Nvec_v1g118391
Nvec_vc1.1_XM_048722022.1	sig.Pkinase.HG25.1:Map3k4	Map3k4	Nvec_v1g118591
Nvec_vc1.1_XM_048722869.1	Nvec_v1g118705:HG.Unclassified	""	Nvec_v1g118705
Nvec_vc1.1_XM_001628600.3	sig.Pkinase.HG2.3:Snrk	Snrk	Nvec_v1g119208
Nvec_vc1.1_XM_001628621.3	Nvec_v1g119248:HG.Unclassified	""	Nvec_v1g119248
Nvec_vc1.1_XM_032376738.2	sig.Pkinase.HG1.22:like:Styk1		Nvec_v1g119330
Nvec_vc1.1_XM_048730516.1	sig.Pkinase.HG1.22:like:Styk1		Nvec_v1g119412
Nvec_vc1.1_XM_001628466.3	sig.GPCRrhod.HG11.1:NA		Nvec_v1g119626
Nvec_vc1.1_XM_032376684.2	sig.GPCRrhod.HG11.1:NA		Nvec_v1g119692
Nvec_vc1.1_XM_032376569.1	sig.DSL.HG1.5:like:Dll1/Dll4/Jag1/Jag2		Nvec_v1g119841
Nvec_v1g119905	Nvec_v1g119905:HG.Unclassified	""	Nvec_v1g119905
Nvec_vc1.1_XM_032376423.2	sig.Pkinase.HG18.10:Dyrk4	Dyrk4	Nvec_v1g120202
Nvec_vc1.1_XM_032376404.2	sig.Pkinase.HG11.15:Camk1/Camk1d/Camk1g/Pnck	Camk1/Camk1d/Camk1g/Pnck	Nvec_v1g120257
Nvec_vc1.1_XM_032376390.2	sig.GPCRrhod.HG30.13:NA		Nvec_v1g120331
Nvec_vc1.1_XM_048728300.1	sig.Pkinase.HG20.10:like:Gucy2c/Gucy2d/Gucy2e/Gucy2f/Gucy2g/Npr1/Npr2		Nvec_v1g120436
Nvec_vc1.1_XM_032376323.2	sig.Pkinase.HG20.22:like:Gucy2c/Gucy2d/Gucy2e/Gucy2f/Gucy2g/Npr1/Npr2		Nvec_v1g120467
Nvec_vc1.1_XM_048731906.1	sig.GPCRrhod.HG31.0:NA		Nvec_v1g120493
Nvec_vc1.1_XM_048728422.1	sig.Pkinase.HG1.10:Tek/Tie1		Nvec_v1g120496
Nvec_vc1.1_XM_048730101.1	sig.Pkinase.HG29.2:Vrk1/Vrk2/Vrk3	Vrk1/Vrk2/Vrk3	Nvec_v1g12051
Nvec_vc1.1_XM_032376288.2	sig.Pkinase.HG25.0:Map3k1	Map3k1	Nvec_v1g120549
Nvec_vc1.1_XM_001628046.3	sig.Pkinase.HG22.11:Gm49361/Lats1/Lats2	Gm49361/Lats1/Lats2	Nvec_v1g120850
Nvec_vc1.1_XM_032376054.2	sig.GPCRrhod.HG30.35:NA		Nvec_v1g120918
Nvec_vc1.1_XM_032374498.2	sig.Pkinase.HG29.5:Csnk1d/Csnk1e	Csnk1d/Csnk1e	Nvec_v1g12115
Nvec_vc1.1_XM_048730031.1	sig.Pkinase.HG7.13:Nek9	Nek9	Nvec_v1g121980
Nvec_vc1.1_XM_032375587.2	Nvec_v1g122001:HG.Unclassified	""	Nvec_v1g122001
Nvec_vc1.1_XM_032375533.2	Nvec_v1g122133:HG.Unclassified	""	Nvec_v1g122133
Nvec_vc1.1_XM_032375456.2	sig.GPCRrhod.HG18.20:NA		Nvec_v1g122235
Nvec_vc1.1_XM_048729773.1	sig.Pkinase.HG1.22:like:Styk1		Nvec_v1g122252
Nvec_vc1.1_XM_032375478.2	sig.DSL.HG1.6:like:Dll1/Dll4/Jag1/Jag2		Nvec_v1g122285
Nvec_vc1.1_XM_048722510.1	sig.GPCRrhod.HG12.26:NA		Nvec_v1g122295
Nvec_vc1.1_XM_048722921.1	sig.GPCRrhod.HG12.27:NA		Nvec_v1g122325
Nvec_vc1.1_XM_032375430.2	sig.GPCRrhod.HG12.11:NA		Nvec_v1g122333
Nvec_vc1.1_XM_032375337.2	Nvec_v1g122716:HG.Unclassified	""	Nvec_v1g122716
Nvec_vc1.1_XM_001627458.3	sig.Pkinase.HG1.10:Tek/Tie1	Tek/Tie1	Nvec_v1g122799
Nvec_vc1.1_XM_001627452.3	sig.Pkinase.HG3.12:Cdkl2/Cdkl3	Cdkl2/Cdkl3	Nvec_v1g122840
Nvec_vc1.1_XM_032375046.2	Nvec_v1g123316:HG.Unclassified	""	Nvec_v1g123316
Nvec_vc1.1_XM_032374991.2	sig.GPCRrhod.HG23.4:like:Opn1mw/Opn1sw/Opn3/Opn4/Opn5/Rgr/Rho/Rrh		Nvec_v1g123451
Nvec_vc1.1_XM_048727155.1	sig.RGS.HG1.5:Akap10	Akap10	Nvec_v1g123505
Nvec_vc1.1_XM_032374869.2	sig.GPCRrhod.HG23.1:Opn1mw/Opn1sw/Opn3/Opn5/Rgr/Rho/Rrh		Nvec_v1g123690
Nvec_vc1.1_XM_032374835.2	sig.GPCRrhod.HG12.9:NA		Nvec_v1g123739
Nvec_vc1.1_XM_048720206.1	sig.GPCRrhod.HG24.15:NA		Nvec_v1g123963
Nvec_vc1.1_XM_001627080.3	sig.GPCRrhod.HG24.13:NA		Nvec_v1g124016
Nvec_vc1.1_XM_032374636.2	sig.TGF_beta.HG1.9:like:Amh/Artn/Bmp2/Bmp3/Bmp4/Bmp5/Bmp6/Bmp7/Bmp8a/Bmp8b/Bmp10/Bmp15/Cers1/Gdf1/Gdf2/Gdf3/Gdf5/Gdf6/Gdf7/Gdf9/Gdf10/Gdf11/Gdf15/Gdnf/Inha/Inhba/Inhbb/Inhbc/Inhbe/Lefty1/Lefty2/Mstn/Nodal/Nrtn/Pspn/Tgfb1/Tgfb2/Tgfb3		Nvec_v1g124360
Nvec_vc1.1_XM_048733858.1	sig.GPCRrhod.HG11.1:NA		Nvec_v1g124952
Nvec_vc1.1_XM_001626743.3	sig.Fringe.HG1.0:B3gnt4/B3gnt7/B3gnt9		Nvec_v1g125007
Nvec_vc1.1_XM_032374376.2	sig.Pkinase.HG7.12:Nek6/Nek7	Nek6/Nek7	Nvec_v1g125185
Nvec_vc1.1_XM_048720592.1	sig.GPCRsecr.HG1.17:like:Adgrd1		Nvec_v1g125574
Nvec_vc1.1_XM_048720803.1	sig.GPCRrhod.HG37.9:NA		Nvec_v1g125630
Nvec_vc1.1_XM_048729762.1	sig.Pkinase.HG4.6:Epha1/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Epha10/Ephb1/Ephb2/Ephb3/Ephb4/Ephb6	Epha1/Epha10/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Ephb1/Ephb2/Ephb3/Ephb4/Ephb6	Nvec_v1g12570
Nvec_vc1.1_XM_032374172.2	sig.Pkinase.HG8.13:Musk	Musk	Nvec_v1g125819
Nvec_v1g125963	sig.GPCRrhod.HG24.0:NA		Nvec_v1g125963
Nvec_vc1.1_XM_001626455.3	sig.GPCRrhod.HG8.0:Rxfp1/Rxfp2	Rxfp1/Rxfp2	Nvec_v1g126009
Nvec_vc1.1_XM_032374044.2	sig.GPCRrhod.HG37.9:NA		Nvec_v1g126146
Nvec_vc1.1_XM_048723863.1	Nvec_v1g126176:HG.Unclassified	""	Nvec_v1g126176
Nvec_vc1.1_XM_048719865.1	sig.Pkinase.HG8.6:Aatk/Lmtk2/Lmtk3	Aatk/Lmtk2/Lmtk3	Nvec_v1g126398
Nvec_vc1.1_XM_001626222.3	Nvec_v1g127133:HG.Unclassified	""	Nvec_v1g127133
Nvec_v1g127328	Nvec_v1g127328:HG.Unclassified	""	Nvec_v1g127328
Nvec_vc1.1_XM_001626142.3	Nvec_v1g127359:HG.Unclassified	""	Nvec_v1g127359
Nvec_vc1.1_XM_032378366.2	sig.Pkinase.HG1.13:Csf1r/Flt1/Flt3/Flt4/Kdr/Kit/Pdgfra/Pdgfrb	Csf1r/Flt1/Flt3/Flt4/Kdr/Kit/Pdgfra/Pdgfrb	Nvec_v1g127426
Nvec_vc1.1_XM_032373528.2	sig.GPCRrhod.HG24.8:NA		Nvec_v1g128258
Nvec_vc1.1_XM_032373447.2	sig.GPCRrhod.HG18.17:NA		Nvec_v1g128393
Nvec_vc1.1_XM_032373451.2	sig.GPCRrhod.HG18.16:NA		Nvec_v1g128422
Nvec_vc1.1_XM_048734154.1	sig.Pkinase.HG16.4:Mapk8/Mapk9/Mapk10	Mapk10/Mapk8/Mapk9	Nvec_v1g128523
Nvec_vc1.1_XM_048722841.1	sig.GPCRrhod.HG19.5:NA		Nvec_v1g128665
Nvec_vc1.1_XM_048729762.1	sig.Pkinase.HG4.6:Epha1/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Epha10/Ephb1/Ephb2/Ephb3/Ephb4/Ephb6	Epha1/Epha10/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Ephb1/Ephb2/Ephb3/Ephb4/Ephb6	Nvec_v1g128719
Nvec_vc1.1_XM_048728326.1	sig.TIR.HG2.16:like:Sarm1		Nvec_v1g128773
Nvec_vc1.1_XM_001633854.3	sig.GPCRglut.HG2.13:Gabbr1/Gabbr2		Nvec_v1g128892
Nvec_vc1.1_XM_032373207.2	sig.Pkinase.HG39.3:Plk2/Plk3/Plk5	Plk2/Plk3/Plk5	Nvec_v1g128941
Nvec_vc1.1_XM_032373045.1	sig.GPCRglut.HG1.2:Grm1/Grm2/Grm3/Grm4/Grm5/Grm6/Grm7/Grm8		Nvec_v1g129319
Nvec_v1g129540	sig.GPCRrhod.HG12.10:NA		Nvec_v1g129540
Nvec_vc1.1_XM_001625395.3	sig.Fringe.HG1.0:B3gnt4/B3gnt7/B3gnt9		Nvec_v1g129958
Nvec_vc1.1_XM_001625353.3	sig.GPCRrhod.HG23.1:Opn1mw/Opn1sw/Opn3/Opn5/Rgr/Rho/Rrh		Nvec_v1g130042
Nvec_vc1.1_XM_001625326.3	sig.GPCRrhod.HG4.18:like:Gpr50/Mtnr1a/Mtnr1b		Nvec_v1g130146
Nvec_vc1.1_XM_048730100.1	sig.GPCRrhod.HG4.37:like:Gpr50/Mtnr1a/Mtnr1b		Nvec_v1g130243
Nvec_vc1.1_XM_001625215.3	sig.GPCRrhod.HG24.11:NA		Nvec_v1g130452
Nvec_vc1.1_XM_001625217.3	sig.GPCRrhod.HG4.21:like:Gpr50/Mtnr1a/Mtnr1b		Nvec_v1g130462
Nvec_vc1.1_XM_001625217.3	sig.GPCRrhod.HG4.21:like:Gpr50/Mtnr1a/Mtnr1b		Nvec_v1g130469
Nvec_vc1.1_XM_048727794.1	sig.Pkinase.HG3.9:Cdk7	Cdk7	Nvec_v1g130552
Nvec_vc1.1_XM_032372609.2	sig.Pkinase.HG10.3:Oxsr1/Stk39	Oxsr1/Stk39	Nvec_v1g130600
Nvec_vc1.1_XM_032372445.2	sig.GPCRrhod.HG23.1:Opn1mw/Opn1sw/Opn3/Opn5/Rgr/Rho/Rrh		Nvec_v1g131013
Nvec_vc1.1_XM_048729824.1	sig.GPCRrhod.HG23.1:Opn1mw/Opn1sw/Opn3/Opn5/Rgr/Rho/Rrh		Nvec_v1g131013
Nvec_vc1.1_XM_032373695.2	sig.GPCRrhod.HG23.1:Opn1mw/Opn1sw/Opn3/Opn5/Rgr/Rho/Rrh		Nvec_v1g13116
Nvec_vc1.1_XM_001624990.3	Nvec_v1g131304:HG.Unclassified	""	Nvec_v1g131304
Nvec_vc1.1_XM_032372373.2	Nvec_v1g131304:HG.Unclassified	""	Nvec_v1g131304
Nvec_vc1.1_XM_048725558.1	sig.GPCRrhod.HG44.0:NA		Nvec_v1g131347
Nvec_vc1.1_XM_048725558.1	Nvec_v1g131388:HG.Unclassified	""	Nvec_v1g131388
Nvec_vc1.1_XM_048721325.1	sig.Pkinase.HG41.0:NA		Nvec_v1g131691
Nvec_vc1.1_XM_048731164.1	sig.GPCRsecr.HG3.0:NA		Nvec_v1g131887
Nvec_vc1.1_XM_048731005.1	sig.GPCRsecr.HG3.0:NA		Nvec_v1g131939
Nvec_vc1.1_XM_001624798.3	Nvec_v1g131951:HG.Unclassified	""	Nvec_v1g131951
Nvec_vc1.1_XM_048732352.1	sig.GPCRrhod.HG12.22:NA		Nvec_v1g132024
Nvec_vc1.1_XM_032372050.2	sig.GPCRrhod.HG18.6:NA		Nvec_v1g132205
Nvec_vc1.1_XM_048734487.1	sig.Pkinase.HG1.10:Tek/Tie1		Nvec_v1g132322
Nvec_vc1.1_XM_032371958.2	sig.Pkinase.HG6.0:NA		Nvec_v1g132865
Nvec_vc1.1_XM_032371890.2	Nvec_v1g133021:HG.Unclassified	""	Nvec_v1g133021
Nvec_vc1.1_XM_048727409.1	sig.Frizzled.HG1.18:Fzd1/Fzd2/Fzd3/Fzd4/Fzd5/Fzd6/Fzd7/Fzd8/Fzd9/Fzd10		Nvec_v1g133025
Nvec_vc1.1_XM_048720893.1	sig.GPCRsecr.HG1.17:like:Adgrd1		Nvec_v1g133486
Nvec_vc1.1_XM_032371789.2	sig.GPCRrhod.HG11.1:NA		Nvec_v1g133576
Nvec_vc1.1_XM_001624477.3	sig.GPCRrhod.HG12.12:NA		Nvec_v1g133598
Nvec_vc1.1_XM_032371786.2	sig.GPCRrhod.HG2.12:Gpr176	Gpr176	Nvec_v1g133635
Nvec_vc1.1_XM_032380016.2	sig.GPCRrhod.HG12.0:NA		Nvec_v1g13425
Nvec_vc1.1_XM_032375016.2	Nvec_v1g13440:HG.Unclassified	""	Nvec_v1g13440
Nvec_vc1.1_XM_001624193.2	sig.GPCRrhod.HG6.0:NA		Nvec_v1g134525
Nvec_vc1.1_XM_048732948.1	sig.Pkinase.HG1.14:like:Styk1		Nvec_v1g134557
Nvec_vc1.1_XM_048721422.1	sig.GPCRrhod.HG31.0:NA		Nvec_v1g134599
Nvec_vc1.1_XM_001624115.3	sig.GPCRrhod.HG6.1:NA		Nvec_v1g134818
Nvec_v1g134852	sig.GPCRrhod.HG12.22:NA		Nvec_v1g134852
Nvec_vc1.1_XM_001624066.3	sig.Pkinase.HG13.3:Mos		Nvec_v1g134989
Nvec_vc1.1_XM_048727470.1	sig.Pkinase.HG15.7:Lrrk1	Lrrk1	Nvec_v1g135171
Nvec_vc1.1_XM_048732635.1	sig.Pkinase.HG2.35:Sik1/Sik2/Sik3	Sik1/Sik2	Nvec_v1g135294
Nvec_vc1.1_XM_001631732.3	sig.GPCRrhod.HG12.10:NA		Nvec_v1g13531
Nvec_vc1.1_XM_032371204.2	sig.Pkinase.HG10.10:Stk24/Stk25/Stk26	Stk24/Stk25/Stk26	Nvec_v1g135318
Nvec_vc1.1_XM_048720189.1	sig.GPCRrhod.HG24.6:NA		Nvec_v1g135398
Nvec_vc1.1_XM_048721492.1	sig.Pkinase.HG17.10:Rps6ka1/Rps6ka2/Rps6ka3	Rps6ka1/Rps6ka2/Rps6ka3	Nvec_v1g135493
Nvec_vc1.1_XM_032371889.2	Nvec_v1g13560:HG.Unclassified	""	Nvec_v1g13560
Nvec_vc1.1_XM_032371142.2	sig.GPCRrhod.HG4.17:like:Gpr50/Mtnr1a/Mtnr1b		Nvec_v1g135618
Nvec_vc1.1_XM_001623752.3	Nvec_v1g136356:HG.Unclassified	""	Nvec_v1g136356
Nvec_vc1.1_XM_048726038.1	sig.GPCRsecr.HG1.4:like:Adgrb1/Adgrb2/Adgrb3		Nvec_v1g13642
Nvec_v1g13649	sig.GPCRrhod.HG6.2:NA		Nvec_v1g13649
Nvec_vc1.1_XM_032370850.2	sig.GPCRrhod.HG23.1:Opn1mw/Opn1sw/Opn3/Opn5/Rgr/Rho/Rrh		Nvec_v1g136537
Nvec_vc1.1_XM_048726135.1	sig.Pkinase.HG3.6:like:Gsk3a/Gsk3b		Nvec_v1g136852
Nvec_vc1.1_XM_032370986.2	sig.GPCRrhod.HG11.1:NA		Nvec_v1g13739
Nvec_vc1.1_XM_048730232.1	Nvec_v1g13790:HG.Unclassified	""	Nvec_v1g13790
Nvec_vc1.1_XM_048728181.1	sig.GPCRrhod.HG34.2:like:Ptgdr/Ptger1/Ptger2/Ptger3/Ptger4/Ptgfr/Ptgir/Tbxa2r		Nvec_v1g138185
Nvec_vc1.1_XM_048721511.1	sig.Pkinase.HG32.6:like:Dstyk		Nvec_v1g13820
Nvec_vc1.1_XM_032370267.2	sig.GPCRrhod.HG31.0:NA		Nvec_v1g138379
Nvec_vc1.1_XM_032375432.2	sig.GPCRrhod.HG12.5:NA		Nvec_v1g13858
Nvec_vc1.1_XM_048734008.1	sig.GPCRrhod.HG4.19:like:Gpr50/Mtnr1a/Mtnr1b		Nvec_v1g138768
Nvec_vc1.1_XM_032370104.2	sig.GPCRrhod.HG6.12:NA		Nvec_v1g138948
Nvec_v1g139003	sig.GPCRrhod.HG37.4:NA		Nvec_v1g139003
Nvec_vc1.1_XM_048721325.1	sig.Pkinase.HG41.0:NA		Nvec_v1g139065
Nvec_v1g139127	sig.GPCRrhod.HG2.4:Ffar4/Gpr19	Ffar4	Nvec_v1g139127
Nvec_vc1.1_XM_001622951.3	Nvec_v1g139131:HG.Unclassified	""	Nvec_v1g139131
Nvec_vc1.1_XM_048720488.1	sig.GPCRsecr.HG1.17:like:Adgrd1		Nvec_v1g139162
Nvec_vc1.1_XM_001625374.3	sig.GPCRrhod.HG4.10:like:Gpr50/Mtnr1a/Mtnr1b		Nvec_v1g13917
Nvec_vc1.1_XM_001622915.3	sig.Frizzled.HG1.18:Fzd1/Fzd2/Fzd3/Fzd4/Fzd5/Fzd6/Fzd7/Fzd8/Fzd9/Fzd10	Fzd4	Nvec_v1g139208
Nvec_vc1.1_XM_032369987.2	Nvec_v1g139211:HG.Unclassified	""	Nvec_v1g139211
Nvec_vc1.1_XM_032369888.2	sig.Pkinase.HG2.34:Mark1/Mark2/Mark3/Mark4	Mark1/Mark2/Mark3/Mark4	Nvec_v1g139527
Nvec_vc1.1_XM_048732586.1	sig.Pkinase.HG2.20:Chek1	Chek1	Nvec_v1g139755
Nvec_vc1.1_XM_001622614.3	sig.GPCRrhod.HG11.1:NA		Nvec_v1g139930
Nvec_vc1.1_XM_001622614.3	sig.GPCRrhod.HG11.1:NA		Nvec_v1g140336
Nvec_vc1.1_XM_048734456.1	sig.Pkinase.HG2.15:Pask	Pask	Nvec_v1g140376
Nvec_vc1.1_XM_001622563.3	Nvec_v1g140525:HG.Unclassified	""	Nvec_v1g140525
Nvec_vc1.1_XM_032369554.2	sig.Pkinase.HG21.13:Acvr1b/Acvr1c/Tgfbr1	Acvr1b/Acvr1c/Tgfbr1	Nvec_v1g140805
Nvec_vc1.1_XM_001622456.3	sig.GPCRrhod.HG12.45:NA		Nvec_v1g140871
Nvec_vc1.1_XM_032369518.2	sig.Patched.HG1.8:like:Npc1/Npc1l1/Ptch1/Ptch2		Nvec_v1g140877
Nvec_vc1.1_XM_001628226.3	sig.GPCRrhod.HG4.34:like:Gpr50/Mtnr1a/Mtnr1b		Nvec_v1g14216
Nvec_vc1.1_XM_001627321.3	sig.GPCRrhod.HG4.12:like:Gpr50/Mtnr1a/Mtnr1b		Nvec_v1g14237
Nvec_vc1.1_XM_048725452.1	sig.GPCRrhod.HG6.5:NA		Nvec_v1g142416
Nvec_vc1.1_XM_001626465.3	sig.GPCRrhod.HG12.32:NA		Nvec_v1g14306
Nvec_vc1.1_XM_048725596.1	sig.Pkinase.HG7.7:Pkmyt1	Pkmyt1	Nvec_v1g143837
Nvec_vc1.1_XM_048724349.1	sig.Ldl_recept_b.HG1.20:Gm19410	Gm19410	Nvec_v1g144279
Nvec_vc1.1_XM_048724349.1	sig.Ldl_recept_b.HG1.13:Lrp1/Lrp1b	Lrp1/Lrp1b	Nvec_v1g144281
Nvec_vc1.1_XM_048720937.1	sig.GPCRrhod.HG4.29:like:Gpr50/Mtnr1a/Mtnr1b		Nvec_v1g144366
Nvec_vc1.1_XM_001625964.3	Nvec_v1g14438:HG.Unclassified	""	Nvec_v1g14438
Nvec_vc1.1_XM_048733476.1	sig.wnt.HG1.2:Wnt8a/Wnt8b	Wnt8a/Wnt8b	Nvec_v1g144457
Nvec_vc1.1_XM_001621430.3	sig.Pkinase.HG34.6:Map2k3/Map2k4/Map2k6	Map2k3/Map2k6	Nvec_v1g144733
Nvec_vc1.1_XM_032386133.2	Nvec_v1g14501:HG.Unclassified	""	Nvec_v1g14501
Nvec_vc1.1_XM_032375696.2	Nvec_v1g145099:HG.Unclassified	""	Nvec_v1g145099
Nvec_v1g145594	Nvec_v1g145594:HG.Unclassified	""	Nvec_v1g145594
Nvec_vc1.1_XM_001634289.3	sig.Pkinase.HG11.4:Camk4	Camk4	Nvec_v1g145659
Nvec_vc1.1_XM_032373215.2	sig.GPCRrhod.HG37.4:NA		Nvec_v1g145688
Nvec_vc1.1_XM_048729765.1	sig.Pkinase.HG4.6:Epha1/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Epha10/Ephb1/Ephb2/Ephb3/Ephb4/Ephb6	Epha1/Epha10/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Ephb1/Ephb2/Ephb3/Ephb4/Ephb6	Nvec_v1g146109
Nvec_vc1.1_XM_032365472.2	sig.GPCRsecr.HG1.5:Celsr1/Celsr2/Celsr3	Celsr1/Celsr2/Celsr3	Nvec_v1g146118
Nvec_vc1.1_XM_001635196.3	sig.GPCRrhod.HG18.3:NA		Nvec_v1g146136
Nvec_vc1.1_XM_032370850.2	sig.GPCRrhod.HG23.1:Opn1mw/Opn1sw/Opn3/Opn5/Rgr/Rho/Rrh		Nvec_v1g146277
Nvec_vc1.1_XM_001625326.3	sig.GPCRrhod.HG4.18:like:Gpr50/Mtnr1a/Mtnr1b		Nvec_v1g146413
Nvec_vc1.1_XM_001618277.3	sig.GPCRrhod.HG4.6:like:Gpr50/Mtnr1a/Mtnr1b		Nvec_v1g14699
Nvec_vc1.1_XM_048722869.1	Nvec_v1g147035:HG.Unclassified	""	Nvec_v1g147035
Nvec_vc1.1_XM_048719865.1	sig.Pkinase.HG8.6:Aatk/Lmtk2/Lmtk3	Aatk/Lmtk2/Lmtk3	Nvec_v1g147113
Nvec_vc1.1_XM_032365291.2	sig.Patched.HG1.9:Ptch1/Ptch2	Ptch1/Ptch2	Nvec_v1g147188
Nvec_vc1.1_XM_032384006.2	sig.Pkinase.HG22.9:Mast1/Mast3/Mast4	Mast1/Mast3/Mast4	Nvec_v1g147631
Nvec_vc1.1_XM_048724386.1	sig.Pkinase.HG3.22:Cdk12/Cdk13	Cdk12/Cdk13	Nvec_v1g147788
Nvec_vc1.1_XM_048727766.1	sig.GPCRrhod.HG6.5:NA		Nvec_v1g14786
Nvec_vc1.1_XM_001628621.3	Nvec_v1g148199:HG.Unclassified	""	Nvec_v1g148199
Nvec_vc1.1_XM_032373207.2	sig.Pkinase.HG39.3:Plk2/Plk3/Plk5	Plk2/Plk3/Plk5	Nvec_v1g148758
Nvec_vc1.1_XM_001629550.3	sig.Pkinase.HG4.5:like:Epha1/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Epha10/Ephb1/Ephb2/Ephb3/Ephb4/Ephb6		Nvec_v1g148960
Nvec_vc1.1_XM_048721139.1	sig.DSL.HG1.5:like:Dll1/Dll4/Jag1/Jag2		Nvec_v1g148964
Nvec_vc1.1_XM_032362342.2	sig.GPCRrhod.HG11.1:NA		Nvec_v1g14899
Nvec_vc1.1_XM_048727626.1	sig.Pkinase.HG20.10:like:Gucy2c/Gucy2d/Gucy2e/Gucy2f/Gucy2g/Npr1/Npr2		Nvec_v1g149495
Nvec_vc1.1_XM_032366631.2	sig.Pkinase.HG1.17:Fgfr1/Fgfr2/Fgfr3/Fgfr4	Fgfr1/Fgfr2/Fgfr3/Fgfr4	Nvec_v1g149546
Nvec_vc1.1_XM_001619925.3	sig.GPCRrhod.HG23.0:like:Opn1mw/Opn1sw/Opn3/Opn4/Opn5/Rgr/Rho/Rrh		Nvec_v1g149621
Nvec_vc1.1_XM_048732210.1	sig.Pkinase.HG1.14:like:Styk1		Nvec_v1g150265
Nvec_v1g150757	sig.GPCRsecr.HG3.0:NA		Nvec_v1g150757
Nvec_vc1.1_XM_048732478.1	sig.Pkinase.HG21.3:like:Acvr1/Acvr1b/Acvr1c/Acvr2a/Acvr2b/Acvrl1/Amhr2/Bmpr1a/Bmpr1b/Bmpr2/Tgfbr1/Tgfbr2		Nvec_v1g151755
Nvec_v1g152271	sig.GPCRrhod.HG12.4:NA		Nvec_v1g152271
Nvec_vc1.1_XM_001634305.3	sig.GPCRrhod.HG11.1:NA		Nvec_v1g153201
Nvec_vc1.1_XM_032382893.2	sig.Pkinase.HG45.1:Csnk2a1/Csnk2a2	Csnk2a1/Csnk2a2	Nvec_v1g154013
Nvec_v1g15493	Nvec_v1g15493:HG.Unclassified	""	Nvec_v1g15493
