gene	og	name	ID_JGI_Vienna
Nvec_vc1.1_XM_048726234.1	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g115717
Nvec_vc1.1_XM_032378192.2	neu.Synaptotagmin.HG1.34:Syt1/Syt2/Syt3/Syt4/Syt5/Syt6/Syt7/Syt8/Syt9/Syt10/Syt11/Syt12/Syt13/Syt15/Syt17	Syt13	Nvec_v1g115870
Nvec_vc1.1_XM_048727217.1	neu.Citron.HG1.0:Cit	Cit	Nvec_v1g115977
Nvec_vc1.1_XM_032378078.2	neu.PID.HG1.11:Apba1/Apba2/Apba3	Apba1/Apba2/Apba3	Nvec_v1g116118
Nvec_vc1.1_XM_032377911.2	neu.Guanylate_kin.HG1.14:Mpp2/Pals2;neu.PDZ.HG2.4:Mpp2/Pals2	""	Nvec_v1g116416
Nvec_vc1.1_XM_032377911.2	neu.Guanylate_kin.HG1.14:Mpp2/Pals2	Mpp2/Pals2	Nvec_v1g116440
Nvec_vc1.1_XM_032377751.2	neu.MFS_1.HG12.4:Mfsd6l	Mfsd6l	Nvec_v1g116714
Nvec_vc1.1_XM_032377631.2	neu.MFS_1.HG21.0:like:Mfsd5		Nvec_v1g117076
Nvec_vc1.1_XM_032375572.2	neu.MFS_1.HG1.9:Slc16a2/Slc16a10	Slc16a10/Slc16a2	Nvec_v1g11737
Nvec_vc1.1_XM_001629091.3	Nvec_v1g117826:HG.Unclassified	""	Nvec_v1g117826
Nvec_vc1.1_XM_001628847.3	neu.Aa_trans.HG1.7:like:Slc36a1/Slc36a2/Slc36a3/Slc36a4		Nvec_v1g118574
Nvec_vc1.1_XM_048722932.1	neu.SNF.HG1.12:like:Slc6a1/Slc6a2/Slc6a3/Slc6a4/Slc6a5/Slc6a6/Slc6a7/Slc6a8/Slc6a9/Slc6a11/Slc6a12/Slc6a13/Slc6a14		Nvec_v1g118697
Nvec_vc1.1_XM_001628709.3	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g118993
Nvec_vc1.1_XM_032376892.2	neu.MFS_1.HG7.8:like:Gm5724/Gm6614/Slco1a1/Slco1a4/Slco1a5/Slco1a6/Slco1b2/Slco1c1/Slco2a1/Slco2b1/Slco3a1/Slco5a1		Nvec_v1g119016
Nvec_vc1.1_XM_048721095.1	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g119271
Nvec_vc1.1_XM_032376820.2	neu.Ras.HG2.12:Rasd1/Rasd2/Rasl10a/Rasl10b	Rasl10a/Rasl10b	Nvec_v1g119290
Nvec_vc1.1_XM_032376742.2	neu.Ras.HG3.12:like:4930544G11Rik/Cdc42/Rac1/Rac2/Rac3/Rhoa/Rhob/Rhoc/Rhod/Rhof/Rhog/Rhoh/Rhoj/Rhoq/Rhou/Rhov/Rnd1/Rnd2/Rnd3		Nvec_v1g119329
Nvec_vc1.1_XM_001628548.3	neu.Ras.HG3.6:like:4930544G11Rik/Cdc42/Rac1/Rac2/Rac3/Rhoa/Rhob/Rhoc/Rhod/Rhof/Rhog/Rhoh/Rhoj/Rhoq/Rhou/Rhov/Rnd1/Rnd2/Rnd3		Nvec_v1g119350
Nvec_vc1.1_XM_032376698.2	neu.Citron.HG1.4:Garnl3	Garnl3	Nvec_v1g119459
Nvec_vc1.1_XM_032376522.2	neu.COesterase.HG1.1:like:Ache/Bche/Cel/Ces1a/Ces1b/Ces1c/Ces1d/Ces1e/Ces1f/Ces1g/Ces1h/Ces2a/Ces2b/Ces2c/Ces2e/Ces2f/Ces2g/Ces2h/Ces3a/Ces3b/Ces4a/Ces5a/Nlgn1/Nlgn2/Nlgn3/Tg		Nvec_v1g119959
Nvec_vc1.1_XM_048731968.1	neu.SSF.HG1.5:Slc5a5/Slc5a6/Slc5a8/Slc5a12	Slc5a12/Slc5a5/Slc5a6/Slc5a8	Nvec_v1g119982
Nvec_vc1.1_XM_032376461.2	Nvec_v1g120214:HG.Unclassified	""	Nvec_v1g120214
Nvec_vc1.1_XM_048727284.1	neu.Pentaxin.HG1.13:Npcd/Nptx1/Nptx2/Nptxr		Nvec_v1g120415
Nvec_vc1.1_XM_048728300.1	neu.ANF_receptor.HG2.12:like:Npr1/Npr2/Npr3		Nvec_v1g120436
Nvec_vc1.1_XM_032376323.2	neu.ANF_receptor.HG2.12:like:Npr1/Npr2/Npr3		Nvec_v1g120467
Nvec_vc1.1_XM_048724149.1	neu.Synaptotagmin.HG1.34:Syt1/Syt2/Syt3/Syt4/Syt5/Syt6/Syt7/Syt8/Syt9/Syt10/Syt11/Syt12/Syt13/Syt15/Syt17		Nvec_v1g121857
Nvec_vc1.1_XM_048730388.1	neu.RAB3GAP2_N.HG1.0:Rab3gap2	Rab3gap2	Nvec_v1g122016
Nvec_vc1.1_XM_048732152.1	neu.FERM_M.HG1.22:Myo7a/Myo7b	Myo7a/Myo7b	Nvec_v1g122088
Nvec_vc1.1_XM_032375382.2	neu.Aa_trans.HG1.5:Tmem104	Tmem104	Nvec_v1g122626
Nvec_vc1.1_XM_032375317.2	neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30		Nvec_v1g122742
Nvec_vc1.1_XM_032375169.2	Nvec_v1g123088:HG.Unclassified	""	Nvec_v1g123088
Nvec_vc1.1_XM_001627288.3	neu.MFS_1.HG1.9:Slc16a2/Slc16a10	Slc16a10/Slc16a2	Nvec_v1g123237
Nvec_vc1.1_XM_001627279.3	neu.MFS_1.HG13.1:Mfsd1	Mfsd1	Nvec_v1g123420
Nvec_vc1.1_XM_048726437.1	neu.MFS_1.HG1.9:Slc16a2/Slc16a10	Slc16a10/Slc16a2	Nvec_v1g123460
Nvec_vc1.1_XM_032374828.2	neu.Y_phosphatase.HG1.35:Ptprk/Ptprm/Ptprt/Ptpru	Ptprk/Ptprm/Ptprt/Ptpru	Nvec_v1g123758
Nvec_vc1.1_XM_032374848.2	neu.Y_phosphatase.HG1.30:Ptprc	Ptprc	Nvec_v1g123777
Nvec_vc1.1_XM_048719694.1	neu.Pentaxin.HG1.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx4/Svep1		Nvec_v1g124015
Nvec_vc1.1_XM_048720726.1	neu.Y_phosphatase.HG4.6:Dusp15	Dusp15	Nvec_v1g124302
Nvec_vc1.1_XM_001626970.3	neu.Y_phosphatase.HG4.6:Dusp15	Dusp15	Nvec_v1g124302
Nvec_vc1.1_XM_048733324.1	neu.Pentaxin.HG1.20:Svep1		Nvec_v1g125015
Nvec_v1g125243	neu.MFS_1.HG7.11:like:Gm5724/Gm6614/Slco1a1/Slco1a4/Slco1a5/Slco1a6/Slco1b2/Slco1c1/Slco2a1/Slco2b1/Slco3a1/Slco5a1		Nvec_v1g125243
Nvec_vc1.1_XM_048727505.1	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g125326
Nvec_vc1.1_XM_032374307.2	neu.MFS_1.HG14.2:Mfsd12	Mfsd12	Nvec_v1g125342
Nvec_vc1.1_XM_032374258.2	Nvec_v1g125561:HG.Unclassified	""	Nvec_v1g125561
Nvec_vc1.1_XM_032374226.2	neu.Aa_trans.HG1.5:Tmem104		Nvec_v1g125631
Nvec_vc1.1_XM_001626441.3	neu.FERM_M.HG1.31:Epb41l4a/Epb41l4b/Epb41l5/Frmd3/Frmd5/Ptpn3/Ptpn4	Frmd3/Frmd5	Nvec_v1g126053
Nvec_vc1.1_XM_032384881.2	neu.Synaptotagmin.HG1.34:Syt1/Syt2/Syt3/Syt4/Syt5/Syt6/Syt7/Syt8/Syt9/Syt10/Syt11/Syt12/Syt13/Syt15/Syt17		Nvec_v1g126140
Nvec_vc1.1_XM_048733294.1	neu.Pentaxin.HG1.20:Svep1		Nvec_v1g127166
Nvec_vc1.1_XM_048728848.1	neu.Synaptotagmin.HG1.26:Dysf/Myof	Dysf/Myof	Nvec_v1g127177
Nvec_vc1.1_XM_048728010.1	neu.Y_phosphatase.HG1.43:like:Ptprc		Nvec_v1g127769
Nvec_vc1.1_XM_048723636.1	neu.Guanylate_kin.HG2.0:Cacnb1/Cacnb2/Cacnb3/Cacnb4	Cacnb1/Cacnb2/Cacnb3/Cacnb4	Nvec_v1g127874
Nvec_vc1.1_XM_032373236.2	neu.RhoGEF.HG1.29:Arhgef1/Arhgef11/Arhgef12	Arhgef1/Arhgef11/Arhgef12	Nvec_v1g128857
Nvec_vc1.1_XM_032373215.2	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g128952
Nvec_vc1.1_XM_048721740.1	neu.RabphilinRIM.HG1.0:Mlph/Mobp/Myrip/Sytl3/Sytl4/Sytl5;neu.Synaptotagmin.HG1.6:like:C2cd4c/C2cd4d/Doc2a/Doc2b/Doc2g/Pik3c2a/Pik3c2b/Rims2/Rims3/Rims4/Rph3a/Syt1/Syt2/Syt3/Syt4/Syt5/Syt6/Syt7/Syt8/Syt9/Syt10/Syt11/Syt12/Syt13/Syt14/Syt15/Syt16/Syt17/Sytl1/Sytl2/Sytl3/Sytl4/Sytl5/Tc2n/Wwc2	""	Nvec_v1g129234
Nvec_vc1.1_XM_032373058.2	neu.RhoGEF.HG1.5:Tiam1/Tiam2		Nvec_v1g129286
Nvec_vc1.1_XM_032373045.1	neu.ANF_receptor.HG1.25:like:Casr/Gprc6a/Tas1r1/Tas1r2/Tas1r3/Vmn2r1/Vmn2r2/Vmn2r3/Vmn2r4/Vmn2r5/Vmn2r6/Vmn2r7/Vmn2r128		Nvec_v1g129319
Nvec_vc1.1_XM_001625381.3	neu.Y_phosphatase.HG2.5:Ptpdc1	Ptpdc1	Nvec_v1g129991
Nvec_vc1.1_XM_032372557.2	neu.Synaptotagmin.HG1.34:Syt1/Syt2/Syt3/Syt4/Syt5/Syt6/Syt7/Syt8/Syt9/Syt10/Syt11/Syt12/Syt13/Syt15/Syt17		Nvec_v1g130783
Nvec_vc1.1_XM_032372444.2	Nvec_v1g131020:HG.Unclassified	""	Nvec_v1g131020
Nvec_vc1.1_XM_001625044.3	neu.Ras.HG4.11:Arl2	Arl2	Nvec_v1g131042
Nvec_vc1.1_XM_032373119.2	neu.Guanylate_kin.HG1.9:Mpp3/Mpp4/Mpp7/Pals1	Pals1	Nvec_v1g131394
Nvec_vc1.1_XM_032372339.2	neu.MFS_1.HG4.4:Slc46a1/Slc46a2/Slc46a3		Nvec_v1g131488
Nvec_vc1.1_XM_048726378.1	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g131775
Nvec_vc1.1_XM_001624849.3	neu.MFS_1.HG1.9:Slc16a2/Slc16a10	Slc16a10/Slc16a2	Nvec_v1g131805
Nvec_vc1.1_XM_001624849.3	neu.MFS_1.HG1.9:Slc16a2/Slc16a10	Slc16a10/Slc16a2	Nvec_v1g131809
Nvec_vc1.1_XM_048727772.1	neu.Aa_trans.HG1.2:Slc32a1		Nvec_v1g131848
Nvec_vc1.1_XM_032372092.2	neu.SDF.HG1.1:Slc1a1/Slc1a2/Slc1a3/Slc1a4/Slc1a5/Slc1a6/Slc1a7	Slc1a1/Slc1a2/Slc1a3/Slc1a4/Slc1a5/Slc1a6/Slc1a7	Nvec_v1g132052
Nvec_vc1.1_XM_032372092.2	neu.SDF.HG1.1:Slc1a1/Slc1a2/Slc1a3/Slc1a4/Slc1a5/Slc1a6/Slc1a7	Slc1a1/Slc1a2/Slc1a3/Slc1a4/Slc1a5/Slc1a6/Slc1a7	Nvec_v1g132063
Nvec_vc1.1_XM_048727355.1	neu.GKAP.HG2.0:Ubqln1/Ubqln2/Ubqln3/Ubqln4	Ubqln1/Ubqln2/Ubqln3/Ubqln4	Nvec_v1g132153
Nvec_vc1.1_XM_032371997.2	neu.ANF_receptor.HG1.3:like:Gria1/Gria2/Gria3/Gria4/Grid1/Grid2/Grik1/Grik2/Grik3/Grik4/Grik5		Nvec_v1g132356
Nvec_vc1.1_XM_001624584.3	neu.MFS_1.HG1.9:Slc16a2/Slc16a10	Slc16a10/Slc16a2	Nvec_v1g132893
Nvec_vc1.1_XM_032371913.2	neu.Aa_trans.HG1.11:Slc38a7/Slc38a8	Slc38a7/Slc38a8	Nvec_v1g132896
Nvec_vc1.1_XM_001624546.3	neu.RhoGEF.HG1.22:Arhgef39	Arhgef39	Nvec_v1g133049
Nvec_vc1.1_XM_001624387.3	neu.Ras.HG2.1:Rasl11a/Rasl11b/Rerg/Rergl		Nvec_v1g133940
Nvec_vc1.1_XM_001624283.3	neu.COesterase.HG1.1:like:Ache/Bche/Cel/Ces1a/Ces1b/Ces1c/Ces1d/Ces1e/Ces1f/Ces1g/Ces1h/Ces2a/Ces2b/Ces2c/Ces2e/Ces2f/Ces2g/Ces2h/Ces3a/Ces3b/Ces4a/Ces5a/Nlgn1/Nlgn2/Nlgn3/Tg		Nvec_v1g134282
Nvec_vc1.1_XM_032371581.2	neu.COesterase.HG1.1:like:Ache/Bche/Cel/Ces1a/Ces1b/Ces1c/Ces1d/Ces1e/Ces1f/Ces1g/Ces1h/Ces2a/Ces2b/Ces2c/Ces2e/Ces2f/Ces2g/Ces2h/Ces3a/Ces3b/Ces4a/Ces5a/Nlgn1/Nlgn2/Nlgn3/Tg		Nvec_v1g134283
Nvec_vc1.1_XM_048728203.1	neu.Caps.HG1.1:Unc13a/Unc13b/Unc13c;neu.Synaptotagmin.HG1.18:Unc13a/Unc13c	""	Nvec_v1g134873
Nvec_vc1.1_XM_048727892.1	neu.FERM_M.HG1.31:Epb41l4a/Epb41l4b/Epb41l5/Frmd3/Frmd5/Ptpn3/Ptpn4	Epb41l4a	Nvec_v1g134878
Nvec_vc1.1_XM_048728149.1	neu.Synaptotagmin.HG1.14:C2cd4c/C2cd4d/Syt14/Syt16/Tc2n		Nvec_v1g135177
Nvec_vc1.1_XM_048727470.1	neu.Ras.HG5.10:Lrrk1	Lrrk1	Nvec_v1g135193
Nvec_vc1.1_XM_048728149.1	neu.Synaptotagmin.HG1.14:C2cd4c/C2cd4d/Syt14/Syt16/Tc2n		Nvec_v1g135204
Nvec_vc1.1_XM_032371193.2	neu.MFS_1.HG1.15:like:Slc16a2/Slc16a10		Nvec_v1g135421
Nvec_vc1.1_XM_032370981.2	neu.Synaptotagmin.HG1.34:Syt1/Syt2/Syt3/Syt4/Syt5/Syt6/Syt7/Syt8/Syt9/Syt10/Syt11/Syt12/Syt13/Syt15/Syt17	Syt12	Nvec_v1g136167
Nvec_vc1.1_XM_032370987.2	neu.COesterase.HG1.1:like:Ache/Bche/Cel/Ces1a/Ces1b/Ces1c/Ces1d/Ces1e/Ces1f/Ces1g/Ces1h/Ces2a/Ces2b/Ces2c/Ces2e/Ces2f/Ces2g/Ces2h/Ces3a/Ces3b/Ces4a/Ces5a/Nlgn1/Nlgn2/Nlgn3/Tg		Nvec_v1g136183
Nvec_vc1.1_XM_001623796.3	neu.Synaptotagmin.HG1.34:Syt1/Syt2/Syt3/Syt4/Syt5/Syt6/Syt7/Syt8/Syt9/Syt10/Syt11/Syt12/Syt13/Syt15/Syt17	Syt1/Syt2/Syt5/Syt8	Nvec_v1g136185
Nvec_vc1.1_XM_048723456.1	neu.Y_phosphatase.HG1.35:Ptprk/Ptprm/Ptprt/Ptpru	Ptprk/Ptprm/Ptprt/Ptpru	Nvec_v1g136198
Nvec_vc1.1_XM_048723629.1	neu.Y_phosphatase.HG1.35:Ptprk/Ptprm/Ptprt/Ptpru	Ptprk/Ptprm/Ptprt/Ptpru	Nvec_v1g136198
Nvec_vc1.1_XM_048723486.1	neu.Y_phosphatase.HG1.35:Ptprk/Ptprm/Ptprt/Ptpru	Ptprk/Ptprm/Ptprt/Ptpru	Nvec_v1g136220
Nvec_vc1.1_XM_048723486.1	neu.Y_phosphatase.HG1.35:Ptprk/Ptprm/Ptprt/Ptpru	Ptprk/Ptprm/Ptprt/Ptpru	Nvec_v1g136229
Nvec_vc1.1_XM_048723486.1	neu.Y_phosphatase.HG1.35:Ptprk/Ptprm/Ptprt/Ptpru	Ptprk/Ptprm/Ptprt/Ptpru	Nvec_v1g136247
Nvec_vc1.1_XM_032370915.2	neu.MFS_1.HG7.10:like:Gm5724/Gm6614/Slco1a1/Slco1a4/Slco1a5/Slco1a6/Slco1b2/Slco1c1/Slco2a1/Slco2b1/Slco3a1/Slco5a1		Nvec_v1g136329
Nvec_vc1.1_XM_032370846.2	neu.PID.HG1.17:Apbb1/Apbb2/Apbb3	Apbb1/Apbb2/Apbb3	Nvec_v1g136532
Nvec_v1g136570	neu.Synaptotagmin.HG1.14:C2cd4c/C2cd4d/Syt14/Syt16/Tc2n		Nvec_v1g136570
Nvec_vc1.1_XM_048727871.1	neu.Synaptotagmin.HG1.14:C2cd4c/C2cd4d/Syt14/Syt16/Tc2n		Nvec_v1g136571
Nvec_v1g136591	neu.Synaptotagmin.HG1.14:C2cd4c/C2cd4d/Syt14/Syt16/Tc2n		Nvec_v1g136591
Nvec_vc1.1_XM_032370839.2	neu.Synaptotagmin.HG1.14:C2cd4c/C2cd4d/Syt14/Syt16/Tc2n		Nvec_v1g136599
Nvec_vc1.1_XM_048721256.1	neu.RhoGEF.HG1.24:Plekhg4	Plekhg4	Nvec_v1g137344
Nvec_vc1.1_XM_001623372.3	Nvec_v1g137684:HG.Unclassified	""	Nvec_v1g137684
Nvec_vc1.1_XM_032370338.2	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g138108
Nvec_vc1.1_XM_048728130.1	neu.Pentaxin.HG1.5:like:Adgrd1/Apcs/Crp/Mptx1/Mptx2/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g138442
Nvec_vc1.1_XM_001623035.3	neu.ANF_receptor.HG2.7:like:Npr1/Npr2/Npr3		Nvec_v1g138852
Nvec_vc1.1_XM_048720075.1	neu.MFS_1.HG6.0:Slc17a1/Slc17a2/Slc17a3/Slc17a4/Slc17a5/Slc17a6/Slc17a7/Slc17a8/Slc17a9	Slc17a6/Slc17a7/Slc17a8	Nvec_v1g138860
Nvec_vc1.1_XM_048724742.1	neu.Y_phosphatase.HG1.35:Ptprk/Ptprm/Ptprt/Ptpru	Ptprk/Ptprm/Ptprt/Ptpru	Nvec_v1g138872
Nvec_vc1.1_XM_001622889.3	neu.Ras.HG2.4:like:Gem/Rasl12/Rem1/Rem2/Rrad		Nvec_v1g139295
Nvec_vc1.1_XM_032369648.2	neu.MFS_1.HG1.9:Slc16a2/Slc16a10	Slc16a10/Slc16a2	Nvec_v1g140505
Nvec_vc1.1_XM_048733373.1	neu.Y_phosphatase.HG1.34:like:Ptprk/Ptprm/Ptprt/Ptpru		Nvec_v1g140565
Nvec_vc1.1_XM_032369519.2	neu.Pentaxin.HG1.5:like:Adgrd1/Apcs/Crp/Mptx1/Mptx2/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g140859
Nvec_vc1.1_XM_048728203.1	neu.Unc13.HG1.0:Unc13a/Unc13b/Unc13c/Unc13d	Unc13a/Unc13b/Unc13c	Nvec_v1g141652
Nvec_vc1.1_XM_048734267.1	Nvec_v1g141689:HG.Unclassified	""	Nvec_v1g141689
Nvec_vc1.1_XM_001622253.3	neu.ANF_receptor.HG1.11:like:Gria1/Gria2/Gria3/Gria4/Grid1/Grid2/Grik1/Grik2/Grik3/Grik4/Grik5		Nvec_v1g141731
Nvec_vc1.1_XM_001629561.3	neu.COesterase.HG1.7:like:Ache/Bche/Cel/Ces1a/Ces1b/Ces1c/Ces1d/Ces1e/Ces1f/Ces1g/Ces1h/Ces2a/Ces2b/Ces2c/Ces2e/Ces2f/Ces2g/Ces2h/Ces3a/Ces3b/Ces4a/Ces5a/Nlgn1/Nlgn2/Nlgn3/Tg		Nvec_v1g14178
Nvec_vc1.1_XM_048729033.1	neu.Pentaxin.HG1.13:Npcd/Nptx1/Nptx2/Nptxr		Nvec_v1g142117
Nvec_vc1.1_XM_048729314.1	neu.Pentaxin.HG1.13:Npcd/Nptx1/Nptx2/Nptxr		Nvec_v1g142128
Nvec_vc1.1_XM_048729314.1	neu.Pentaxin.HG1.13:Npcd/Nptx1/Nptx2/Nptxr		Nvec_v1g142130
Nvec_vc1.1_XM_048729033.1	neu.Pentaxin.HG1.5:like:Adgrd1/Apcs/Crp/Mptx1/Mptx2/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g142132
Nvec_vc1.1_XM_001624849.3	neu.MFS_1.HG1.9:Slc16a2/Slc16a10	Slc16a10/Slc16a2	Nvec_v1g142306
Nvec_vc1.1_XM_048727924.1	neu.Pentaxin.HG1.9:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx4/Svep1		Nvec_v1g142447
Nvec_vc1.1_XM_048733814.1	neu.Aa_trans.HG1.2:Slc32a1		Nvec_v1g142801
Nvec_vc1.1_XM_048721475.1	neu.RhoGEF.HG1.8:Itsn1/Itsn2	Itsn1/Itsn2	Nvec_v1g143432
Nvec_vc1.1_XM_001621716.3	neu.Y_phosphatase.HG4.8:Dusp3	Dusp3	Nvec_v1g143743
Nvec_vc1.1_XM_032363464.2	neu.SNF.HG1.7:Slc6a15/Slc6a16/Slc6a17/Slc6a18/Slc6a19/Slc6a20a/Slc6a20b/Slc6a21	Slc6a15/Slc6a16/Slc6a17/Slc6a18/Slc6a19/Slc6a20a/Slc6a20b/Slc6a21	Nvec_v1g143792
Nvec_vc1.1_XM_032363425.2	neu.SNF.HG1.7:Slc6a15/Slc6a16/Slc6a17/Slc6a18/Slc6a19/Slc6a20a/Slc6a20b/Slc6a21	Slc6a15/Slc6a16/Slc6a17/Slc6a18/Slc6a19/Slc6a20a/Slc6a20b/Slc6a21	Nvec_v1g143800
Nvec_vc1.1_XM_001632421.3	Nvec_v1g144236:HG.Unclassified	""	Nvec_v1g144236
Nvec_vc1.1_XM_032379210.2	neu.Ras.HG3.0:Rhot1/Rhot2	Rhot1/Rhot2	Nvec_v1g144500
Nvec_vc1.1_XM_032370482.2	neu.MFS_1.HG1.15:like:Slc16a2/Slc16a10		Nvec_v1g144566
Nvec_v1g144703	neu.Pentaxin.HG1.13:Npcd/Nptx1/Nptx2/Nptxr		Nvec_v1g144703
